verse,source_text,target_text,pred_text
GEN 1:29,"and god said, see, i have given you every plant producing seed, on the face of all the earth, and every tree which has fruit producing seed: they will be for your food:","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi ètu rai-haha ne, aku Nèngu na, ""Sèmi neꞌe! Jaꞌa hia miu hua-hela aaꞌi-aaꞌi ètu rai-haha ne. Aa Jaꞌa hia miu hua-hela aaꞌi-aaꞌi ètu rai-haha ne. Aa Jaꞌa hia miu hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka miu bisa raꞌa."
GEN 1:30,and to every beast of the earth and to every bird of the air and every living thing moving on the face of the earth i have given every green plant for food: and it was so.,"ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Aa ngiꞌu aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi dhu pakèdꞌi ètu dedha-liru, aa ngiꞌu aaꞌi-aaꞌi dhu mamuri ètu rai-haha, aa ngiꞌu aaꞌi-aaꞌi dhu lèke aaꞌi-aaꞌi ra, sèna ka raꞌa. Ka raꞌa sèmi èèna kahèi."
GEN 1:31,"and god saw everything which he had made and it was very good. and there was evening and there was morning, the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Ka Na ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi sèra. Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa."
GEN 2:1,and the heaven and the earth and all things in them were complete.,"dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.",Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ètu rai-haha ne.
GEN 2:2,and on the seventh day god came to the end of all his work; and on the seventh day he took his rest from all the work which he had done.,"ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, dꞌai ka pidhu lodꞌo, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao. Nèti èèna ka, Na pea ètu dꞌara lodꞌo pidhu."
GEN 2:3,and god gave his blessing to the seventh day and made it holy: because on that day he took his rest from all the work which he had made and done.,"dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, Ama Lamatua hagꞌe nare lodꞌo kapodꞌe-kabèli èèna. Ka Na hagꞌe nare le lodꞌo kapodꞌe-kabèli èèna. Nèti èèna ka, Na pea ètu dꞌara lodꞌo kapodꞌe-kabèli èèna. Nèti èèna ka, Ama Lamatua pea ètu dꞌara lodꞌo kapodꞌe-kabèli èèna. Nèti èèna ka, Na pea ètu dꞌara lodꞌo kapodꞌe-kabèli èèna. Nèti èèna ka, Na pea ètu dꞌara lodꞌo kapodꞌe-kabèli èèna."
GEN 2:4,these are the generations of the heaven and the earth when they were made.,"d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,","Dhèu aaꞌi-aaꞌi se, nuka sèmi uru-uru sèra, lodꞌo Ama Lamatua pajꞌajꞌi dedha-liru dènge rai-haha."
GEN 2:5-6,"in the day when the lord god made earth and heaven there were no plants of the field on the earth, and no grass had come up: for the lord god had not sent rain on the earth and there was no man to do work on the land. but a mist went up from the earth, watering all the face of the land.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","Èle èèna ka, lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge dedha-liru. Lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge dedha-liru, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa. Lodꞌo Lamatua pajꞌajꞌi dedha-liru, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa."
GEN 2:7,"and the lord god made man from the dust of the earth, breathing into him the breath of life: and man became a living soul.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi nèti dꞌara tèu. Hèia Na bhèlu asa dꞌara dhèu aaꞌi-aaꞌi ne, sèna ka dhèu aaꞌi-aaꞌi bisa mamuri. Hèia dhèu aaꞌi-aaꞌi jꞌajꞌi dhèu dhu mamuri."
GEN 2:8,"and the lord god made a garden in the east, in eden; and there he put the man whom he had made.","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na.","Èle èèna ka, Lamatua pajꞌajꞌi hèbꞌa ètu hèbꞌa aae Eden. Èle èèna ka, Lamatua pajꞌajꞌi dhèu dhu Na pajꞌajꞌi ètu èèna."
GEN 2:9,"and out of the earth the lord made every tree to come, delighting the eye and good for food; and in the middle of the garden, the tree of life and the tree of the knowledge of good and evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Èle èèna ka, Lamatua tao ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka."
GEN 2:10,and a river went out of eden giving water to the garden; and from there it was parted and became four streams.,"ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga.","Lodꞌo èèna, ètu hèbꞌa Eden, abhu èi dhu bhoke èi. Èi ne jꞌajꞌi aaꞌi-aaꞌi ètu dꞌara oka èèna. Èi ne jꞌajꞌi aaꞌi-aaꞌi ètu èèna, jꞌajꞌi aaꞌi-aaꞌi ètu èèna."
GEN 2:11,"the name of the first is pishon, which goes round about all the land of havilah where there is gold.","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae.","Ngara ana kapai èci, Pison. Nèngu kapai ètu dꞌara rai Havila, ètu dꞌara rai èèna. Ètu dꞌara rai ne, ètu dꞌara rai èèna, abhu mèdha."
GEN 2:12,and the gold of that land is good: there is bdellium and the onyx stone.,"ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e.","Ètu era neꞌe, abhu mèdha dhu kabꞌua. Ètu era neꞌe, abhu mèdha dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua, dhu kabꞌua."
GEN 2:13,and the name of the second river is gihon: this river goes round all the land of cush.,"kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus.","Nèti èèna ka, aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra. Nèti èèna ka, ra pangare aaꞌi-aaꞌi ra ètu rai Kus. Nèti èèna ka, dhasi aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra."
GEN 2:14,"and the name of the third river is tigris, which goes to the east of assyria. and the fourth river is euphrates.","kacanga ka tèlu, ngara na tigris. kacanga ne'e ka, j'aj'i mi too rai asyur re ca bèka dhimu. kacanga ka èpa, ngara na efrat.","Jꞌara aae ka tèlu, ngara na Tigris. Dꞌara aae ka tèlu, ngara na Efrat."
GEN 2:15,and the lord god took the man and put him in the garden of eden to do work in it and take care of it.,"ka ama lamatua hia dhèu pea ètu d'ara eden, ho na ladhe-leru oka èèna.","Èle èèna ka, Lamatua dedꞌe dhèu rai-haha ne asa dꞌara oka aae Eden, ho na sabꞌa ètu dꞌara oka ne."
GEN 2:16,"and the lord god gave the man orders, saying, you may freely take of the fruit of every tree of the garden:","hèia na hia paredha mi dhèu ne, aku nèngu na, hua aaj'u aa'i-aa'i ètu d'ara oka ne, èu bisa mu'a.","Èle èèna ka, Lamatua paredha dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Èu bisa raꞌa hua nèti ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne."
GEN 2:17,"but of the fruit of the tree of the knowledge of good and evil you may not take; for on the day when you take of it, death will certainly come to you.","te ngaa èci dhu èu bisa boe mu'a. nuka hua nèti aj'u dhu ne'a hag'e mia dhu be'a, aa mia dhu karehe. ladhe mu'a, èu madhe dènge.","Te ngaa ladhe sèmi èèna, dhèu aaꞌi-aaꞌi bisa boe raꞌa hua nèti ajꞌu aaꞌi-aaꞌi, sèna ka reꞌa ngaa dhu beꞌa dènge jꞌara-jꞌara dhu beꞌa dènge jꞌara-jꞌara dhu bhelu-katubꞌa. Te ngaa ladhe sèmi èèna, èu hudꞌi madhe tareꞌa-reꞌa."""
GEN 2:18,"and the lord god said, it is not good for the man to be by himself: i will make one like himself as a help to him","ka ama lamatua tuhu haru lii na, aku nèngu na, babe'a na aad'o, ladhe dhèu ne mamuri mesa na. de ja'a neo paj'aj'i hia ne, anga ca dhèu dhu pamèci dènge ne.","Èle èèna ka, Lamatua peka, aku Nèngu na, ""Bèli-camèdꞌa dhèu rai-haha ne pea ètu dꞌara na. Jaꞌa tao ca dhèu dhu jꞌajꞌi dhèu pajuu-paleha na."
