verse,source_text,target_text
RUT 2:2,"Ruth the Moabitess said to Naomi, Let me now go to the field, and glean among the ears of grain after him in whose sight I find favor. She said to her, Go, my daughter.","Noma la'awa lera id na'nama Rut makden Moab de nakot la Na'omi niwra, Awuak pa alia teka nhyi' ralma totpena arie'ela uwoka wetra' lawna harni maka riy rtetia pa ktuini. Pena alia uwoka wetra' lawan de la' gen mieni maka riy e rsaini a pua edonna rwayotlia a lia hande. Noma Ruta wniakni de, yananni Na'omi nreiniana pa nhopna nla'a."
RUT 2:3,"She went, and came and gleaned in the field after the reapers, and she happened to come to the portion of the field belonging to Boaz, who was of the family of Elimelech.","Dewade Ruta nla'a nhyi' ralam id pa nawoka wetra' lawna harni maka mak kreiki-kwo'ora rhi' atuinia. La'a nhyi' maka ha nla nawoka wetra' lawna har la de, Elimelek hyalli Bo'as de gahani, mere Rut naplin niohora de."
RUT 2:4,"Behold, Boaz came from Bethlehem, and said to the reapers, May the LORD be with you. They answered him, May the LORD bless you.","La'pa lardoinia jam ida-woru dewade Bo'as nwatiawua Betlehem pa nmai wia noma nwak kalwieda la makreiki-kwo'ora re niwra, Awuak pa ORGAHI-ORHA'A Nor miy tialla. Noma rwak walia kalwieda la Bo'as ora nhyi' de riwra, Ne ampak wal pia ORGAHI-ORHA'A Ntera-ndem o'a."
RUT 2:5,"Then Boaz said to his servant who was set over the reapers, Whose young lady is this?","Noma Bo'as natian nohora Rut la'a makhi' o'tani la mak kreiki-kwo'ora re niwra, Hararar de ha nwatiawua he' genni-tienni luwnu-a'nani?"
RUT 2:6,"The servant who was set over the reapers answered, It is the Moabite lady who came back with Naomi out of the country of Moab.","Noma o'tani de nwalolla niwra, Pat Moab id hadi! Na'nama ha nora Na'om pia rwatiawu Moab pa rmai."
RUT 2:7,"She said, ‘Please let me glean and gather after the reapers among the sheaves. ' So she came, and has continued even from the morning until now, except that she rested a little in the house.","Ha nwak ma'u pua nre'ela natopla wetra' lawna harni maka mak kreiki-kwo'ora rtolkiai yeti re, la'a wetra' lawna mak ha ra niutin taru oleka re onni! Ha natopal nek la yawyawar pa na'nama nren la hoiwial die nayanni."
RUT 2:8-9,"Then Boaz said to Ruth, Listen, my daughter. Don't go to glean in another field, and don't go from here, but stay here close to my maidens. Let your eyes be on the field that they reap, and go after them. Haven't I commanded the young men not to touch you? When you are thirsty, go to the vessels, and drink from that which the young men have drawn.","Noma Bo'as nla' pa nakot la Ruta niwra, Nara, mitlina! Yana mlia mutopla riy meheni dom to'a wetra' lawna harni, mere mlia mutopla la gen miaka mumkek nan de a'na muanke'a mak kar lia handi e rreiki-rwo'ora. Ne pena muor wutga a'na pat mak kar lia handi pa muliria mak ktuini re. Irlol meni-meni de mliernohor reria re. La'pa o tiermu kerna, de muemun nek la'a kekna maka a'na muanke'a mak kar die rhi'targ oleka re wa. A'ukot olek la ir pa yana muanke' ida nkakrom o'a."
RUT 2:10,"Then she fell on her face and bowed herself to the ground, and said to him, Why have I found favor in your sight, that you should take knowledge of me, since I am a foreigner?","La'pa Rut natlin nana Bo'as lirni re dewade nwaltiora-nwalteman la na'nama nakot la niwra, Amee! A' di de hya' id a' pua a'mu ntutga kalwiedwed lawan de mai a'u? ! A' di de dakn id a'u. Nihya' pede a'mu nma nkokan nohora a'u? !"
RUT 2:11,"Boaz answered her, I have been told all about what you have done for your mother-in-law since the death of your husband, and how you have left your father, your mother, and the land of your birth, and have come to a people that you didn't know before.","Mere Bo'as nakot la niwra, A'utlin momuog oleka o nhiolmu-lietmu maka ha mtiutga la yananmu, la'a ler maka o muanke'emu nmat pia la'pa ntutu-nte'ela dodo'ondi. Agat niohora olek walia de omultarga inmu-ammu la'a o nohomu-raimu pa ma mdien wut lia'a makden Israel ri maka ha muplin niohor ma'ta."
RUT 2:12,"May the LORD repay your work, and a full reward be given to you from the LORD, the God of Israel, under whose wings you have come to take refuge.","Pena wuak la ORGAHI-ORHA'A pa E' ed mak kwahla nhioli-liet samomuoumu maka ha mtiutg oleka re. Pen neka ORGAHI-ORHA'A, riy Israel re Uplerlawanni de Nhuri-ntowria pripanni-fa'anni la tiy o'a onnila miy hihi'imu-yapyapmu re, yoma omua pia muiwra mmuori-mdiar lia E nayanni."
RUT 2:13,"Then she said, Let me find favor in your sight, my lord, because you have comforted me, and because you have spoken kindly to your servant, though I am not as one of your servants.","Noma Ruta nwahla lirni niwra, A' di de mak kakleha weli id a'u. Hopopna-lili'iru ata-wa'ara mak kar lia a'mu nek de a'g edon gor la. Mere a'mu nhar lirni mai o hopopanmu a' di, nheik la a ralam kalwiedwe'du pa a ralmu namtiertierun wa. Ne awuakwak pa hota aghi' reri hya' maka kla'nan a'mu ralamni de."
RUT 2:14,"At meal time Boaz said to her, Come here, and eat some bread, and dip your morsel in the vinegar. She sat beside the reapers, and they passed her parched grain. She ate, was satisfied, and left some of it.","La'pa riwra ra'an wa dewade Bo'as npolga Rut pa niwra, Ruta! Mmuai pia ta'ana! Mua'ala rot di oke' pa mtio'a la' sidu. Dewade Ruta nor rewre'wa makreiki-kwo'ora re pa ra'ana-remun wutu. Bo'as ntania wetra' lawna mak radarni pa Ruta na'an pa npepuehera. La'pa rwairwa mere Ruta ta'ennian na'an momuoga gahani pa nhi' targa."
RUT 2:15-16,"When she had risen up to glean, Boaz commanded his young men, saying, Let her glean even among the sheaves, and don't reproach her. Also pull out some for her from the bundles, and leave it. Let her glean, and don't rebuke her.","Nhorwua noma Ruta nla pa nalir owa'ana wetra' lawna harni maka ha ratuin doinia la. La'pa Ruta nto'or wa noma Bo'as nakot la mak kari re niwra, La'pa patke' de nalir niana wetra' lawna dom makden la har maka ha ra niutin taru oleka onni mana, de yan mia'ala! Onde yana mpiolliohora, yanhi'pa nmola-nma'a ne yan memmemna miwenan la. Rerehniana mtiotpa mhi' atuinia maka ha mteti oleka re oke'e-oke'ela totpena natopal nana."
RUT 2:17,"So she gleaned in the field until evening, and she beat out that which she had gleaned, and it was about an ephah of barley.",Pede Ruta nru'rer niek yatopla pa nodia la lera nheria. La'pa nwaliwra maka ha nawok nana re honona noma nlernana wetra' lawna jelai la'pa edonna nhal de kilu termida.
RUT 2:18-19,"She took it up, and went into the city. Then her mother-in-law saw what she had gleaned, and she brought out and gave to her that which she had left after she had enough. Her mother-in-law said to her, Where have you gleaned today? Where have you worked? Blessed be he who noticed you. She told her mother-in-law with whom she had worked, The man's name with whom I worked today is Boaz.","Nhor pua nla'awa leta noma nala yodni rella la'a yananni, me nal wal lia yamananni maka takenniana na'ana la dodo'ona. La'pa yananni Na'omi namkek memna wetra' lawna maka nlernan oleka de dewade natian nohora niwa, Inee! Omliernan hari honona la hanmeni? Me omkar lia' he'a nhyi'ini-elawni? Uplerlawnu nee! Pena Mhilpai-muanatga riy maka khi'a nhioli-liet dilla mai ami. Noma Ruta nakot la niwra, La'a nhyi' maka a'uliria wetra' lawan la de, matromni nwawa Bo'as."
RUT 2:20,"Naomi said to her daughter-in-law, May he be blessed by the LORD, who has not abandoned his kindness to the living and to the dead. Naomi said to her, The man is a close relative to us, one of our near kinsmen.","Noma Na'omi ema rtaplelertarga pa niwra, Hota Bo'as de it nek hade. La' plollolli de e' ed maka kamkek mita. Awuak pa ORGAHI-ORHA'A Ntera-ndem a nar mamni de! Yoma E ed mak ktut reria E ralam kalwiedni la'a mak kmati oleka me mak kmormior mia'ta di."
RUT 2:21,"Ruth the Moabitess said, Yes, he said to me, ‘You shall stay close to my young men until they have finished all my harvest. '","Noma Ruta nakot nohor wal lia yananni Na'omi niwra, Ina, hade edon nmeh'a, mere riy de enano'tar wualia a'u niwra pena, agor rewre'wa makreiki re pa a'ulir pia nodi liarni la'pa rieik-wnio'or lerni de nhor muemna."
RUT 2:22,"Naomi said to Ruth her daughter-in-law, It is good, my daughter, that you go out with his maidens, and that they not harm you in any other field.","Noma Na'omi nakot la Ruta niwra, Ineee! Talan samomuog olek hade tiy o'owa! Totpena nhi'inde omuor wutga inmu-elmu re pa mkiar riere'wa la'a Bo'as nhyi'ini de. Yoma la'pa omkar lia' riy meheni nhyi'ini de yanpa riy rarie'yu."
RUT 2:23,"So she stayed close to the maidens of Boaz, to glean to the end of barley harvest and of wheat harvest, and she lived with her mother-in-law.",Pede lera-ler nekpa Rut nlernohor reria patke' mak kar lia la'a Bo'as nhyi'ini pa nodia la'pa rieiki-wnio'or lerni nhorwua. Ne Rut mana edonna nhoitio'or la yananni Na'omi mere rrora rhol wiutu la'a roma ida.
RUT 3:1,"Naomi her mother-in-law said to her, My daughter, shall I not seek rest for you, that it may be well with you?","Lera ida ne Na'omi nakot la Ruta niwra, Yannie, a'g e wuahak meman pa plet pa omuehlim owa'ana, totpena muanke'emu natiak o'a, me nkar pia nala ya'ana-yemnu hewewta-naniairi totpena ralammu nlerla mtiertierannu."
RUT 3:2,"Now isn't Boaz our kinsman, with whose maidens you were? Behold, he will be winnowing barley tonight on the threshing floor.",O' e muora inmu-elmu re e mkiar lia'a Bo'as nhyi'ini toh! Ne Bo'as de it neka de pede mitlina me! Hota la' mel di de enor mak kari re rkar lia gen miaka nhi'inde rataiya wetra' lawna harni
RUT 3:3,"Therefore wash yourself, anoint yourself, get dressed, and go down to the threshing floor, but don't make yourself known to the man until he has finished eating and drinking.","Pa plet pa mlia muroh'u nanpena mhid wu'ru-mhid gania inonmu pa muhuwu-muwoinia mikmikarni me mniairia naniayarmu maka samomuounu. Totpena mel di de mlia'a gen mieni maka Bo'as nora mak kari re ha rataiya wetra' lawan la de. Mere mpieiwiei niek la hande la'pa ena'ana-nemnu pa nhorwua. Me mutiak reria, yanhi'pa enatg o' etla hande."
RUT 3:4,"It shall be, when he lies down, that you shall note the place where he is lying. Then you shall go in, uncover his feet, and lie down. Then he will tell you what to do.","Mumkek nek pa nla nanina hanmeni, dewade muwrik temna nanpena mkeiya nhiekarnu tawnu me mlie'eru la lakni onni. Hota la'pa na'eram nan o' wa de, mutlin neka la hya' maka nhopan pa omhi'a."
RUT 3:5,"She said to her, All that you say, I will do.",Yowa ina! Hya' maka omukota de hota aghi' momuou lia.
RUT 3:6,"She went down to the threshing floor, and did everything that her mother-in-law told her.",Dewade Ruta nla'awa la'a gen miaka ha rataiya wetra' lawna har la de dewade nhi' momuoga hya' maka yananni ha nakota re.
RUT 3:7,"When Boaz had eaten and drunk, and his heart was merry, he went to lie down at the end of the heap of grain. She came softly, uncovered his feet, and lay down.","La'pa Bo'as na'an pa nhorwua demade ralamni nahepru lia wniarora-wnialai la'a hare honona maka Uplerlawna ha Nal la e'a pa edon nalo'on wali ne nla nanina la'a wetra' lawna ola maka ha ramou pua raniutin taru re, onni. Dewade Ruta nawrik temna Bo'as, na'nama nkei mnapnapla nhiekarnu tawnu na'nama nanina la lakni onni."
RUT 3:8,"At midnight, the man was startled and turned himself, and behold, a woman lay at his feet.","La'pa mela letargara ne Bo'as nhedgamata pa nwalia inonni noma namkek memna Ruta inonni, dewade nhedma noma"
RUT 3:9,"He said, Who are you? She answered, I am Ruth your servant. Therefore spread the corner of your garment over your servant, for you are a near kinsman.","natiana niwra, Patke' meni o'a? Noma Ruta nwalola niwra, A'u, o hopopanmu Ruta ama! La' a'mu o' nanpena ed mak kodi plolli la a mormio'ru yoma it di de riy meheni atia' ita. Mtiulan pa mhi' a lia patmu!"
RUT 3:10,"He said, You are blessed by the LORD, my daughter. You have shown more kindness in the latter end than at the beginning, because you didn't follow young men, whether poor or rich.","Noma Bo'as nakot la niwra, Awuak de pena ORGAHI-ORHA'A ed maka kala ra'ani-pallu tiy o'a de ina! La'pa itawalliohora hya' maka ha mhi'a la yananmu, de hota nhiolmu di mana ntutga la dodo'ondi de o kalwiedmu narehi owa'ana. Yoma o' di de muatu muodia inonmu pede, o' edon muhaka muanke'a id maka tuwuar mia'ta, la'a riy maktaru onde riy mak kakleha-kaplara totpena omuora mmiehlima, mere omliernohora yananmu wniakni."
RUT 3:11,"Now, my daughter, don't be afraid. I will do to you all that you say, for all the city of my people knows that you are a worthy woman.","La' hade pede yan mumta'ata, yoma la'a let di liewnu de riy rat niohora o' di de pat kalwiedwed id o'a, pa ra'uli o'a. Pena hya' maka ha mpuaka re, a'g ed maka hota khi'a re."
RUT 3:12,"Now it is true that I am a near kinsman. However, there is a kinsman nearer than I.","Hota o lirmu de plola. A'g ed maka kodi plolli la o mormiormu, yoma it di de riy id ita. Mere la it di de, riy id ed ma'ta la. La e' nanpena ed maka kodi plolli meman tiy o'a."
RUT 3:13,"Stay this night, and in the morning, if he will perform for you the part of a kinsman, good. Let him do the kinsman's duty. But if he will not do the duty of a kinsman for you, then I will do the duty of a kinsman for you, as the LORD lives. Lie down until the morning.","Mel di de yana mlia'a pleini. Repar doin nanpena apuolga ononni mak kodi plolli tiy o'a pa utiana totpena tat muemna hota toto'a pa ena'aw niana o' me edonna. La'pa enwayow de, inhatta, mere nwayotlia de pena aliokar meman la ORGAHI-ORHA'A mak kodi plolli de hota a'g ed maka ka'aw nian o'a. Lira emkade nek wa pa taninit wa pa repar pena!"
RUT 3:14,"She lay at his feet until the morning, then she rose up before one could discern another. For he said, Let it not be known that the woman came to the threshing floor.",Dewade Ruta nanina la Bo'as lakni onni pa nodia pa repra. Repreparreri loka-lak ma'ta dewade Ruta ema rhedgamata yanpa riy ratga. Yoma Bo'as nahmen pa yan riy ida nat niohora Ruta nma nanin la Bo'as onni la'a gen miaka ha rataiya wetra' lawan de.
RUT 3:15,"He said, Bring the mantle that is on you, and hold it. She held it, and he measured six measures of barley, and laid it on her, then he went into the city.","Noma Bo'as nakot la Ruta niwra, Muo'ludoinia kok no' wawainmu de selendang pa mpueran targa la handi. Noma Ruta no'lu doinia kok no' wawayanni de pa nweran targa la hande wa. Dewade Bo'as na'ala kok de na'nama ntoman nana wetra' lawna, edonna nhal de kilu terampwotelu na'nama nrana la Rut wawayanni pa nakwar la pa nla'awa! Nhorwua noma Bo'as nla'awa la leta."
RUT 3:16,"When she came to her mother-in-law, she said, How did it go, my daughter? She told her all that the man had done for her.","La'pa Ruta nte'ewa la ir romni nayanni, dewade yananni natiana niwra, Yannie! Emkameni la it niaoh'mani la' orawi? Noma Ruta nwahaur momuoga hya' maka Bo'as ha nhi'a la."
RUT 3:17,"She said, He gave me these six measures of barley, for he said, ‘Don't go empty to your mother-in-law. '","Ne Ruta nakot wal lia yananni niwra, Wetra' lawna ri honona re, e' ed mak kala, yoma niwra, Omlia'wa de yana limmu nahgallia la it inni de!"
RUT 3:18,"Then she said, Wait, my daughter, until you know what will happen, for the man will not rest until he has settled this today.","Noma Na'omi nhar lirni pa nakot la Ruta niwra, Itwei niek wa ine! La' ler di meman pa Bo'as nhi' memna hya' maka ha nakottarg oleka de, pede mpueiwiei niekpa tamkek memna hya' maka ha rhi' nana!"
RUT 4:1,"Now Boaz went up to the gate and sat down there. Behold, the near kinsman of whom Boaz spoke came by. Boaz said to him, Come over here, friend, and sit down! He came over, and sat down.","La' ler de Bo'as nla'a gen miaka nhi'inde ha rawoka-rale' lia la'a leta puohra lawna gaini. La'pa namtatna la hande na'nama nta'wa rer miatni la a'na muanke'a mak klol hande totpena namkek nana Elimelek rimormiorni maka enakot nohora oleka la' Ruta, totpena npolga. Edon nalo'on wali ne hyalli de mak kodi plolli pa ntulan la ir Naomi, maka Bo'as ha nwei rieria inhatta pa ed mak klereti. Noma Bo'as npolga hyalli de pa nma namtatna la' hande."
RUT 4:2,"Boaz took ten men of the elders of the city, and said, Sit down here, and they sat down.",Na'nama Boas nla npolg awok walia ama-yei riy termid pa ramtatan walia pa rhi' nohora la'a hya' maka ha niwra nakot nohora.
RUT 4:3,"He said to the near kinsman, Naomi, who has come back out of the country of Moab, is selling the parcel of land, which was our brother Elimelech's.","Noma Bo'as nakot la riy maka enor wutga la luwu-a'na de niwra, It honnonita tatg oleka de Na'omi nwatiag oleka Moab pa nmai wia. Dodo'ondi de niwra na'olga nohanna maka Elimelek, it rimormiorni mak kmati olek de gahani."
RUT 4:4,"I thought I should tell you, saying, ‘Buy it before those who sit here, and before the elders of my people. ' If you will redeem it, redeem it, but if you will not redeem it, then tell me, that I may know. For there is no one to redeem it besides you, and I am after you. He said, I will redeem it.","La a wniaro'ru de ononni o' pa samomuounu de a'ukot nohora totpena omuat niohor memna. Emkameni la o wniarormu la' tan diena? La'pa omiwra muwelia pa mtieman reria de mukota totpena ama-yei lieta ri la'pa riy honona mai handi rat niohor memna. Mere la'pa muhmen de mukota, totpena tat niohora momuoga! Yoma itro' nanpena todi plolli la nohanna-taniarta re. Mere o' edonan nanpena a'u. Noma hyalli de niwra, Yowa a'uwelia wa!"
RUT 4:5,"Then Boaz said, On the day you buy the field from the hand of Naomi, you must buy it also from Ruth the Moabitess, the wife of the dead, to raise up the name of the dead on his inheritance.","Noma Bo'as nakot la niwra, Samoga! Mere mutlina, la'pa muwelia tan die la'a it inni Na'omi, de mliernan walia pat Moab maka Na'omi a'nani Mahlon ha nto'or nan de. Hota omuora mmiehlima totpena mliernan a'na muanke'a ida mak hota klernan tan die, totpena tan die ha nden nek la'a Mahlon de rimormiorni."
RUT 4:6,"The near kinsman said, I can't redeem it for myself, lest I endanger my own inheritance. Take my right of redemption for yourself, for I can't redeem it.","Noma riy de mak kodi plolli pa ntulan la Na'omi nakot la Bo'as niwra, La'pa o e mpuapan wutga pat Moab de la'a tani die, de yan nek wa. La dodo'ondi de plola a'g ed mak plollolli pa a'uwelia, mere ta'en niana aghi' nana pede omua' nek la wa. Yoma la'pa a'uwel hade mana hota a durtu-waitu edonna rlernan walia tan die. La'pa emkameni de omuwel nieka wa."
RUT 4:7,"Now this was the custom in former time in Israel concerning redeeming and concerning exchanging, to confirm all things, a man took off his sandal, and gave it to his neighbor, and this was the way of formalizing transactions in Israel.","Mere la' ler ululu la'a makden Israel re, de hameni mak ka'olu-kala'a hanni hadoma, onde ra rwahernia, de nhi'inde riy id la ira no'lu doinia lakni wniowni, pa nala la ida. Makden la Israel re deullu-tatarni emkade totpena riy rat niohora plola pa ra'olu onde rwahernia oleka."
RUT 4:8,"So the near kinsman said to Boaz, Buy it for yourself, then he took off his sandal.","La' hade pede riy de nakot la Bo'as niwra, Itro' gahani hade mere o' ed maka kawelia la Na'omi pa agolin lim la ne omuala a la'ku wniowni di!"
RUT 4:9,"Boaz said to the elders and to all the people, You are witnesses today, that I have bought all that was Elimelech's, and all that was Chilion's and Mahlon's, from the hand of Naomi.","Noma Bo'as nhar lirni pa nakot la ama-yei re ror wutu riy maka khopnu-kpepan la hande pa niwra, La' ler di de hononmi mimkek memna a'g ed mak kawelia la' Na'omi, la'a hare honona maka Elimelek nora a'nani Kilion nora Mahlon ha rto'or nan oleka re honona."
RUT 4:10,"Moreover, Ruth the Moabitess, the wife of Mahlon, I have purchased to be my wife, to raise up the name of the dead on his inheritance, that the name of the dead may not be cut off from among his brothers and from the gate of his place. You are witnesses today.","Me la' walia aghi' walia pat mak kwawa Rut, riy Moab maka Mahlon ha nto'or nan de pa agora mmehlima. La' hade pede tan miaka a'uweli olek de ho'mana nden owa'an la genni pa orgah miak kmati olek me luwnu-a'nani mak kmormiori rteman reri owa'an genni. Totpena hota Mahlon mak kmati oleka de, duratni-waitni rhoratreria e'a, me makden handi mana rhoratreri e tuini-wedni. Mhioratreria! Ama-yei lieta, me ama-hyali miy hononmi e mtiutrier wial pia ami e makot nohor hari honona kalwiedoo!"
RUT 4:11,"All the people who were in the gate, and the elders, said, We are witnesses. May the LORD make the woman who has come into your house like Rachel and like Leah, which both built the house of Israel, and treat you worthily in Ephrathah, and be famous in Bethlehem.","Dewade ama-yei lieta ror neka riy honona makden la hande honona mana rharlirni pa riwra, Yowe! Am e rwal di le saksi! Ampakwak de pena ORGAHI-ORHA'A Ntera-ndema patke'emu pa emekwalima Rahel nora Lea rayor niana upa-a'na rahu la Yakob pa nadurit nana mutga Israel, totpena o' mana mliernana pripanni-fa'anni, pede makden Efrata re rwetwet la nanmu la mai leta Betlehem di."
