verse,source_text,target_text,pred_text
GEN 1:20,"God said, Let the waters abound with living creatures, and let birds fly above the earth in the open expanse of the sky.","Orgahi Nhar lirni, La' gera-tah'i ralamni de, mormiorni-dardiarni mpiolwo'la-mlieklekru, ne onu-ma'nu mana mniemnema-mtiatiaiya la noha wawannu, pa mliereti-mlier lahwa darat letgara.","Noma Uplerlawna Niwra, Hyal miy re, la'a gerlawna re ralamni de nhiuri-wnia'ana, me onu-ma'nu ema rtaplelleltarga la nohkeran di wawannu."
GEN 1:21,"God created the large sea creatures and every living creature that moves, with which the waters swarmed, after their kind, and every winged bird after its kind. God saw that it was good.","Noma Orgahi Na'ohi-na'ara i'na-ya'an lalawna mak kden la lora, ne mormiorni-dardiarni dom mak kwo'la-klekur la gera-tah'i ralamni, me onu-ma'nu. Namkeka de honona re samoga.","Nhorwua noma Uplerlawna Na'ohi-na'ara mak kawrika-kawriai, mak kawrika-kawriai, mak kawrika-kawriai, mak kawrika-kawriai, me onu-ma'nu honona. Noma Uplerlawna Namkek de hade samoga."
GEN 1:22,"God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let birds multiply on the earth.","Noka Nara'a-napalga i'n lora-ya'an lora, me mormiorni-dardiarni dom mak kdella gera-tah'i ralamni Niwra, Mpieha-mliawna, mi'itra-mitapal pa mimniota tah'i lawna. Ne Nara'a-napalga onu-ma'nu mana Niwra, Mpieha-mliawna.","Nhorwua noma Uplerlawna Ntera-ndema ha meranni re Niwra, Mrie'a-mtiahnei liawanni me miruri-milai liawanni la gera-tah'i me onu-ma'nu rpenpuen lia nohkerna wawannu."
GEN 1:23,"There was evening and there was morning, a fifth day.","Lera nla nhelma me yawra nma nwo'ti, de lera wolimni wa.","Nhorwua dewade lera matni nmel wa, pa la'pa lera wolim de."
GEN 1:24,"God said, Let the earth produce living creatures after their kind, livestock, creeping things, and animals of the earth after their kind, and it was so.","Orgahi Nhar lirni, Ha mormiori-dardiari honona, nhiuri-wnia'ana, mak kawrika-kawriai, kawlola-kawniai'ti, ne mak kpora-kdawra honona miopilgota lia nohkerna-rai miaran di. Noma nlola.","Nhorwua noma Uplerlawna Niwra, Nohkeran di nlernana nhiuri-wnia'ana mak kmormiori, nhiuri-wnia'ana, mak knema-ktai, me mak kawrika-kawriai. Noma nohkeran di nlernana nhiuri-wnia'ana mak kmormiori."
GEN 1:25,"God made the animals of the earth after their kind, and the livestock after their kind, and everything that creeps on the ground after its kind. God saw that it was good.","Orgahi Na'ohi-na'ara mak kpora-kdawra honona, nhiuri-wnia'ana honona, me mak kawrika-kawriai honona la nohkerkeran di wawannu. Noma Namkeka de honona re samoga.",Noma Uplerlawna Na'ohi-na'ara nhiuri-wnia'ana ror wutga nhiuri-wnia'ana ror wutga nhiuri-wnia'ana ror wutga nhiuri-wnia'ana ror wutga nhiuri-wnia'ana ror wutga nhiuri-wnia'ana ror wutga nhiuri-wnia'ana ror wutga nhiuri-wnia'ana ror wutga nohkerna wawannu. Noma Uplerlawna Namkek de hade samoga.
GEN 1:26,"God said, Let's make man in our image, after our likeness. Let them have dominion over the fish of the sea, and over the birds of the sky, and over the livestock, and over all the earth, and over every creeping thing that creeps on the earth.","Orgahi Nhar lirni, Mai pia Tsi' wali rimormiori totpa emolmoll Ita, totpa rodi plola-rtaryat lia' ha mormiori honona, mak kdella nohkerkeran di uhunu-ewatni-ewatni-lahwani.","Noma Uplerlawna Nakot la Niwra, Mai pia Tulla-kniar rimormiori ita nhiolli-lietni, nhiolli-lietni, nhiolli-lietni, totpena er mak kodi plolli la i'na-ya'ana, onu-ma'nu, nhiuri-wnia'ana, me nohkerna uhunu-ewatni-ewatni-lahwani."
GEN 1:27,"God created man in his own image. In God's image he created him, male and female he created them.","Noma Nhi'a rimormior die totpa emolmolan nek E'a, pa Nakoki-nayapia, de muanke'a nora patke'a.","La' ler de Uplerlawna Nakoki-nayap niana rimormiori, de Nlernohora E yehwani. Rora patke'a rora muanke'a de Nlernohora Uplerlawna yehwani."
GEN 1:28,"God blessed them. God said to them, Be fruitful, multiply, fill the earth, and subdue it. Have dominion over the fish of the sea, over the birds of the sky, and over every living thing that moves on the earth.","Orgahi Nara'a-napalga re Niwra, Mpieha-mliawna totpa mi'upa-mi'a'na pa mhi' penga nohmaran di, ne miodi plola-mtiaryat lia hamormiori honona mak kdella nohkerkeran di uhunu-ewatni-ewatni-lahwani.","Noma Uplerlawna Ntera-ndema re. Uplerlawna Nakot la re Niwra, Hyal miy re, miruri-miwo'ora, miruri-milai liawanni la nohkeran di wawannu, me miodi plolli la re'eni-tniarnu. Miodi plolli la i'na-ya'ana me onu-ma'nu me hya'-hya' to'owa."
GEN 1:29,"God said, Behold, I have given you every herb yielding seed, which is on the surface of all the earth, and every tree, which bears fruit yielding seed. It will be your food.","Orgahi Nhar lirni, Mhioratreria, agala yawuli-yatniamni mak kodi o'olli honona me, orwo'a-auwo'a maka kodi o'olli honona la' nohkerkeran di uhunu-ewatni-ewatni-lahwani, hare er maka mhi'a la yamananmi.","Noma Uplerlawna Niwra, Mhioratreria! Agal oleka ya'ana-yemnu korni-tre'eni honona la'a noheri woru-lyanti nayanni, me ora-au muaka kpoti-kadwu, me duratni-waitni honona pa miy mi'ina-miemnu."
GEN 1:30,"To every animal of the earth, and to every bird of the sky, and to everything that creeps on the earth, in which there is life, I have given every green herb for food, and it was so.","Mere la'a ha mormiori-dardiari honona re, mak kdena nohkerkeran di, de nhiuri-wnia'ana me, mak kpora-kdawra me, onu-ma'nu me, mak kawrika-kawriai Agala wewna me ortawi-autiawi motmota la yamananni. Noma nlola.","Hamormiori miaka kmormior lia nohkeran di wawannu, me onu-ma'nu, me mak kawrika-kawriai, mak kmormior lia nohkeran di wawannu, de Agala ya'ana-yemnu korni-tre'eni honona pa honona ra'ana."
GEN 1:31,"God saw everything that he had made, and, behold, it was very good. There was evening and there was morning, a sixth day.","Noma Namkeka maka Nakoki-nayap niana honona re samomuou memna. Lera nla nhelma me repra nma nwo'ti, de lera wonemni wa.","Noma Uplerlawna Namkek nana hare honona maka Uplerlawna Nakoki-nayap die, de samoga. Nhorwua noma lera nmel wa, dewade lera wonem de nmel wa."
GEN 2:1,"The heavens, the earth, and all their vast array were finished.","Emkadella lyanti nora nohkerkeran di yakokni-yayapni ntut lia honi-nte'ela walli, na'itar wutu mniotni re honona.","Lyanti, nohkerna, me mniotni honona mak kden la lyanti honona edonna rnair ma'ta."
GEN 2:2,"On the seventh day God finished his work which he had done, and he rested on the seventh day from all his work which he had done.","La'pa lera wo'itnu Orgahi Nahoru kniarni maka Ha Nhi' nan oleka re, dewade Nwatia kniarni la ler di,",La'pa la'awa lera wo'itnu dewade Uplerlawna Nkar pia nhorwua. Noma la'awa lera wo'itnu de Uplerlawna Nrena la'a kniarni honona.
GEN 2:3,"God blessed the seventh day, and made it holy, because he rested in it from all his work of creation which he had done.","Noka Nalernu ra'ani-pallu la lera wo'itnu di Naluli-nahona sucikan, yoma la' ler de de Nayoli momuou kniarni maka Ha Nhi' nan oleka re.","Noma Uplerlawna Na'uli-nawedia lera wo'itnu pa Nhi' A lia E gah wamueheni, yoma la'a lera wo'itnu de Uplerlawna Nrena la'a hya'a-hya' to'a maka Ha Nakoki-nayap niana la nohkeran di wawannu."
GEN 2:4,"This is the history of the generations of the heavens and of the earth when they were created, in the day that the LORD God made the earth and the heavens.","Emkadella la'a lyanit marna nora nohkerkeran di yakokni-yayapni. La' ler maka Orgahi-Orha'a Uplerlawna-Mempulwatnu Nhi'a lyanti nora nohkerna-rai miaran di,","Ina-nara ama-hyali, la'a ler maka Orgahi-Orha'a Nakoki-nayap niana nohkerna nora lyanit marna, me la'a ler maka Nakoki-nayap niana nohkerna nora lyanit marna,"
GEN 2:5,"No plant of the field was yet in the earth, and no herb of the field had yet sprung up, for the LORD God had not caused it to rain on the earth. There was not a man to till the ground,","ruwnu-ahla hamonan ma'ta la noh di wawannu, yawuli-yatniamni id mana edonna rwo'ti-rwanin ma'ta la wo'or mou wawannu, yoma Orgahi edon Nalerun ma'ta otna la noha wawannu, ne riy maka kawuli-katniamni mana edonan ma'ta,","La' ler de de la noha wawannu de ora-au mak kden la noha wawannu de edonna rmori, me yawuli-yatniamni mana edonna namoria, yoma Orgahi-Orha'a Uplerlawna edonna Nala otna la nohkeran di wawannu, pede rimormiori id mana edonna nrinnia la noha wawannu."
GEN 2:6,"but a mist went up from the earth, and watered the whole surface of the ground.",mere noha nodwa-rai nha'ara noka nape'er noh di wawannu tetema.,Mere tah'i lawna ida nwatiawua nohkerna pa nwau lia nohkerna wawannu.
GEN 2:7,"The LORD God formed man from the dust of the ground, and breathed into his nostrils the breath of life, and man became a living soul.","Noma Orgahi Nakoki-nayapi rimormiori de Nnairia wuw tanwioka-lai tanmiera, ne Neug aranni mak kala mormiorni la irannu hu'ulli pa nwal lia rimormiori.","Noma Orgahi-Orha'a Uplerlawna-Mempulwatnu Nakoki-nayap niana Adam de nwatiawua nohkerna, dewade Nala aranni mak kodia mormiori-dardiari la nurnu nayanni. Dewade rimormiori die nla'awa aranni."
GEN 2:8,"The LORD God planted a garden eastward, in Eden, and there he put the man whom he had formed.","Nhi'noka Orgahi Nhi'a nhyi'a la Eden lowanni, la' walli tipru. La' gen die de Nken tiarga rimormior maka Ha Nhi' nan della hande.","Noma Orgahi-Orha'a Uplerlawna-Mempulwatnu nawuli-natniamnia nhyi'a ida la'a walli-walli, la'a gen miaka kden la Eden. Nhor nioma Orgahi-Orha'a Uplerlawna-Mempulwatnu Nrana riy de la' hande. Riy de ed maka Uplerlawna Na'ohi-na'ara oleka de."
GEN 2:9,"Out of the ground the LORD God made every tree to grow that is pleasant to the sight, and good for food, including the tree of life in the middle of the garden and the tree of the knowledge of good and evil.","Noka Orgahi Namoria orwo'a-auwo'a la nhyi' di ralamni, maka tamkeka de samoga pa ta'an wo'oni de mikmikarni, ne au mak kodi riy la mormiori-dardiari na'itra au mak kodia rira pa rat niohora kalwiedni-paitiotni me yatni-halli rdella nhyi' di letgarni.","Orgahi-Orha'a Uplerlawna ed mak kwe'er doinia ora-au muaka kden la nhyi' de ralamni. Ne ora-au muaka kden la nhyi' de letgarni, de ora-au muaka klernana mormiori-dardiari. Ne ora-au muaka klernana wniatutu-wniaye'a kalwieda-paitiota, de ora-au muaka klernana wniatutu-wniaye'a kalwieda-paitiota."
GEN 2:10,"A river went out of Eden to water the garden, and from there it was parted, and became the source of four rivers.","Ne gerlawna ida nwau pua nwatiawu Eden lowanni totpena nape'era nhyi' de, ne ntaw Eden de, gerlawan de nahniakar la nhiakra wogata.",De gerlawna ida nlergot la Eden pa nwahi'a-nwayod tiarga gen die. Nhor diewade gerlawna de ema rlihirwah'a pa nwahi'a-nwayod tiarga gerlawna re wogata.
GEN 2:11,"The name of the first is Pishon, it flows through the whole land of Havilah, where there is gold,","Idni de nwawa Pison, de de mak kwau pua kwakdiori Hawila yapatni tetema de maha genni.","Riy mak kala' ulu de nanni Pison. Riy de, nlol hande la'a hairi Hawila uhunu-ewatni-ewatni-lahwani honona, yoma la' hande de maha etla."
GEN 2:12,and the gold of that land is good. Bdellium and onyx stone are also there.,Ne mah maka ktaw lowanni de samoga. La' hande de damri etla. Damri di nwawa bedola me nahuwu mikmikri. Ne watu krisopras mana etla hande.,Ne maha mak kden la hande de samoga. Me wat muaka ha rweta baidallium nora watu motmota mak kwawa oniks e rwatiawua hande.
GEN 2:13,The name of the second river is Gihon. It is the same river that flows through the whole land of Cush.,"Nhiakarni wornu nwawa Gihon, maka kwau pua kwakdioria Kusyi yapatni tetema.",Gerlawna la' wornu de nanni de gerlawna Gihon. Gerlawna de ed mak kru'u-ktowar la nohabus.
GEN 2:14,The name of the third river is Hiddekel. This is the one which flows in front of Assyria. The fourth river is the Euphrates.,"Nhiakarni wotellu de nwawa Tigris, mak kwau lia Asyur lowanni walli tipru. Ne nhiakarni wogatni de Efrat.",Gerlawna la'pa gerlawna wotellu de nwawa Hidke'el. Gerlawna de ed maka kru'u-ktowar la Asuria gaini ralamni. Gerlawna la'pa wogatni de nwawa Efrat.
GEN 2:15,"The LORD God took the man, and put him into the garden of Eden to cultivate and keep it.","Orgahi Nodia rimormior die pa Nken tiarga la nhyi'a la Eden lowanni totpa nwahi'a-nwayodi, ne namkek la nhyi' de.","Noma Orgahi-Orha'a Uplerlawna Na'ala Adam de na'nama Nrana la nhyi' de ralamni, totpena nrinnia la nhyi'ini-tlunanni me nhyi'ini-tlunanni."
GEN 2:16,"The LORD God commanded the man, saying, You may freely eat of every tree of the garden,","Noka Nala lir dilla rimormior die, Auwo' mak kdella nhyi' di ralamni honona de mu'un wewewar nek la,","Noma Orgahi-Orha'a Uplerlawna Nhopan pa Adam de niwra, La'a ora-au muaka kpoti-kadwu honona la'a nhyi' de ralamni de o' e mu'una-mu'una momuou."
GEN 2:17,"but you shall not eat of the tree of the knowledge of good and evil, for in the day that you eat of it, you will surely die.","mere au mak kodi riy pa rat niohora kalwiedni-paitiotni me yatni-halli de yana mu'un wo'oni, yoma ler maka mu'un la wo'oni, de hota mmuati tioto'a.",Mere ora-au muaka kpoti-kaduw nohora kalwieda-paitiota de yana mu'una. Yoma la'pa mu'una de hota mlier la matmiati-molmuolu plalahwa.
GEN 2:18,"The LORD God said, It is not good for the man to be alone. I will make him a helper comparable to him.","Orgahi Nal lirni, Hota rimormior di inon wamueheni de, hota yata. Aghi'a talanwalli id la pa nla' wuiwialli-tnialwialli.","Noma Orgahi-Orha'a Uplerlawna Nakot la Uplerlawna Niwra, Edonna samounu de rimormior die ndella. Hota Aghi'a hadella e'a totpena nlernohora e ralma-rior wamueheni."
GEN 2:19,"Out of the ground the LORD God formed every animal of the field, and every bird of the sky, and brought them to the man to see what he would call them. Whatever the man called every living creature became its name.","Orgahi Nayap niana oleka ha mormiori re honona rwatiawu topi-tani. Noka Nodia honona rpa Nala la rimormior die totpa Orgahi Namkeka rimormior die nala hamormior die kotni-nanni, ne emeka nan maka rimormior die nala la hamormiori re, hota emekwali nanni re.","Noma Orgahi-Orha'a Uplerlawna-Mempulwatnu Nakoki-nayap niana nohkeran di uhunu-ewatni-ewatni-lahwani, me onu-ma'nu honona mak kdella lyanti. Noma Nma nodia harella muanke'a de totpena nat niohora hota hya' ed maka ha nwawa hamormiori re. Noma hya' maka rimormior die nwawa hamormiori die nanni, de hya' ed maka rimormior die nwawa hamormiori die nanni."
GEN 2:20,"The man gave names to all livestock, and to the birds of the sky, and to every animal of the field, but for man there was not found a helper comparable to him.","Rimormior die nala nana la nhiuri-wnia'ana re honona, la'a onu-ma'nu honona, ne mak kpora-kdawra honona, mere e inon wamueheni meman nek de, edonna nlernana talanwalli wuiwialli-tnialwialli.","Noma rimormiori de nal walia nanni la nhiuri-wnia'ana re honona, me onu-ma'nu me la' walia nhiuri-wnia'ana re honona. Mere rimormiori id mana edonna nlernan ma'ta mak ktulan la rimormiori re, mak ktulan la E'a."
GEN 2:21,"The LORD God caused the man to fall into a deep sleep. As the man slept, he took one of his ribs, and closed up the flesh in its place.","Noka Orgahi Nhi'a rimormior die pa nanin hala, la'pa nanin reria, Orgahi Naul doinia ruh'anu ida, noka Nala ihi na Nahew tiarga genni de.",Noma Orgahi-Orha'a Uplerlawna Ntutmuata-nkewra'a muanke' de nanin matni. La'pa muanke' de nanin ma'ta dewade Orgahi-Orha'a Nala lakni id la muanke' de onni na'nama Nala ihini-rarni de na Nkowa la genni.
GEN 2:22,"The LORD God made a woman from the rib which he had taken from the man, and brought her to the man.","Ne ntawua rur miaka Na'ala la' rimormior die, noma Na'ohi-na'ara patke'a ida, noka Nod tiemna la rimormior die.","Noma Orgahi-Orha'a Uplerlawna Na'ohi-na'ara patke'a ida la'a nnielu-niau maka Ha Na'ala la'a muanke' de, na'nama Nala pat de pa nodia la muanke' de."
GEN 2:23,"The man said, This is now bone of my bones, and flesh of my flesh. She will be called ‘woman, ' because she was taken out of Man.","Noka rimormior die niwra, Inee! Hadi de ruri mak ktawu a ru'ru, ne ih miak ktawu ih'u. Hota rweta de patke'a, yoma Orgahi Na' nana la muanke'a.","Noma Adam nakot la niwra, Hade nnia'eratni de a ih'ru-ralmu inhatti. Hota rweta la patke'a yoma la' ler ululu de Uplerlawna Na'ala patke' de la' Adam de."
GEN 2:24,"Therefore a man will leave his father and his mother, and will join with his wife, and they will be one flesh.","Hade pede muanke'a ida hota naltarga amni nor inni pa nora hawni rla' wutg ida, totpa rrora rla' wutu ihi ida.",La' hade pede hota a'na muanke'a ida naltarga inni-amni pa la nora hawni rla' wutga ida totpena rla' ihru ida-ralm ida.
GEN 2:25,"The man and his wife were both naked, and they were not ashamed.","Rimormior die nora hawni rewre'wa pa ratliawihi, mere edonna rmola-rma'a.",Ne la'pa muanke' de nor hawni patke'a rora de rawlar pia edonna rmola-rma'a.
GEN 3:1,"Now the serpent was more subtle than any animal of the field which the LORD God had made. He said to the woman, Has God really said, ‘You shall not eat of any tree of the garden'?","Mere niy mak kodi pudi-akla la pora-dawra honona re, maka Orgahi Nakoki-nayapi, Nohi-na'ar nana. Lera ida ne, niy nmai pia natiana patke' de niwra, Plolli de Orgahi Nal lirni de, Orwo'a-auwo'a mak kdella nhyi' di ralamni honona de yana mi'in wo'oni, me?","Noma Orgahi-Orha'a Uplerlawna hihi'ini-yapyapni de nareh dioinia nhiuri-wnia'ana korni mak kden la nhyi' ralma. Noma Orgahi-Orha'a Uplerlawna Nakot la pat de Niwra, Plol toto'a de Uplerlawna Nhopna miy edonna mi'ina-miemnu hairi-hairi dom to'a la'a nhyi' de ralamni?"
GEN 3:2,"The woman said to the serpent, We may eat fruit from the trees of the garden,","Noka patke' de nwahla niy die, Edonna. Orwo'a-auwo' mak kdella nhyi' di ralamni de ama'ana,","Noma pat de nakot la niwra, Ah, ora-au re wo'oni de it ta'ana."
GEN 3:3,"but not the fruit of the tree which is in the middle of the garden. God has said, ‘You shall not eat of it. You shall not touch it, lest you die. '","mere la'a au mak kdella nhyi' di letgarni de Orgahi lirni de yana ma'ana me mte'la la wo'oni mana yana, de de hota ammati.","Mere yan memmemna mpiayotlia au muaka kpoti-kadwu mak kden la nhyi' de letgarni. Yoma Uplerlawna Niwra, Yan memmemna mpiayotlia au muaka kpoti-kadwu de, yanpa hota mlier la matmiati-molmuolu ralamni."
GEN 3:4,"The serpent said to the woman, You won't really die,","Mere niy die nakot la patke' de, Hota miy edonna mmiat miano,","Noma niy die nakot la pat de niwra, Hota miy edonna mmiati."
GEN 3:5,"for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.","mere Orgahi Nat niohora, lerni pa miy mi'in nana, de matmi hota naphyar pa miora Orgahi mimneha, miat niohora kalwiedni-paitiotni me yatni-halli.","Yoma Uplerlawna Nat niohor oleka de, la'a ler maka mi'ina oleka ha'anan de, de hota mimkek memna me mimliernana Uplerlawna pa miat niohora samomuounu me yatyatni-halalli."
GEN 3:6,"When the woman saw that the tree was good for food, and that it was a delight to the eyes, and that the tree was to be desired to make one wise, she took some of its fruit, and ate. Then she gave some to her husband with her, and he ate it, too.","Patke' de, namkek de auwo' de mikri-liamanni, me yamkekni samomuou ne nhi' nohor walia riy ralamni nala auwo' de onnila auwo' de nala kirkira ralma-rior samomuou pengertian. Hade pede patke' de na'ala wo'oni pa na'ana, ne nal wal lia hawni maka nor rewre'wa talla, noma muanke'eni na'an walia.","La'pa pat de nat niohora la'a au die samomuounu de samoga pa na'ana, ne la' walia au die ralamni naplele'er pa na'ana, dewade na'ala wo'oni pa na'ana. Nhor nia'nama nala wo'oni pa nal walia hawni muanke'a, noma muanke' de na'ana."
GEN 3:7,"Their eyes were opened, and they both knew that they were naked. They sewed fig leaves together, and made coverings for themselves.","Noma rrora matni rrepar nana pa ratga de ratliawihi, noka rla retia kar tawi pa rhi'a la wara.","Dewade rrora matni ema rwe'er doin la, ne ratga de rtepartarlia nhiu'ru-nhielma. Dewade rtamin walia kar wo'a na'nama rtamin wa pa rtutnia."
