verse,source_text,target_text,pred_text
GEN 1:12,"and the earth brought foorth the bud of the herbe, that seedeth seede according to his kind, also the tree that beareth fruit, which hath his seed in it selfe according to his kinde: and god saw that it was good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.",Rèngu aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi aaꞌi-aaꞌi. Aa aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi aaꞌi-aaꞌi. Aa aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi aaꞌi-aaꞌi. Ka Ama Lamatua ladhe sèmi èèna.
GEN 1:13,so the euening and the morning were the third day.,"ne'e ne, lod'o ka tèlu kèna.","Èle èèna ka, bèli-camèdꞌa dꞌai tèlu lodꞌo."
GEN 1:14-15,"and god said, let there be lights in the firmament of the heauen, to separate the day from the night, and let them be for signes, and for seasons, and for dayes and yeeres. and let them be for lights in the firmament of the heauen to giue light vpon the earth: and it was so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Sèmi neꞌe: hudꞌi jꞌajꞌi mèdha-panyau ètu dedha-liru, ho pakabꞌua lodꞌo dènge lodꞌo. Aa hudꞌi jꞌajꞌi mèdha-panyau dènge lodꞌo dènge lodꞌo. Aa hudꞌi jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu rai-haha."" Hèia jꞌajꞌi sèmi èèna kahèi."
GEN 1:16,"god then made two great lights: the greater light to rule the day, and the lesse light to rule the night: he made also the starres.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi sordadꞌu dua, sordadꞌu dhu kapai, sèna ka rèdꞌu lodꞌo, aa sordadꞌu dhu kapai, sèna ka jꞌajꞌi sordadꞌu. Èle èèna ka, Ama Lamatua pajꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dhu kapai, sèna ka jꞌajꞌi sordadꞌu dhu kapai, sèna ka jꞌajꞌi sordadꞌu dhu kapai. Aa Ama Lamatua pajꞌajꞌi sordadꞌu dhu kapai, sèna ka jꞌajꞌi sordadꞌu dhu kapai, sèna ka jꞌajꞌi sordadꞌu dhu kapai."
GEN 1:17,"and god set them in the firmament of the heauen, to shine vpon the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra ètu dedha-liru, sèna ka ra jꞌajꞌi mèu-mèu ètu rai-haha."
GEN 1:18,"and to rule in the day, and in the night, and to separate the light from the darkenesse: and god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka paredha dꞌara lodꞌo dènge dꞌara mèda, sèna ka pamaꞌète jꞌara-jꞌara, aa pamaꞌète jꞌara-jꞌara ètu dꞌara bèdho. Èle èèna ka, Ama Lamatua ladhe-leru, aa ladhe-leru jꞌara-jꞌara ètu dꞌara bèdho, aa ladhe-leru jꞌara-jꞌara ètu dꞌara bèdho. Èle èèna ka, Ama Lamatua ladhe-leru, aa ladhe-leru jꞌara-jꞌara ètu dꞌara bèdho, aa ladhe-leru jꞌara-jꞌara ètu dꞌara bèdho."""
GEN 1:19,so the euening and the morning were the fourth day.,"ne'e ne, lod'o ka èpa kèna.","Èle èèna ka, bèli-camèdꞌa jꞌajꞌi lodꞌo ka èpa."
GEN 1:20,"afterward god said, let the waters bring foorth in abundance euery creeping thing that hath life: and let the foule flie vpon the earth in the open firmament of the heauen.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi hudꞌi jꞌajꞌi aaꞌi-aaꞌi dhu mamuri. Aa dhèu aaꞌi-aaꞌi hudꞌi pakèdꞌi ètu dedha-liru."""
GEN 1:21,"then god created the great whales, and euery thing liuing and mouing, which the waters brought foorth in abundance according to their kinde, and euery fethered foule according to his kinde: and god sawe that it was good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi dhu mamuri ètu rai-haha. Aaꞌi-aaꞌi se jꞌajꞌi aaꞌi-aaꞌi. Aaꞌi-aaꞌi se jꞌajꞌi aaꞌi-aaꞌi dhu jꞌajꞌi aaꞌi-aaꞌi, dhu jꞌajꞌi aaꞌi-aaꞌi, dhu jꞌajꞌi aaꞌi-aaꞌi. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi."
GEN 1:22,"then god blessed them, saying, bring foorth fruite and multiplie, and fill the waters in the seas, and let the foule multiplie in the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua koa-kadꞌiri aaꞌi-aaꞌi ra, peka na, ""Miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu dꞌara dhasi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ètu dꞌara dhasi, aa jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 1:23,so the euening and the morning were the fifte day.,"ne'e ne, lod'o ka lèmi kèna.","Èle èèna ka, bèli-camèdꞌa jꞌajꞌi bèli-camèdꞌa. Èle èèna ka, bèli-camèdꞌa jꞌajꞌi bèli-camèdꞌa. Èle èèna ka, bèli-camèdꞌa jꞌajꞌi bèli-camèdꞌa."
GEN 1:24-25,"moreouer god said, let the earth bring foorth the liuing thing according to his kinde, cattel, and that which creepeth, and the beast of the earth, according to his kinde. and it was so. and god made the beast of the earth according to his kinde, and the cattell according to his kinde, and euery creeping thing of the earth according to his kind: and god saw that it was good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka, aku Nèngu na, ""Sèmi neꞌe! Bèli-camèdꞌa dhèu aaꞌi-aaꞌi mai nèti rai-haha, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi. Èle èèna ka, Ama Lamatua ladhe-leru."
GEN 1:26,"furthermore god said, let vs make man in our image according to our likenes, and let them rule ouer the fish of the sea, and ouer the foule of the heauen, and ouer the beastes, and ouer all the earth, and ouer euery thing that creepeth and moueth on the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Ladhe èdhi tao dhèu, èci èèna ka dènge èdhi. Rèngu hudꞌi paredha iꞌa-iꞌa ètu dedha-liru, badha aaꞌi-aaꞌi ètu dedha-liru, badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu rai-haha, aa dènge badha aaꞌi-aaꞌi ètu rai-haha, aa dènge badha aaꞌi-aaꞌi ètu rai-haha."""
GEN 1:27,thus god created the man in his image: in the image of god created he him: he created them male and female.,"hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni."
GEN 1:28,"and god blessed them, and god said to them, bring forth fruite and multiplie, and fill the earth, and subdue it, and rule ouer the fish of the sea, and ouer the foule of the heauen, and ouer euery beast that moueth vpon the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua bꞌala si. Ka Ama Lamatua peka dènge si, aku Nèngu na, ""Miu aaꞌi-aaꞌi mi! Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne."""
GEN 1:29,"and god said, beholde, i haue giuen vnto you euery herbe bearing seede, which is vpon al the earth, and euery tree, wherein is the fruite of a tree bearing seede: that shall be to you for meate.","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi ètu rai-haha ne, aku Nèngu na, ""Sèmi neꞌe! Jaꞌa hia miu aaꞌi-aaꞌi, nuka sèmi hua-hela aaꞌi-aaꞌi ètu rai-haha ne. Aa Jaꞌa hia miu aaꞌi-aaꞌi, nuka sèmi hua-hela aaꞌi-aaꞌi ètu rai-haha ne. Aa Jaꞌa hia miu hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka miu bisa raꞌa."
GEN 1:30,"likewise to euery beast of the earth, and to euery foule of the heauen, and to euery thing that moueth vpon the earth, which hath life in it selfe, euery greene herbe shall be for meate. and it was so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Sèmi èèna kahèi dènge badha aaꞌi-aaꞌi ètu rai-haha, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha. Sèmi èèna kahèi dènge badha aaꞌi-aaꞌi ètu dedha-liru."
GEN 1:31,"and god sawe all that he had made, and loe, it was very good. so the euening and the morning were the sixt day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na tao, aa ladhe-leru aaꞌi-aaꞌi. Èle èèna ka, dꞌai bèli-camèdꞌa."
GEN 2:1,"thus the heauens and the earth were finished, and all the host of them.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge rai-haha dènge aaꞌi-aaꞌi ra."
GEN 2:2,"for in the seuenth day god ended his worke which he had made, and the seuenth day he rested from al his worke, which he had made.","ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Te dꞌai lodꞌo ka sèmi èèna, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao. Nèti èèna ka, dꞌai lodꞌo ka sèmi èèna, Na lèpa hari nèti sasabꞌa Na aaꞌi-aaꞌi dhu Na tao."
GEN 2:3,"so god blessed the seuenth day, and sanctified it, because that in it he had rested from all his worke, which god had created and made.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, Ama Lamatua hagꞌe nare lodꞌo kapodꞌe-kabèli, ho manèngi-mangajꞌi mi Nèngu. Nèti èèna ka, Na pea ètu dꞌara lodꞌo kapodꞌe-kabèli. Nèti èèna ka, Nèngu pea ètu dꞌara lodꞌo neꞌe. Nèti èèna ka, Nèngu pea ètu dꞌara lodꞌo kapodꞌe-kabèli. Nèti èèna ka, Nèngu pea ètu dꞌara lodꞌo kapodꞌe-kabèli."
GEN 2:4,"these are the generations of the heauens and of the earth, when they were created, in the day that the lord god made the earth and the heauens,","d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,","Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha ne, dꞌai lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha ne."
GEN 2:5-6,"and euery plant of the fielde, before it was in the earth, and euery herbe of the field, before it grewe: for the lord god had not caused it to raine vpon the earth, neither was there a man to till the ground, but a myst went vp from the earth, and watered all the earth.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","aa aa aaꞌi-aaꞌi dhu ètu rai-haha. Aa aaꞌi-aaꞌi dhu ètu dꞌara rai-haha. Aa aaꞌi-aaꞌi dhu ètu dꞌara rai-haha. Lula Lamatua pangèdꞌu mèdha-panyau ètu rai-haha ne, te ngaa abhu boe dhèu sa dhu sabꞌa ètu rai-haha ne."
GEN 2:7,"the lord god also made the man of the dust of the grounde, and breathed in his face breath of life, and the man was a liuing soule.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha ne nèti dꞌara rai-haha. Hèia Na bhèlu asa rai-haha ne, sèna ka dhèu rai-haha ne jꞌajꞌi mamuri dhu lèke. Nèti èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha ne nèti dꞌara rai-haha ne, sèna ka dhèu rai-haha ne jꞌajꞌi mamuri dhu lèke."
GEN 2:8,"and the lord god planted a garden eastward in eden, and there he put the man whom he had made.","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na.","Èle èèna ka, Lamatua pajꞌajꞌi oka èci ètu hèbꞌa aae Eden. Ètu era neꞌe, Na pajꞌujꞌu dhèu rai-haha dhu Na pajꞌajꞌi."
GEN 2:9,"for out of the ground made the lord god to grow euery tree pleasant to the sight, and good for meate: the tree of life also in the mids of the garden, and the tree of knowledge of good and of euill.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Lodꞌo èèna, Lamatua tao ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka."
GEN 2:10,"and out of eden went a riuer to water the garden, and from thence it was deuided, and became into foure heads.","ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga.","Ètu hèbꞌa èèna, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa."
GEN 2:11,"the name of one is pishon: the same compasseth the whole land of hauilah, where is golde.","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae.","Sasuri èci, ngara na Pison. Sasuri èci èèna, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi, èci èèna kahèi."
GEN 2:12,"and the golde of that land is good: there is bdelium, and the onix stone.","ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e.","Bèli-camèdꞌa ètu dꞌara kota ne, èci èèna ka dènge hadhu dhu kabꞌua ètu dꞌara kota ne. Bèli-camèdꞌa ètu dꞌara kota ne, èci èèna ka dènge hadhu dhu kabꞌua ètu dꞌara kota ne, èci èèna ka dènge hadhu dhu kabꞌua ètu dꞌara kota ne, èci èèna ka dènge hadhu dhu kabꞌua ètu dꞌara kota ne, èci èèna ka dènge hadhu dhu kabꞌua ètu dꞌara kota ne, èci èèna ka dènge hadhu dhu kabꞌua ètu dꞌara kota ne."
GEN 2:13,and the name of the seconde riuer is gihon: the same compasseth the whole lande of cush.,"kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus.","Èle èèna ka, abhu aaꞌi-aaꞌi dhu leo èci, ngara na Giun. Nèngu èèna ka dhu jꞌajꞌi era cue, nuka sèmi kota Kush. Nèti èèna ka, abhu aaꞌi-aaꞌi dhu jꞌajꞌi era cue, nuka sèmi èèna kahèi. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra ètu era neꞌe. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra ètu era neꞌe. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra ètu era neꞌe. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi aaꞌi-aaꞌi ra ètu era neꞌe."
