verse,source_text,target_text,pred_text
GEN 1:12,"and the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and god saw that it was good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu dꞌara rai-haha. Rèngu aaꞌi-aaꞌi ètu dꞌara rai-haha. Rèngu aaꞌi-aaꞌi ètu dꞌara rai-haha. Rèngu aaꞌi-aaꞌi ètu dꞌara rai-haha. Rèngu aaꞌi-aaꞌi ètu dꞌara rai-haha ne, aaꞌi-aaꞌi ètu dꞌara rai-haha ne. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi."
GEN 1:13,and the evening and the morning were the third day.,"ne'e ne, lod'o ka tèlu kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae, aa bèli-camèdꞌa hari."
GEN 1:14-15,"¶ and god said, let there be lights in the firmament of the heaven to divide the day from the night; and let them be for signs, and for seasons, and for days, and years: and let them be for lights in the firmament of the heaven to give light upon the earth: and it was so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Sèmi neꞌe: abhu sordadꞌu ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge mèda. Aa sordadꞌu ètu dedha-liru, sèna ka padꞌelo lodꞌo-lodꞌo, lodꞌo-lodꞌo, aa lodꞌo-lodꞌo. Aa sordadꞌu ètu dedha-liru, sèna ka jꞌajꞌi sordadꞌu ètu rai-haha, sèna ka jꞌajꞌi sordadꞌu ètu rai-haha."" Nèti èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Ladhe sordadꞌu ètu dedha-liru, sèna ka jꞌajꞌi sordadꞌu ètu dedha-liru, sèna ka jꞌajꞌi sordadꞌu ètu rai-haha."""
GEN 1:16,"and god made two great lights; the greater light to rule the day, and the lesser light to rule the night: he made the stars also.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi sordadꞌu dua, sordadꞌu, sèna ka jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu. Aa sordadꞌu, sèna ka jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu. Èle èèna ka, Ama Lamatua pajꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu."
GEN 1:17,"and god set them in the firmament of the heaven to give light upon the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru, sèna ka ra jꞌajꞌi saraa aaꞌi-aaꞌi ètu rai-haha."
GEN 1:18,"and to rule over the day and over the night, and to divide the light from the darkness: and god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka rèdꞌu aaꞌi-aaꞌi ètu dꞌara lodꞌo, aa rèdꞌu aaꞌi-aaꞌi ètu dꞌara mèda, aa rèdꞌu aaꞌi-aaꞌi ètu dꞌara maroga. Èle èèna ka, Ama Lamatua ladhe sèmi èèna."
GEN 1:19,and the evening and the morning were the fourth day.,"ne'e ne, lod'o ka èpa kèna.","Èle èèna ka, bèli-camèdꞌa. Èle èèna ka, bèli-camèdꞌa."
GEN 1:20,"and god said, let the waters bring forth abundantly the moving creature that hath life, and fowl that may fly above the earth in the open firmament of heaven.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka, aku Nèngu na, ""Bèli-camèdꞌa èi jꞌajꞌi aaꞌi-aaꞌi dhu mamuri. Bèli-camèdꞌa èi jꞌajꞌi aaꞌi-aaꞌi dhu pakèdꞌi ètu dedha-liru. Bèli-camèdꞌa èi jꞌajꞌi aaꞌi-aaꞌi dhu pakèdꞌi ètu dedha-liru."""
GEN 1:21,"and god created great whales, and every living creature that moveth, which the waters brought forth abundantly, after their kind, and every winged fowl after his kind: and god saw that it was good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi sèra. Ka Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi sèra. Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi sèra. Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi sèra. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi sèra. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi sèra."
GEN 1:22,"and god blessed them, saying, be fruitful, and multiply, and fill the waters in the seas, and let fowl multiply in the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hia lii manèngi-mangajꞌi sèra, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, sèna ka miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi dhèu aaꞌi-aaꞌi."""
GEN 1:23,and the evening and the morning were the fifth day.,"ne'e ne, lod'o ka lèmi kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae, aa bèli-camèdꞌa hari."
GEN 1:24-25,"¶ and god said, let the earth bring forth the living creature after his kind, cattle, and creeping thing, and beast of the earth after his kind: and it was so. and god made the beast of the earth after his kind, and cattle after their kind, and every thing that creepeth upon the earth after his kind: and god saw that it was good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra hia ngiꞌu aaꞌi-aaꞌi ètu rai-haha ne, nuka sèmi badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi-aaꞌi. Hèia Ama Lamatua ladhe sèmi nare sèmi èèna."
GEN 1:26,"¶ and god said, let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the fowl of the air, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Ladhe èdhi tao dhèu, nuka sèmi èdhi, nuka sèmi èdhi. Rèngu hudꞌi paredha iꞌa-iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, dènge badha badha aaꞌi-aaꞌi, dènge aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aa dènge aaꞌi-aaꞌi dhu pakajꞌèu ètu rai-haha ne."""
GEN 1:27,"so god created man in his own image, in the image of god created he him; male and female created he them.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, nuka sèmi Ama Lamatua. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni."
GEN 1:28,"and god blessed them, and god said unto them, be fruitful, and multiply, and replenish the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua padhai lii dènge si, aku Nèngu na, ""Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne."""
GEN 1:29,"¶ and god said, behold, i have given you every herb bearing seed, which is upon the face of all the earth, and every tree, in the which is the fruit of a tree yielding seed; to you it shall be for meat.","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Sèmi neꞌe! Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ètu rai-haha. Aa Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ètu dꞌara rai-haha. Aa Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ètu dꞌara aaꞌi-aaꞌi. Aa Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ètu dꞌara aaꞌi-aaꞌi. Aa Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ètu rai-haha ne, sèna ka miu bisa raꞌa."
GEN 1:30,"and to every beast of the earth, and to every fowl of the air, and to every thing that creepeth upon the earth, wherein there is life, i have given every green herb for meat: and it was so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Aa dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha, manu-bhui aaꞌi-aaꞌi dhu mamuri ètu dedha-liru, aa dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha, Jaꞌa pangèdꞌu mi dedha-liru aaꞌi-aaꞌi, sèna ka raꞌa."""
GEN 1:31,"and god saw every thing that he had made, and, behold, it was very good. and the evening and the morning were the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Ka Na ladhe-leru aaꞌi-aaꞌi. Èle èèna ka, madꞌae hari, aa bèli-camèdꞌa hari."
GEN 2:1,"thus the heavens and the earth were finished, and all the host of them.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge rai-haha dènge sordadꞌu aaꞌi-aaꞌi ra."
GEN 2:2,and on the seventh day god ended his work which he had made; and he rested on the seventh day from all his work which he had made.,"ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, dꞌai lodꞌo ka pidhu, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao. Nèti èèna ka, dꞌai lodꞌo ka pidhu, Na lèpa hari nèti sasabꞌa Na aaꞌi-aaꞌi dhu Na tao."
GEN 2:3,"and god blessed the seventh day, and sanctified it: because that in it he had rested from all his work which god created and made.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, Ama Lamatua hagꞌe nare aaꞌi mèu-mèu aaꞌi mèu-mèu nèti aaꞌi-aaꞌi dhu Na pajꞌajꞌi ètu rai-haha ne. Nèti èèna ka, Lamatua hagꞌe nare aaꞌi mèu-mèu. Nèti èèna ka, Lamatua hagꞌe nare aaꞌi mèu-mèu. Nèti èèna ka, Lamatua hagꞌe nare aaꞌi mèu-mèu. Nèti èèna ka, Lamatua hagꞌe nare aaꞌi mèu-mèu nèti aaꞌi-aaꞌi dhu Na pajꞌajꞌi ètu rai-haha ne."
GEN 2:4,"¶ these are the generations of the heavens and of the earth when they were created, in the day that the lord god made the earth and the heavens,","d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,","""Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha ne, sèmi neꞌe ka:"
GEN 2:5-6,"and every plant of the field before it was in the earth, and every herb of the field before it grew: for the lord god had not caused it to rain upon the earth, and there was not a man to till the ground. but there went up a mist from the earth, and watered the whole face of the ground.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","aa aaꞌi-aaꞌi dhu ètu rai-haha ne, aa aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, aaꞌi-aaꞌi dhu ètu rai-haha ne, abhu boe dhèu ètu rai-haha ne. Nèti èèna ka, hèi-aaꞌi dhu kabꞌua nèti rai-haha ne, ka jꞌajꞌi aaꞌi-aaꞌi ètu rai-haha ne."
GEN 2:7,"and the lord god formed man of the dust of the ground, and breathed into his nostrils the breath of life; and man became a living soul.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha nèti dedha-liru. Hèia Na dꞌai dꞌara rèhu dhèu rai-haha ne, sèna ka na hia mamuri. Èle èèna ka, dhèu rai-haha ne jꞌajꞌi dhèu dhu mamuri."
GEN 2:8,¶ and the lord god planted a garden eastward in eden; and there he put the man whom he had formed.,"hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na.","Èle èèna ka, Lamatua pajꞌajꞌi hèbꞌa èci ètu hèbꞌa aae Eden. Èle èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha dhu Na pajꞌajꞌi ètu èèna."
GEN 2:9,"and out of the ground made the lord god to grow every tree that is pleasant to the sight, and good for food; the tree of life also in the midst of the garden, and the tree of knowledge of good and evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Èle èèna ka, Ama Lamatua tao ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka."
GEN 2:10,"and a river went out of eden to water the garden; and from thence it was parted, and became into four heads.","ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga.","Ètu hèbꞌa èèna, abhu aae aae èci dhu pèdꞌa-pèdꞌa nèti hèbꞌa Eden. Ètu hèbꞌa èèna, aae ne pasoro jꞌajꞌèra, ho jꞌajꞌi èpa hèbꞌa."
GEN 2:11,"the name of the first is pison: that is it which compasseth the whole land of havilah, where there is gold;","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae.","Ngara aae ka èci, ngara na Pison. Ngara aae ne, jꞌajꞌi ètu dꞌara rai Hawila, ètu dꞌara rai èèna, dhu abhu mèdha-panyau nèti mèdha-panyau dhu kabꞌua dènge mèdha-panyau dhu kabꞌua dènge mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau dhu kabꞌua nèti mèdha-panyau."
GEN 2:12,and the gold of that land is good: there is bdellium and the onyx stone.,"ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e.","Ètu era neꞌe, abhu mèdha-panyau dhu beꞌa. Ètu era neꞌe, abhu mèdha-panyau dhu beꞌa, dènge hadhu anggor dhu kabꞌua ètu era neꞌe. Ètu era neꞌe, abhu mèdha-panyau dhu beꞌa, dènge hadhu anggor dhu kabꞌua ètu era neꞌe: hadhu anggor dhu beꞌa, dènge hadhu anggor dhu kabꞌua ètu era neꞌe."
GEN 2:13,and the name of the second river is gihon: the same is it that compasseth the whole land of ethiopia.,"kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus.","Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ètu propensi Etiopia. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra. Nèti èèna ka, aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra."
