verse,source_text,target_text,pred_text
GEN 1:12,"and the earth brought forth green herb and making seed by his kind, and a tree making fruit, and each having seed by his kind. and god saw that it was good. and the earth brought forth green herbs, which make seed after their kind, and trees making fruit, and each having seed after its kind. and god saw that it was good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Ropa tadèngi lii padhai Ama Lamatua sèmi èèna, Lamatua ladhe nèdhi, na, aaꞌi-aaꞌi ètu rai-haha ne beꞌa. Nèngu ladhe nèdhi, na, aaꞌi-aaꞌi ètu rai-haha ne beꞌa."
GEN 1:13,"and the eventide and the morrowtide was made, the third day.","ne'e ne, lod'o ka tèlu kèna.","Nèti èèna ka, bèli-camèdꞌa dꞌai tèlu lodꞌo."
GEN 1:14-15,"forsooth god said, lights be made in the firmament of the heavens, and part they the day and the night; and be they into signs, and times, and days, and years; and shine those in the firmament of the heavens, and lighten they the earth; and it was done so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Sèmi neꞌe: Ama Lamatua peka na, 'Sèmi neꞌe! Jaꞌa neo hia mèdha-panyau ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge lodꞌo. Jaꞌa neo hia mèdha-panyau dènge lodꞌo. Jaꞌa neo hia mèdha-panyau ètu dedha-liru, sèna ka paꞌèci dènge lodꞌo-lodꞌo. Jaꞌa neo hia mèdha-panyau ètu rai-haha ne.' Hèia jꞌajꞌi sèmi èèna."
GEN 1:16,"and god made two great lights, the greater light that it should be before to the day, and the lesser light that it should be before to the night; and god made the stars;","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda."
GEN 1:17,"and setted them in the firmament of the heavens, so that they should shine on the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra ètu dedha-liru, sèna ka ra jꞌajꞌi saraa ètu rai-haha."
GEN 1:18,"and that they should be before to the day and beforeto the night, and should part the light and the darkness. and god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra."
GEN 1:19,"and the eventide and the morrowtide was made, the fourth day.","ne'e ne, lod'o ka èpa kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, tèlu lodꞌo."
GEN 1:20,"also god said or and god said, the waters bring forth a reptile, either a creeping beast, of living soul, and a volatile, either a bird flying above the earth, under the firmament of the heavens.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Bèli-camèdꞌa ètu dꞌara èi èèna, abhu rupa-rupa badha, badha, manu-bhui, dènge manu-bhui dhu pakèdꞌi ètu dedha-liru."""
GEN 1:21,"and god made of nought great whales, and each living soul and movable, which the waters have brought forth in their kinds; and god made of nought each volatile by his kind. and god saw that it was good; and god made out of nothing great whales, and each living soul that moveth, which the waters brought forth after their kind; and god made out of nothing each bird after its kind. and god saw that it was good;","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu. Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu. Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae. Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae."
GEN 1:22,"and blessed them, and said, wax ye, and be ye multiplied, and fill ye the waters of the sea, and the birds be multiplied on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua pakabꞌua si, ka Na peka dènge si, aku Nèngu na, ""Miu aaꞌi-aaꞌi mi! Jꞌajꞌi dhèu ae-ae ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ra ae-ae ètu rai-haha ne."""
GEN 1:23,"and the eventide and the morrowtide was made, the fifth day.","ne'e ne, lod'o ka lèmi kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa."
GEN 1:24-25,"and god said, the earth bring forth a living soul in his kind, work beasts, and reptiles, either creeping beasts, and unreasonable beasts of the earth, by their kinds; and it was done so. and god said, let the earth bring forth living souls after their kind, yea, work beasts, and reptiles, or creeping beasts, and unreasoning beasts of the earth, all after their kind; and it was done so. and god made unreasonable beasts of the earth by their kinds, and work beasts, and each creeping beast of the earth in his kind. and god saw that it was good; and god made the unreasoning beasts of the earth after their kind, and the work beasts, and the reptiles of the earth, each after its kind. and god saw that it was good;","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua paredha Ama Lamatua, aku Nèngu na, ""Ladhe sèmi èèna, aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa. Ètu rai-haha ne, jꞌajꞌi rupa-rupa badha, badha, badha, dènge badha aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa."" Èle èèna ka, Ama Lamatua ladhe sèmi èèna, ka Ama Lamatua pajꞌajꞌi rupa-rupa badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa. Ka Ama Lamatua ladhe sèmi èèna, hèia Ama Lamatua pajꞌajꞌi rupa-rupa badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa. Hèia Ama Lamatua ladhe sèmi èèna, ka Ama Lamatua pajꞌajꞌi rupa-rupa badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi ètu rai-haha ne."
GEN 1:26,"and said, make we man to our image and likeness, and be he sovereign to the fishes of the sea, and to the volatiles of the heavens, and to the unreasonable beasts of the earth, and to each creature, and to each creeping beast/each reptile, which is moved in the earth. and said, let us make man in our image and likeness, and be he sovereign over the fishes of the sea, and over the birds of the air, and over the unreasoning beasts of the earth, yea, over each creature, and over each reptile which creepeth on the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Ka ana pajuu se peka, aku rèngu na, ""Hudꞌi laa! Jiꞌi neo tao dhèu, sèna ka jꞌajꞌi madhutu dadꞌèi jiꞌi. Jiꞌi neo jꞌajꞌi dhèu, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi ra."""
GEN 1:27,"and god made of nought a man to his image and likeness; god made of nought a man, to the image of god; god made of nought them, male and female. and so god made out of nothing a man in his image and likeness; god made out of nothing a man in the image of god; yea, god made them out of nothing, male and female.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni."
GEN 1:28,"and god blessed them, and said, increase ye, and be ye multiplied, and fill ye the earth, and make ye it subject; and be ye lords to the fishes of the sea, and to the volatiles of the heavens, and to all living beasts that be moved on the earth, or and be ye lords, or rule ye, over the fishes of the sea, and the birds of the air, and all the living beasts that move on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua pua-paleha si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, sèna ka miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne."""
GEN 1:29,"and god said, lo! i have given to you each herb bearing seed on the earth, and all the trees that have in themselves the seed of their kind, that they be into meat to you or so that they can be food for you;","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Lamatua peka dènge ra, aku Nèngu na, ""Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ra, nuka sèmi hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ra, nuka sèmi hua-hela aaꞌi-aaꞌi ètu rai-haha ne."
GEN 1:30,"and to all living beasts of the earth, and to each bird of the heavens, and to all things that be moved in the earth, and in which is a living soul, that they have them to eat; and it was done so. and also for all the living beasts of the earth, and for each bird of the air, and for all the things that creep on the earth, and in which is a living soul, so that they have them to eat; and it was done so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Jaꞌa manèngi sèna ka badha aaꞌi-aaꞌi ètu rai-haha, manu-bhui aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu rai-haha, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu rai-haha. Jaꞌa manèngi sèmi èèna kahèi."
GEN 1:31,"and god saw all the things which he had made, and they were full good or and they were very good. and the eventide and the morrowtide was made, the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi, aa ladhe-leru aaꞌi-aaꞌi. Èle èèna ka, Na tao bèli-camèdꞌa, aa bèli-camèdꞌa. Èle èèna ka, nèngu tao bèli-camèdꞌa."
GEN 2:1,"therefore heavens and earth be made perfect, and all the ornament of those. and so the heavens and the earth, and all their ornaments, were finished.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ra."
GEN 2:2,"and god ful filled in the seventh day his work which he made; and he rested in the seventh day from all his work which he had made; yea, god finished his work by the seventh day; and so he rested on the seventh day from all the work which he had done;","ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, Ama Lamatua tèke eele aaꞌi-aaꞌi nèti sasabꞌa-laꞌa Na ètu rai-haha ne, toke dꞌai ka pidhu lodꞌo. Nèti èèna ka, Ama Lamatua tèke eele aaꞌi-aaꞌi nèti sasabꞌa-laꞌa Na ètu rai-haha ne, toke dꞌai ka pidhu lodꞌo."
GEN 2:3,"and he blessed the seventh day, and hallowed it; for in that day god ceased of all his work which he made of nought, that he should make. and he blessed the seventh day, and made it holy; for on that day god ceased from all his work which he had made out of nothing, that he had intended to make.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, Ama Lamatua tèke eele aaꞌi-aaꞌi dhu Na tao ètu rai-haha ne. Nèti èèna ka, Ama Lamatua tèke eele aaꞌi-aaꞌi dhu Na tao ètu rai-haha ne. Èle èèna ka, Ama Lamatua tèke eele aaꞌi-aaꞌi dhu Na tao ètu rai-haha ne."
GEN 2:4,"these be the generations of heaven and of earth, in the day wherein the lord god made heaven and earth, these be the generations, or the creation, of the heavens and the earth, in the days when the lord god made the heavens and the earth,","d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,",Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha. Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha. Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha.
GEN 2:5-6,"and each little tree of the earth before that it sprang out in the earth; and he made each herb of the field before that it burgeoned. for the lord god had not yet rained on the earth, and no man there was that wrought the earth or and there was no man yet to work the earth; but a well went out of the earth, and moisted all the higher part of the earth. but a well, or a mist, went up out of the ground, and watered all the earth's surface.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","Lodꞌo èèna, aaꞌi-aaꞌi ajꞌu aaꞌi-aaꞌi ètu rai-haha. Lodꞌo èèna, aaꞌi-aaꞌi ajꞌu aaꞌi-aaꞌi ètu rai-haha. Lodꞌo èèna, aaꞌi-aaꞌi ajꞌu aaꞌi-aaꞌi ètu dꞌara rai-haha. Lodꞌo èèna, aaꞌi-aaꞌi jꞌajꞌi mèdha-panyau ètu rai-haha. Lodꞌo èèna, abhu mèdha-panyau ètu rai-haha, sèna ka jꞌajꞌi ngiꞌu aaꞌi-aaꞌi ètu rai-haha."
GEN 2:7,"therefore the lord god formed man of the slime of the earth, and breathed into his face the breathing of life; and man was made into a living soul. and so the lord god formed man out of the slime of the earth, and breathed into his face the breathe of life; and then the man was made into a living soul.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha ne nèti papèdꞌa rai-haha. Hèia Na tao dhèu rai-haha ne, jꞌajꞌi dhèu dhu mamuri. Èle èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha ne nèti papèdꞌa rai-haha ne, hèia Na tao dhèu rai-haha ne, jꞌajꞌi dhèu dhu mamuri."
GEN 2:8,"forsooth the lord god planted at the beginning the paradise of liking, wherein he set man whom he had formed. and the lord god planted a garden in eden, in the east, and he put the man there whom he had formed.","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na.","Uru èèna, lodꞌo Ama Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne, nuka sèmi dꞌara Èmu Kapua Manèngi-Mangajꞌi. Ètu era neꞌe, Ama Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi dhu Na pajꞌajꞌi le."
GEN 2:9,"and the lord god brought forth out of the earth each tree fair in sight, and sweet to eat; also he brought forth the tree of life in the midst of paradise, and the tree of knowing of good and of evil, or and he brought forth the tree of life in the middle of the garden, and the tree of the knowledge of good and evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Èle èèna ka, Lamatua hagꞌe eele aaꞌi ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka."
GEN 2:10,"and a river went out from the place of liking to moist paradise, which river is parted from thence into four heads. and a river went out from eden to water the garden, and this river was parted from there into four rivers.","ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga.","Èle èèna ka, bèli-camèdꞌa bèli-camèdꞌa èci bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa."
