verse,source_text,target_text
GEN 1:27,"and god made of nought a man to his image and likeness; god made of nought a man, to the image of god; god made of nought them, male and female.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni."
GEN 1:28,"and god blessed them, and said, increase ye, and be ye multiplied, and fill ye the earth, and make ye it subject; and be ye lords to the fishes of the sea, and to the volatiles of heaven, and to all living beasts that be moved on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne."
GEN 1:29,"and god said, lo! i have given to you each herb bearing seed on the earth, and all trees that have in themselves the seed of their kind, that they be into meat to you;","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru."
GEN 1:30,"and to all living beasts of the earth, and to each bird of heaven, and to all things that be moved in the earth, and in which is a living soul, that they have to eat; and it was done so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka."
GEN 1:31,"and god saw all things which he made, and they were full good. and the eventide and the morrowtide was made, the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna."
GEN 2:1,"therefore heavens and earth be made perfect, and all the ornament of those or them.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i."
GEN 2:2,and god ful filled in the seventh day his work which he made; and he rested in the seventh day from all his work which he had made;,"ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na."
GEN 2:3,"and he blessed the seventh day, and hallowed it; for in that day god ceased of all his work which he made of nought, that he should make.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae."
GEN 2:4,"these be the generations of heaven and of earth, in the day wherein the lord god made heaven and earth,","d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,"
GEN 2:5-6,"and each little tree of the earth before that it sprang out in the earth; and he made each herb of the field before that it burgeoned. for the lord god had not rained on the earth, and no man there was that wrought or might work the earth; but a well went out of the earth, and moisted all the higher part of the earth.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe."
GEN 2:7,"therefore the lord god formed man of the slime of the earth, and breathed into his face the breathing of life; and man was made into a living soul.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka."
GEN 2:8,"forsooth the lord god planted at the beginning paradise of liking or the garden of eden, wherein he set man whom he had formed.","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na."
GEN 2:9,"and the lord god brought forth of the earth each tree fair in sight, and sweet to eat; also he brought forth the tree of life in the midst of paradise, and the tree of knowing of good and of evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe."
GEN 2:10,"and a river went out from the place of liking or eden to moist paradise or the garden, which river is parted from thence into four heads.","ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga."
GEN 2:11,"the name of the one river is pishon, that it is that encompasseth all the land of havilah, where gold cometh forth,","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae."
GEN 2:12,"and the gold of that land is the best, and there is found bdellium, that is, a tree of spicery, and the stone onyx;","ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e."
GEN 2:13,"and the name of the second river is gihon, that it is that encompasseth all the land of ethiopia;","kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus."
GEN 2:14,"forsooth the name of the third river is tigris, that goeth against assyrians; soothly the fourth river is that euphrates.","kacanga ka tèlu, ngara na tigris. kacanga ne'e ka, j'aj'i mi too rai asyur re ca bèka dhimu. kacanga ka èpa, ngara na efrat."
GEN 2:15,"therefore the lord god took man, and set him in paradise of liking, that he should work and keep it.","ka ama lamatua hia dhèu pea ètu d'ara eden, ho na ladhe-leru oka èèna."
GEN 2:16,"and god commanded to him and said, eat thou of each tree of paradise;","hèia na hia paredha mi dhèu ne, aku nèngu na, hua aaj'u aa'i-aa'i ètu d'ara oka ne, èu bisa mu'a."
GEN 2:17,"forsooth eat thou not of the tree of knowing of good and of evil; for in whatever day thou shalt eat thereof, thou shalt die by death.","te ngaa èci dhu èu bisa boe mu'a. nuka hua nèti aj'u dhu ne'a hag'e mia dhu be'a, aa mia dhu karehe. ladhe mu'a, èu madhe dènge."
GEN 2:18,"and the lord god said, it is not good that a man be alone; make we to him an helper like to himself.","ka ama lamatua tuhu haru lii na, aku nèngu na, babe'a na aad'o, ladhe dhèu ne mamuri mesa na. de ja'a neo paj'aj'i hia ne, anga ca dhèu dhu pamèci dènge ne."
GEN 2:19-20,"and therefore when all living beasts of the earth, and all the volatiles of heaven, were formed of the earth, the lord god brought those or them to adam, that he should see what he should call those or them; for all thing that adam called of living soul, that is the name thereof. and adam called by their names all living things, and all volatiles of heavens, and all unreasonable beasts of the earth. forsooth to adam was not found an helper like him.","lod'o èèna, ama lamatua nare rai ciki, ka na tao rupa-rupa badha dènge manu-bhui. hèia na pangèd'u si asa dhèu ne, sèna ka na pangare si. ka dhèu ne pangare badha se dènge manu-bhui aa'i-aa'i ra, èci-èci ka dènge ngara ra. te ngaa dhèu ne abhu mèka anga dhu pamèci dènge nèngu."
GEN 2:21,"therefore the lord god sent sleep into adam, and when he slept, god took one of his ribs, and filled flesh for it.","hèia ama lamatua pabhèj'i luu dhèu ne'e. ropa na bhèj'i, ama lamatua nare rui karasa na calaa, ka na pakateme hari nu'a deo na."
GEN 2:22,"and the lord god builded the rib which he had taken from adam into a woman, and brought her to adam.","nèti rui ne, na paj'aj'i bhèni ca dhèu. hèia na pangèd'u bhèni ne mi dhèu èèna."
GEN 2:23,"and adam said, this is now a bone of my bones, and flesh of my flesh; this shall be called virago, for she is taken of man.","ropa ladhe nèdhi bhèni ne, ka dhèu na peka, aku nèngu na, waaa! ne'e ne ku! sèmi ne'e ku, heka pamèci dènge ja'a kèna! rui na, sama èci èèna ka dènge rui ja'a. aa isi na, sama kahèi dènge isi ja'a. lula nèngu ne, j'aj'i nèti dhèu mone, nèti èèna ka ja'a pangare ne, ‘dhèu bhèni'."
GEN 2:24,"wherefore a man shall forsake his father and mother, and shall cleave to his wife, and they shall be twain or two in one flesh.","nèti èèna ka, dhèu mone hud'i tèke eele ku ina-ama na, ho la'e mamuri d'ara èci dènge dhèu èmu-kamali na, lula dua ra, j'aj'i le èci."
GEN 2:25,"forsooth ever either was naked, that is, adam and his wife, and they were not ashamed.","lod'o èèna, dua ra dhu dènge boe mèdha-papake, te ngaa ra makae boe."
GEN 3:1,"but the serpent was feller or more sly than all living beasts of the earth, which the lord god had made. the which serpent said to the woman, why commanded god to you, that ye should not eat of each tree of paradise?","nèti badha aa'i-aa'i dhu ama lamatua paj'aj'i ètu rai-haha ne, mege ka dhu mèu risi kapod'e-kabèli. ca lod'o, mege karèi bhèni na, aku nèngu na, tare'a, do? ama lamatua kai miu baku mi'a hua aaj'u aa'i-aa'i ètu d'ara oka ne'e."
GEN 3:2-3,"to whom the woman answered, we eat of the fruit of trees that be in paradise; soothly god commanded to us, that we should not eat of the fruit of the tree, which is in the midst of paradise, and that we should not touch it, lest peradventure we die.","ka bhèni na b'ala, aad'o! ji'i bisa nga'a! dhodhoka aj'u ca kapua ètu talora oka ne, ama lamatua kai, baku nga'a hua na. na peka na, ji'i baku nga'a, aa baku g'ag'e hua èèna kahèi, te aad'o na, ji'i madhe!"
GEN 3:4,"forsooth the serpent said to the woman, ye shall not die by death;","te ngaa mege na dhaa, aku nèngu na, waa! sèmi boe èèna! miu se madhe boe!"
GEN 3:5,"for why god knoweth that in what-ever day ye shall eat thereof, your eyes shall be opened, and ye shall be as gods, knowing good and evil.","ama lamatua mema kai tare'a sèmi èèna, lula dhu ne'a le, ladhe mi'e hua aaj'u èèna, miu j'aj'i d'èlu-mèu sèmi nèngu. ho èèna na me'a mia dhu be'a, aa mia dhu karehe."
GEN 3:6,"therefore the woman saw that the tree was good, and sweet to eat, and fair to the eyes, and delightable in beholding; and she took of the fruit thereof, and ate, and gave to her husband, and he ate.","aa bhèni ne ladhe na aj'u ne be'a titu kèna, dènge hua na ele boe kee. na ngee, ladhe ja'a ku'a hua aj'u ne'e, ja'a d'èlu-mèu. hèia puu nare ka hua aj'u èèna, ka na'e. na'e nare, nèti hia dhèu èmu na, ka na'a kahèi."
GEN 3:7,"and the eyes of both were opened; and when they knew that they were naked, they sewed together the leaves of a fig tree, and made breeches to themselves.","ra'a rare ka, heka re'a na rèngu dhu pake boe mèdha dhu hutu ua rèngu. nèti èèna ka, ra lui rèu aj'u ho pa'abhe era makae rèngu."
GEN 3:8,"and when they heard the voice of the lord god going in paradise at the wind after midday, adam and his wife hid them from the face of the lord god in the midst of the trees of paradise.","d'ai lod'o nihia, dua ra tadèngi lii core haga ama lamatua ètu d'ara oka èèna. ka dua ra rai lasi lu'u asa ca bèka aj'u, sèna ka lamatua baku nèdhi si."
GEN 3:9,"and the lord god called adam, and said to him, where art thou?","te ngaa ama lamatua paroa mi dhèu mone èèna, aku nèngu na, adam! èu ètu mia?"
GEN 3:10,"and adam said, i heard thy voice in paradise, and i dreaded, for i was naked, and i hid me.","hèia mone na dhaa, ja'a tadèngi lii lamatua ètu ne'e. te ngaa ja'a makae, lula ja'a pake boe mèdha ètu ua. nèti èèna ka, ja'a rai pahuni iisi."
GEN 3:11,"to whom the lord said, who showed to thee that thou were naked, no but for thou hast eaten of the tree of which i commanded to thee that thou shouldest not eat?","ka lamatua peka na, cee ka dhu peka, na èu dhu pake boe mèdha-papake? de tasamia? tatu èu mu'a le hua aj'u dhu ja'a kai na, sina ma?"
GEN 3:12,"and adam said, the woman which thou gavest for fellowship to me, gave me of the tree, and i ate.","ka na b'ala, peka na, bhèni dhu èu hia ho pa'anga dènge ja'a èèna, ka dhu hia ja'a ku'a!"
GEN 3:13,"and the lord said to the woman, why didest thou this thing? the which answered, the serpent deceived me, and i ate.","hèia ama lamatua peka dènge bhèni na, aku nèngu na, nga tao ka, èu ad'u madha j'ara èèna? ka bhèni ne dhaa, peka na, te mege ne ka dhu ag'o ja'a! nèti èèna ka, ja'a ku'a."
GEN 3:14,"and the lord god said to the serpent, for thou didest this, thou shalt be cursed among all the living things, and unreasonable beasts of the earth; thou shalt go on thy breast, and thou shalt eat earth in all the days of thy life.","èle èèna ka, ama lamatua dhoo mege èèna, aku nèngu na, ja'a huku èu, lula tatao èu. nèti badha aa'i-aa'i, dhoka èu di dhu abhu huku sèmi ne'e. mulai nèti deo ne'e toke èu madhe, èu dhoka rod'o dènge kakara, aa mu'a ètu rai di."
GEN 3:15,"i shall set or put enmities betwixt thee and the woman, and betwixt thy seed and her seed; she shall break thine head, and thou shalt set ambushes to her heel.","ja'a tao sèna ka, èu loe boe pamusu dènge bhèni ne. aa ana-èpu miu dua mi sèmi èèna kahèi. ana-èpu èu, èèna na kadhi hui tèdhu dhèu. te ngaa ca dhèu nèti ana-èpu bhèni ne, èèna na dhedhe palaho kètu èu."
GEN 3:16,"also god said to the woman, i shall multiply thy wretchednesses and thy conceivings; in sorrow thou shalt bear thy children; and thou shalt be under power of thine husband, and he shall be lord of thee.","èle èèna ka, ama lamatua peka dènge bhèni ne, èèna na, ja'a pasusa tabha èu, ropa èu dènge babia; lod'o mora iisi, èu asa tabha j'èra. masi ka sèmi èèna, d'ara èu d'èi taruu dhèu èmu èu, aa nèngu ka dhu ator èu."
GEN 3:17,"soothly god said to adam, for thou heardest the voice of thy wife, and hast eaten of the tree, of which i commanded to thee that thou shouldest not eat, the earth shall be cursed in thy work, that is, for thy sin; in travails thou shalt eat thereof in all the days of thy life;","ka ama lamatua peka dènge mone ne, èu madhutu boe lii paredha ja'a, te ngaa èu nanene dhoka lii dhèu èmu èu di, ka èu mu'a hua aj'u dhu ja'a kai èèna. nèti èèna ka, èu abhu huku kahèi. aa rai lèke huku kahèi. nèti deo ne'e, toke d'ai èu madhe, hud'i èu kabèli rai, heka èu abhu nganga'a kèna. dènge sab'a bia sèmi ne'e ka, èu heka mamuri kèna."
GEN 3:18,"it shall bring forth thorns and briars to thee, and thou shalt eat herbs of the earth;","masi ka èu sèle rupa-rupa hini èèna ka, te ngaa dhu muri mai dhodhoka dhudhu-sete di."
GEN 3:19,"in the sweat of thy cheer, or face, thou shalt eat thy bread, till thou turn again into the earth of which thou art taken; for thou art dust, and thou shalt turn again into dust.","hud'i èu èi kabhèsu haa ku, heka rai hia èu nganga'a kèna. èu hud'i sab'a bia sèmi èèna ku, toke d'ai lod'o èu madhe. èu ne, ja'a paj'aj'i nèti rai. de ladhe èu madhe, èu j'aj'i hari rai."
GEN 3:20,"and adam called the name of his wife eve, for she was the mother of all men living.","èle èèna ka, adam pangare dhèu èmu na ‘hawa' dhu sasoa na ‘dhu mamuri', te nèngu ka j'aj'i ina nèti dhèu dhu mamuri aa'i-aa'i."
GEN 3:21,"and the lord god made coats of skins to adam and eve his wife, and clothed them;","hèia ama lamatua tao mèdha-papake nèti ka'uri badha, ka papake dua ra."
GEN 3:22,"and said, lo! adam is made as one of us, and knoweth good and evil; now therefore see ye, lest peradventure he put out his hand, and take also of the tree of life, and eat, and live without end.","ka ama lamatua peka, limuri ne, dhèu re'a le, mia dhu be'a dènge mia dhu karehe, sèmi èdhi kahèi. de mage dhoka, rèngu ra'a hua aj'u dhu èci hari na, dhu hia mamuri taa-taa."
GEN 3:23,"and the lord god sent him out of paradise of liking or the garden of eden, that he should work the earth, of which he was taken.","èle èèna ka, na babèga eele si nèti d'ara oka eden èèna, ho lasi asa era leo, sèna ka ra mamuri dènge sab'e oka-tedhe. lula dhèu j'aj'i nèti rai, de mamuri kahèi nèti rai."
GEN 3:24,"and god casted out adam, and setted before paradise of liking cherubim, that is, gave it unto the keeping of angels, and a sword of flame turning about to keep charge of the way of the tree of life.","babège nare si, ka lamatua paredha ana pajuu na nèti sorga, dhu dènge èla, ho lasi j'aga oka èèna re ca bèka dhimu. rèngu dènge samala dhu heo ha'a-ha'a, dhu seru la'e-mai. lamatua pua si bèdho eele j'ara la'e sa d'ara, te nèngu d'èi boe dhèu puu rare hua aj'u dhu hia ra mamuri taa-taa èèna."
GEN 4:1,"forsooth adam knew eve his wife, which conceived, and childed cain, and said, i have gotten a man by god.","hèia adam j'unu dènge dhèu èmu na, hawa. ka bhèni ne dènge babia. hèia nara iisi ana mone ca dhèu. ka na peka, aku nèngu na, ja'a abhu le ana mone ca dhèu, lula ama lamatua soru nare le ja'a. ka na pangare ana ne, kaen dhu sasoa na ‘abhu'."
GEN 4:2,"and again she childed his brother abel. forsooth abel was a keeper of sheep, and cain was an earth-tiller.","hèia hawa nara iisi hari ana mone èci. ka na pangare ne habel. dua ra kapai ka, habel j'aj'i dhèu madhenge badha. aa a'a na kaen, sab'a oka-tedhe."
GEN 4:3,"soothly it was done after many days, that cain offered gifts to the lord of the fruits of the earth;","ca lod'o, kaen nèti isi rai na cahag'e, ka hia lamatua."
GEN 4:4,"and abel offered of the first engendered of his flock, and of the fatness of those or them. and the lord beheld to abel and to the gifts of him;","habel nèti ana-ana uuru kahib'i-kalèbho na. na roro kahib'i-kalèbho se, ka nèti sisi dhu be'a hia lamatua. d'ara ama lamatua karej'e ropa ladhe nèdhi korban nèti habel ne."
GEN 4:5,"soothly he beheld not to cain and to his gifts. and cain was wroth greatly, and his cheer felled down.","te ngaa na d'èi boe korban unu kaen. hèia kaen nasa bia, ka rèhu na mare boe."
GEN 4:6,"and the lord said to him, why art thou wroth, and why felled down thy face?","ka lamatua lii dènge kaen, aku nèngu na, kaen! nga tao ka èu nasa sèmi èèna, ka rèhu èu mare boe?"
GEN 4:7,"whether not if thou shalt do well, thou shalt receive well; but if thou doest evil, thy sin shall be present anon in the gates? but the desire thereof, that is, of sin, shall be under thee, and thou shalt be lord thereof.","ladhe tatao èu be'a, na ja'a sèmi èu dènge hua iia. de mu pangee uuru ku! ladhe èu tao bhelu, na bhabhelu èèna na'e hari èu, sama sèmi meo neo pacèli maraho. de sèmi èu neo tao bhabhelu, be'a risi core eele ka!"
GEN 4:8,"and cain said to abel, his brother, go we out. and when they were in the field, cain rose against his brother abel, and killed him.","ca tèka, kaen gale habel, na peka na, mai lati ngad'o oka, we. ropa dua ra d'ai d'ara oka, kaen kalabhe pamadhe ari na."
GEN 4:9,"and the lord said to cain, where is abel thy brother? which answered, i know not; whether i am the keeper of my brother?","ka lamatua karèi kaen, aku nèngu na, kaen! ari mu ka mia? hèia kaen dhaa, aku nèngu na, ja'a ke'a boe na ètu mia! èu ngee na, ja'a dhèu kèpe haga na, do?"
GEN 4:10,"and god said to cain, what hast thou done? the voice of the blood of thy brother crieth to me from the earth.","ka lamatua b'ala, nga tao ka èu bhelu sèmi èèna? baku pangee na, èu pahuni more le raa ari èu ètu d'ara rai, te ja'a dhu kèdhi aa'i-aa'i le!"
GEN 4:11,"now therefore thou shalt be cursed on the earth, that opened his mouth, and received of thine hand the blood of thy brother.","de lii dhoo lèke le mi dedha èu. lod'o èu pamadhe ari èu, rai sakid'o nare raa na. de limuri ne, rai bisa heka nèti mamuri mi èu."
GEN 4:12,"when thou shalt work the earth, it shall not give his fruits to thee; thou shalt be unstable of dwelling, and fleeing about on the earth, in all the days of thy life.","de ladhe èu sab'a oka-tedhe, rai ne hia heka èu ngaa-ngaa. nèti deo ne'e, èu lu'u sa haa-sa dhimu, sèmi dhèu dhu dènge boe era paleo-palu'u."
GEN 4:13,"and cain said to the lord, my wickedness is more than that i deserve forgiveness;","te ngaa kaen b'ala lamatua, aku nèngu na, haii! ama lamatua, ee! lamatua dhoo ja'a bia titu kèna, de ja'a pasae mèke boe nga."
GEN 4:14,"lo! today thou castest me out from the face of the earth; and i shall be hid from thy face, and i shall be unstable of dwelling, and fleeing about in earth; therefore each man that shall find me shall slay me.","lula lamatua bège eele ja'a nèti era ne'e, ja'a kaj'èu nèti ama lamatua. ja'a kako lole-laa asa mia-mia. de ladhe paraga dènge dhèu, èèna na ra pamadhe ja'a."
GEN 4:15,"and the lord said to him, it shall not be done so, but each man that shall slay cain shall be punished sevenfold. and the lord set a sign in cain, that each man that should find him should not slay him.","te ngaa lamatua dhaa na, aad'o sèmi èèna! dhèu cee dhu pamadhe èu, èèna na ja'a huku ne, babia na pidhu hari risi nèti èu. hèia lamatua tao tadha mi kaen, sèna ka dhèu re'a ho baku pamadhe ne."
GEN 4:16,"and cain went out from the face of the lord, and dwelled fleeing about in the earth, at the east coast of eden, that is, of earthly paradise.","hèia kaen tèke eele dènge era èèna. la'e pakaj'èu nèti lamatua, asa era èci, ètu bèka dhimu oka eden. era ne'e, ngara na nod dhu sasoa na, ‘lole-laa'. ka na pea ètu era èèna."
GEN 4:17,"forsooth cain knew his wife, which conceived, and childed enoch; and cain builded a city, and called the name thereof of the name of his son, enoch.","hèia kaen leo-èmu, ka dhèu èmu na dènge babia. ka nara iisi ana mone ca dhèu, dhu pangare na henok. hèia kaen patitu rae cue, ngara na henok, madhutu ngara ana na."
GEN 4:18,forsooth enoch begat irad; and irad begat mehujael; and mehujael begat methusael; and methusael begat lamech;,"ka henok matana irad. hèia irad matana mehuyael. mehuyael matana metusael. aa ana metusael, lamek."
GEN 4:19,"that took two wives, the name to the one wife was adah, and the name to the other was zillah.","dhèu èmu lamek, dhèu dua. èci ngara na ada, aa ca dhèu hari, ngara na sila."
GEN 4:20,"and adah begat jabal, that was the father of dwellers in tents, and of shepherds;","ana ada, ngara na yabal. ana-èpu na, j'aj'i dhèu piara badha. mamuri ra ètu boe ca era, aa ra pea dhoka ètu d'ara paleo di."
