verse,source_text,target_text
MAT 2:13,"and when they had departed, behold, the angel of the lord appeareth to joseph in a dream, saying, arise, and take the young child and his mother, and flee into egypt, and be thou there until i bring thee word: for herod will seek the young child to destroy him.","lod'o dhèu d'èlu-mèu ladhe hua-hètu se lèpa, hèia ana pajuu lamatua èci nèti sorga, mai peka dènge yusuf ètu d'ara nii, aku nèngu na, yusuf! pakèd'i dènge ka d'ara lai-lai ne! mèti ana ne dènge ina na lami asa masir. pea ètu nèi, toke ja'a peka d'ai lod'o mia miu lèpa hari. te dhèu aae herodes tenge j'ara ho pamadhe ana ne!"
MAT 2:14,"when he arose, he took the young child and his mother by night, and departed into egypt:","hèia yusuf kèd'i nèti bhèj'i. ka mèda èèna kahèi, nèti dhèu èmu na dènge ana ne, rai lasi asa masir."
MAT 2:15,"and was there until the death of herod: that it might be fulfilled which was spoken from the lord by the prophet, saying, out of egypt have i called my son.","ra pea ètu nèi toke dhèu aae herodes madhe. j'ara èèna, nuka sèmi ca dhèu nèti lii padhai ama lamatua, ngara na hosea, suri tèke karèi nèti uru ka, na, ja'a paroa hari ana ku, ho lèpa ka nèti masir."
MAT 2:16,"then herod, when he saw that he was mocked by the wise men, was exceeding wroth, and sent forth, and slew all the children that were in bethlehem, and in all its borders, from two years old and under, according to the time which he had diligently inquired of the wise men.","ropa dhèu aae herodes ne'a nare, na, dhèu d'èlu-mèu ladhe hua-hètu sèra leko-monya ne, hèia na nasa titu kèna. na paredha sordad'u na sèra, aku nèngu na, lami asa rae betlehem nèi, aa asa rae-rae leo dhu padètu ètu èèna. pamadhe aa'i ana mone iiki dhu dua tèu asa haha mai. herodes hia paredha ne, lula na sanèd'e lii lolo nèti dhèu d'èlu-mèu sèra. na ige karèi nèti rèngu rèdhi hiu-hiu hua-hètu cèu ètu dedha-liru."
MAT 2:17,"then was fulfilled that which was spoken by jeremiah the prophet, saying,","j'ara se'e aa'i-aa'i j'aj'i madhutu ngaa dhu dhèu nèti lii padhai ama lamatua, ngara na yermia, suri tèke, peka na,"
MAT 2:18,"in rama was there a voice heard, lamentation, and weeping, and great mourning, rachel weeping for her children, and would not be comforted, because they are not.","abhu lii tangi dènge lii roma iisi dhèu nèti kota rama. rahel tangi d'ara pèd'a, lula ana-ana na madhe aa'i. na d'èi boe ca dhèu sa mai pamako ne, lula ana-ana na, aad'o heka ca dhèu sa."
MAT 2:19,"but when herod was dead, behold, an angel of the lord appeareth in a dream to joseph in egypt,","nèbhu-nèbhu ka, dhèu aae herodes madhe. lod'o èèna, yusuf si ètu masir era. hèia ama lamatua pua ana pajuu na ca dhèu mai nèti sorga, pad'elo rèhu na mi nèngu ètu d'ara nii."
MAT 2:20,"saying, arise, and take the young child and his mother, and go into the land of israel: for they are dead who sought the young child's life.","ana pajuu ne lii, aku nèngu na, yusuf! kèd'i ka! mèti ka ana ne dènge ina na asa isra'el. te dhèu dhu neo pamadhe ana ne, madhe le."
MAT 2:21,"and he arose, and took the young child and his mother, and came into the land of israel.","ropa tadèngi nare, hèia yusuf kèd'i. èle ka nèti si asa rai isra'el."
MAT 2:22,"but when he heard that archelaus reigned in judea in the room of his father herod, he was afraid to go thither: notwithstanding, being warned by god in a dream, he turned aside into the parts of galilee:","te ngaa ropa yusuf tadèngi na, arkalaus, ana dhèu aae herodes, dhu j'aj'i dhèu aae limuri ne ètu propensi yudea, ka na madha'u la'e asa yudea. èle èèna ka, ama lamatua peka hari dènge ne ètu d'ara nii, na, yusuf, èu baku pea ètu yudea. nèti èèna ka, lasi pea asa propensi galilea,"
MAT 2:23,"and he came and dwelt in a city called nazareth: that it might be fulfilled which was spoken by the prophets, he shall be called a nazarene.","ètu rae nasaret. dènge j'ara ne lii padhai ama lamatua lèke tare'a, nuka sèmi ngaa dhu dhèu rèti lii padhai na suri tèke, na bèli-camèd'a dhèu paroa ne, dhèu nasaret."
MAT 3:1,"in those days came john the baptist, preaching in the wilderness of judea,","lod'o yesus dhu kapai le, hèia yohanis tuka sarani mulai aj'a-nori dhèu ètu era dhu dhèu pea boe ètu propensi yudea."
MAT 3:2,"and saying, repent ye: for the kingdom of heaven is at hand.","na aj'a peka na, a'ari pasue! miu hud'i mangaku aa tèke eele ku sasala-sasigo miu, ho lèpa asa ama lamatua. te limuri ne dhèu aa'i-aa'i bisa j'aj'i dhèu unu ama lamatua."
MAT 3:3,"for this is he that was spoken of by the prophet isaiah, saying, the voice of one crying in the wilderness, prepare ye the way of the lord, make his paths straight.","uru èèna, ca dhèu nèti lii padhai ama lamatua, ngara na yesaya, suri le lula-nèti yohanis ne, aku nèngu na, bèli-camèd'a abhu dhèu pa'oo-parodha ètu d'ara mamoo, peka na, ‘dhèu aa'i-aa'i pa'èra sèna ka tao pabe'a j'ara, ho sèmi mamai ama lamatua! tao pamola j'ara hia ne! '"
MAT 3:4,"and the same john had his raiment of camel's hair, and a leathern girdle about his loins; and his food was locusts and wild honey.","j'ara mamuri yohanis ne, ca ropa dènge dhèu rèti lii padhai ama lamatua uru sèra. mèdha-papake na tao nèti rèu badha onta. dhari hake na nèti ka'uri badha. nganga'a na, kabara dènge dhua nasu oni."
MAT 3:5,"then went out to him jerusalem, and all judea, and all the region about jordan,","lod'o èèna, dhèu ae mai neo paraga dènge yohanis. rèngu mai nèti kota yerusalem, nèti kabarai propensi yudea aa'i-aa'i, dènge nèti rae-rae dhu dètu loko yarden."
MAT 3:6,"and were baptized by him in jordan, confessing their sins.","ra bhoka d'ara ra, aa mangaku sasala-sasigo aa'i-aa'i, èle ka yohanis sarani si ètu d'ara loko yarden."
MAT 3:7,"but when he saw many of the pharisees and sadducees come to his baptism, he said to them, o generation of vipers, who hath warned you to flee from the wrath to come?","lod'o èèna, dhèu ae nèti partei agama parisi dènge dhèu partei agama saduki, lasi asa era èèna kahèi, manèngi yohanis sarani si. te ngaa ropa yohanis ladhe nèdhi si, hèia na jèke si, peka na, heeh! miu se cakaraa mege dhu kapod'e-kabèli. bèli-camèd'a ama lamatua huku mi, lula tatao miu dhu bhelu-katub'a sèra. mage mi pangee na, miu bisa rai nèti hahuku na."
MAT 3:8,bring forth therefore fruits meet for repentance:,"de be'a risi miu lèpa sa ama lamatua, aa tèke eele sasala miu sèra. èle na, tao j'ara-j'ara dhu be'a, sèmi aj'u dhu hua be'a."
MAT 3:9,"and think not to say within yourselves, we have abraham for our father: for i say to you, that god is able of these stones to raise up children to abraham.","mage mi pangee na, miu se abhu mamuri, lula j'aj'i ana-èpu abraham. mi sanèd'e lii ja'a, ee! te ama lamatua bisa tao hadhu se j'aj'i ana-èpu abraham kahèi."
MAT 3:10,"and now also the ax is laid to the root of the trees: therefore every tree which bringeth not forth good fruit is hewn down, and cast into the fire.","baku pamud'e! te abhu dhu kèpe mema kataka, pa'èra patue aa'i-aa'i aj'u dhu hua be'a boe, sèna ka core asa d'ara ai."
MAT 3:11,"i indeed baptize you with water to repentance: but he that cometh after me is mightier than i, whose shoes i am not worthy to bear: he shall baptize you with the holy spirit, and with fire:","limuri ne, ja'a sarani miu pake èi, ho j'aj'i mi tadha dhu peka na, miu se tèke eele sasala-sasala miu. te ngaa pe abhu ca dhèu dhu kapai risi nèti ja'a, bèli-camèd'a mai. masi ka j'aj'i ana pua-paleha na, ja'a nia boe sa hèi. èèna na, nèngu papènu d'ara miu dènge roh ama lamatua dhu mola-mèci. nèngu tao miu j'aj'i mola-mèci kahèi, sama sèmi dhèu pake ai ho bhubhu maruru."
MAT 3:12,"whose fan is in his hand, and he will thoroughly cleanse his floor, and gather his wheat into the granary; but he will burn the chaff with unquenchable fire.","te nèngu dhu nèd'u kokotai dènge laludhu ètu d'ara, ho neo tatai eele èto na. èle èèna, na bhori laludhu asa d'ara soka. te ngaa èto sèra, na dutu asa d'ara ai dhu heo robhe-robhe dhu madhe boe."
MAT 3:13,"then cometh jesus from galilee to jordan to john, to be baptized by him.","lod'o èèna, yesus puru mai nèti galilea, la'e asa loko yarden. na mai sèna ka manèngi yohanis sarani ne."
MAT 3:14,"but john forbad him, saying, i have need to be baptized by thee, and comest thou to me?","te ngaa yohanis no'o boe. na pab'ala peka na, tasamia ka ja'a sarani èu? sale ne, sina ma? hud'i èu ku dhu sarani ja'a. te èèna ka dhu ja'a parluu!"
MAT 3:15,"and jesus answering said to him, suffer it to be so now: for thus it becometh us to fulfill all righteousness. then he suffered him.","te ngaa yesus dhaa, aku nèngu na, pangee ia ka. te ngaa doe ne'e, hud'i laa èu di dhu sarani ja'a. dènge j'ara sèmi ne'e, èdhi tao madhutu dad'èi ama lamatua. ropa tadèngi nare, ka yohanis b'ala, aku nèngu na, sad'i aku èu hèia yohanis sarani yesus."
MAT 3:16,"and jesus, when he was baptized, went up immediately out of the water: and lo, the heavens were opened to him, and he saw the spirit of god descending like a dove, and lighting upon him:","ropa sarani èle, ka yesus kalua nèti d'ara loko. cag'ag'a laa, liru bhoke eele. hèia ladhe nèdhi roh ama lamatua puru mai, nuka sèmi koro j'aha dhu mai tèka mi nèngu."
MAT 3:17,"and lo, a voice from heaven, saying, this is my beloved son, in whom i am well pleased.","hèia ra tadèngi lii ama lamatua nèti dedha-liru, peka na, nèngu ne, ana pasue ja'a. nèngu pakarej'e taruu d'ara ja'a."
MAT 4:1,"then was jesus led by the spirit into the wilderness, to be tempted by the devil.","èle ka, roh ama lamatua nèti yesus asa d'ara mamoo, sèna ka dhèu aae nidhu sèku ne."
MAT 4:2,"and when he had fasted forty days and forty nights, he was afterward hungry.","ètu era ne'e, yesus na'a-ninu boe èpa nguru lod'o mèu-mèda. hèia na manganga titu kèna."
MAT 4:3,"and when the tempter came to him, he said, if thou art the son of god, command that these stones be made bread.","ropa na manganga sèmi èèna, hèia dhèu aae nidhu mai sèku ne, peka na, èu ne tare'a-re'a ana ama lamatua, do? ladhe tare'a, na, paredha hadhu se, ho j'aj'i nganga'a."
MAT 4:4,"but he answered and said, it is written, man shall not live by bread alone, but by every word that proceedeth out of the mouth of god.","te ngaa yesus dhaa, na, dhu suri ètu d'ara sasuri mola-mèci ama lamatua, peka na: ‘dhèu rai-haha mamuri mesa boe nèti nganga'a di. te ngaa rèngu hud'i nanene ku lii holo-nori ama lamatua, aa tao madhutu dad'èi na kahèi. '"
MAT 4:5,"then the devil taketh him up into the holy city, and setteth him on a pinnacle of the temple,","ka dhèu aae nidhu nèti yesus asa kota yerusalem, kota lamatua dhu mola-mèci èèna. èle ka, na nèti yesus asa era dhu dedha risi ètu èmu kapua manèngi-mangaj'i."
MAT 4:6,"and saith to him, if thou art the son of god, cast thyself down, for it is written, he shall give his angels charge concerning thee: and in their hands they shall uphold thee, lest at any time thou dash thy foot against a stone.","hèia nidhu ne, peka, ladhe èu ne tare'a-re'a ana ama lamatua, èu ridhu sèku asa haha nèi. te dhu suri tèke ètu d'ara sasuri mola-mèci ama lamatua, na, ‘pe ama lamatua pua ana pajuu nèti sorga, sèna ka j'aga èu. ' aa ètu d'ara sasuri mola-mèci ama lamatua, dhu suri kahèi, ‘pe ra kanata ai ra, ho sibhe èu, sèna ka ngi'u èu pèd'a boe, aa haga èu goi lèke boe hadhu sa hèi. '"
MAT 4:7,"jesus said to him, it is written again, thou shalt not tempt the lord thy god.","te ngaa yesus b'ala, aku nèngu na, abhu kahèi dhu suri tèke ètu d'ara sasuri mola-mèci ama lamatua, dhu peka na, ‘ama lamatua èèna, lamatua èu. de èu baku pua ne pake koasa na, sèna ka pad'elo bukti, peka na, nèngu èèna, tare'a-re'a ama lamatua. '"
MAT 4:8,"again, the devil taketh him up upon an exceeding high mountain, and showeth him all the kingdoms of the world, and the glory of them,","èle èèna ka, dhèu aae nidhu ne nèti hari yesus asa kolo ledhe dhu dedha aae. hèia na pad'elo aa'i saraga dènge babe'a negara aa'i-aa'i ètu rai-haha ne."
MAT 4:9,"and saith to him, all these things will i give thee, if thou wilt fall down and worship me.","ropa na pad'elo nare, hèia dhèu aae nidhu ne peka, aku nèngu na, sad'i èu patitu kètu urutuu, sèna ka pahaha iisi mi ja'a, pe ja'a hia aa'i se'e se mi èu."
MAT 4:10,"then saith jesus to him, be gone, satan: for it is written, thou shalt worship the lord thy god, and him only shalt thou serve.","te ngaa yesus jèke ne, peka na, he, nidhu! pakaj'èu nèti era ne'e ne! te sasuri mola-mèci ama lamatua, suri na, ‘èu hud'i pahaha iisi mi ama lamatua, aa èu ne hud'i sab'a ku dhoka hia nèngu di. '"
MAT 4:11,"then the devil leaveth him, and behold, angels came and ministered to him.","ropa dhèu aae nidhu tadèngi lii ne, hèia na tèke eele yesus. te ngaa ana pajuu ama lamatua nèti sorga mai uri ne."
MAT 4:12,"now when jesus had heard that john was cast into prison, he departed into galilee.","tèu èèna, dhèu aae herodes pamaso yohanis tuka sarani asa d'ara èmu bèdho. ropa yesus tadèngi, hèia na lèpa asa galilea."
MAT 4:13,"and leaving nazareth, he came and dwelt in capernaum, which is upon the sea coast, in the borders of zabulon and nephthalim;","la'e asa rae na nasaret, èle ka la'e taruu pea ètu rae kapernaum. rae èèna ètu sebhe dano galilea, ètu rai sebulon dènge naftali."
MAT 4:14,"that it might be fulfilled which was spoken by isaiah the prophet, saying,","dènge j'ara ne, na tao madhutu ngaa dhu dhèu nèti lii padhai ama lamatua, ngara na yesaya, suri tèke, peka na,"
MAT 4:15,"the land of zabulon, and the land of nephthalim, by the way of the sea, beyond jordan, galilee of the gentiles:",rai sebulon dènge rai naftali dhu padètu dènge dano galilea ètu sebhe haa loko yarden. dhèu yahudi boe pea ètu era sèra kahèi.
MAT 4:16,"the people who sat in darkness, saw great light; and to them who sat in the region and shades of death, light hath arisen.","rèngu dhu mamuri ètu d'ara maroga, te ngaa limuri ne, rèdhi le saraa. aa saraa ne heo le palème mi dhèu aa'i-aa'i dhu tadhe mèka ama lamatua."
MAT 4:17,"from that time jesus began to preach, and to say, repent: for the kingdom of heaven is at hand.","karèi nèti lod'o èèna, yesus mulai aj'a-nori dhèu, peka na, miu hud'i soro kabodho aa tèke eele sasala-sasigo miu, ho mamuri ka dènge mola-mèci! te limuri ne dhèu aa'i-aa'i bisa le j'aj'i dhèu unu ama lamatua."
MAT 4:18,"and jesus, walking by the sea of galilee, saw two brethren, simon called peter, and andrew his brother, casting a net into the sea: for they were fishers.","ca tèka, yesus kako re sebhe dano galilea. na paraga dènge dhèu dua dhu pa'a'ari. èci ngara na simon, dhu tema paroa ne, petrus. aa ari na, anderias. dua ra dhu pèku i'a ètu dano galilea, lula dua ra dhèu sab'a dhasi."
MAT 4:19,"and he saith to them, follow me, and i will make you fishers of men.","hèia yesus paroa si, aku nèngu na, mai ku madhutu ja'a! miu biasa tenge i'a, te ngaa limuri ne ja'a neo aj'a miu ho j'aj'i tuka tenge dhèu."
MAT 4:20,"and they immediately left their nets, and followed him.","ropa ra tadèngi rare, hèia dua ra tèke eele dènge ka pèku ra, lasi madhutu yesus."
MAT 4:21,"and going on from thence, he saw other two brethren, james the son of zebedee, and john his brother, in a boat with zebedee their father, mending their nets: and he called them.","èle ka, yesus kako hari ciki, hèia ladhe nèdhi ana sabadeus, dhèu dua. a'a, ngara na yakobis, aa ari na, yohanis. dua ra dhu lalau paie pèku ètu dedha koha sama-sama dènge ama ra. hèia yesus paroa dua ra, sèna ka madhutu ne."
MAT 4:22,"and they immediately left the boat, and their father, and followed him.","ropa ra tadèngi rare, hèia ra tèke eele ama dènge koha ra, lasi madhutu ne."
MAT 4:23,"and jesus went about all galilee, teaching in their synagogues, and preaching the gospel of the kingdom, and healing all manner of sickness, and all manner of disease among the people.","èle ka, yesus si kako palème propensi galilea, ho na aj'a-nori dhèu ètu d'ara èmu sabaj'a dhèu yahudi. na aj'a lii lolo be'a ama lamatua, aa na peka j'ara-j'ara tasamia, sèna ka dhèu bisa madhutu paredha ama lamatua. aa na puri-pa'èle kahèi dhèu nèti rupa-rupa papèd'a-tarègu."
MAT 4:24,"and his fame spread throughout all syria: and they brought to him all sick people that were taken with diverse diseases and torments, and those who were possessed with demons, and those who were lunatic, and those that had the palsy; and he healed them.","nèbhu boe ka, tatao yesus ne dhèu lolo palème toke d'ai propensi siria aa'i-aa'i. hèia dhèu rèti dhèu ra dhu lèke rupa-rupa papèd'a asa yesus. dhèu se rèti kahèi dhèu dhu nidhu tao, dhu huj'u kahib'i, dènge dhu karuku. ka na puri-pa'èle aa'i si."
MAT 4:25,"and there followed him great multitudes of people from galilee, and from decapolis, and from jerusalem, and from judea, and from beyond jordan.","lod'o èèna, dhèu ae-ae mai madhutu ne. dhèu se mai nèti propensi galilea, aa nèti rai canguru kota, dhu ra peka na, dekapolis. dhèu cahag'e mai nèti kota yerusalem, nèti propensi yudea, aa nèti cabèka dhimu loko yarden."
MAT 5:1,"and seeing the multitudes, he ascended a mountain: and when he was seated, his disciples came to him.","ropa yesus ladhe nèdhi dhèu ae-ae mai madhutu ne, hèia na ca'e la'e asa ledhe iiki cue, ka na madhèdi ètu èèna. ana-ana madhutu dhu na hag'e nare sèra, mai padètu sèna ka nanene ne."
MAT 5:2,"and he opened his mouth, and taught them, saying,","hèia na aj'a-nori si, peka na,"
MAT 5:3,blessed are the poor in spirit: for theirs is the kingdom of heaven.,"dhèu kasia, rèngu oto, lula ama lamatua mesa na, ka dhèu aae rèngu dhu hua iia."
MAT 5:4,blessed are they that mourn: for they shall be comforted.,"dhèu dhu ètu d'ara sasusa, rèngu oto, lula ama lamatua mesa na ka dhu pamaho'o d'ara si."
MAT 5:5,blessed are the meek: for they shall inherit the earth.,"dhèu haha oto, lula rèngu ka dhu bèli-camèd'a sèmi rare mèngi-nale aa'i-aa'i dhu ama lamatua moa tèke."
MAT 5:6,blessed are they who hunger and thirst for righteousness: for they shall be filled.,"dhèu dhu d'ara kateme dènge ama lamatua, rèngu oto, lula èèna na, nèngu ka dhu hia si ngaa dhu ra neo."
MAT 5:7,blessed are the merciful: for they shall obtain mercy.,"dhèu dhu pad'elo rasa kasia mi dhèu leo, rèngu oto, lula èèna na, ama lamatua kasia rèngu kahèi."
MAT 5:8,blessed are the pure in heart: for they shall see god.,"dhèu dhu d'ara mola-mèci, rèngu oto, lula èèna na, rèngu unu ra ladhe rèdhi ama lamatua."
MAT 5:9,blessed are the peace-makers: for they shall be called children of god.,"dhèu dhu tema padame dhèu, rèngu oto, lula èèna na ama lamatua ka dhu peka na, ‘rèngu se'e ka, ana ja'a. '"
