src_text,tgt_text,pred_tgt_text,post_edited_tgt_txt,src_lang,tgt_lang,src_lang_name,tgt_lang_name,spbleu_improvement,chrf3_improvement,chrfpp_improvement
"and the earth brought forth green herb and making seed by his kind, and a tree making fruit, and each having seed by his kind. and god saw that it was good. and the earth brought forth green herbs, which make seed after their kind, and trees making fruit, and each having seed after its kind. and god saw that it was good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Ropa tadèngi lii padhai Ama Lamatua sèmi èèna, Lamatua ladhe nèdhi, na, aaꞌi-aaꞌi ètu rai-haha ne beꞌa. Nèngu ladhe nèdhi, na, aaꞌi-aaꞌi ètu rai-haha ne beꞌa.","Dènge rai-haha pa-tumbu tumbuan ijo dhu pa-tao hua sèmi j'ara nèngu, dènge aj'u dhu pa-tao hua, dènge aa'i-aa'i nèngu dhu abhu hua sèmi j'ara nèngu. Dènge Ama Lamatua ladhe na be'a. Dènge rai-haha pa-tumbu tumbuan ijo dhu pa-tao hua sèmi j'ara nèngu, dènge aj'u dhu pa-tao hua, dènge aa'i-aa'i nèngu dhu abhu hua sèmi j'ara nèngu. Dènge Ama Lamatua ladhe na be'a.",eng,nfa,English,Dhao,3.729,6.7506,2.4146
"and the eventide and the morrowtide was made, the third day.","ne'e ne, lod'o ka tèlu kèna.","Nèti èèna ka, bèli-camèdꞌa dꞌai tèlu lodꞌo.","Nèti èèna ka, bèli-camèdꞌa tèlu lodꞌo.",eng,nfa,English,Dhao,0.733,3.4481,2.8454
"forsooth god said, lights be made in the firmament of the heavens, and part they the day and the night; and be they into signs, and times, and days, and years; and shine those in the firmament of the heavens, and lighten they the earth; and it was done so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Sèmi neꞌe: Ama Lamatua peka na, 'Sèmi neꞌe! Jaꞌa neo hia mèdha-panyau ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge lodꞌo. Jaꞌa neo hia mèdha-panyau dènge lodꞌo. Jaꞌa neo hia mèdha-panyau ètu dedha-liru, sèna ka paꞌèci dènge lodꞌo-lodꞌo. Jaꞌa neo hia mèdha-panyau ètu rai-haha ne.' Hèia jꞌajꞌi sèmi èèna.","Èle èèna ka, Ama Lamatua peka na, ""Jaꞌa neo hia mèdha-panyau ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge wengi; dènge sèna ka j'aj'i tadha, dènge waktu, dènge lod'o-lod'o, dènge taun-taun; dènge sèra pa-madha ètu dedha-liru, dènge pa-madha rai-haha."" Hèia jꞌajꞌi sèmi èèna.",eng,nfa,English,Dhao,6.9626,-0.1795,0.2412
"and god made two great lights, the greater light that it should be before to the day, and the lesser light that it should be before to the night; and god made the stars;","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda.","Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dua dhu kapai, saraa dhu kapai sèna ka ladhe lod'o, dènge saraa dhu kèni sèna ka ladhe mèu; dènge Ama Lamatua pajꞌajꞌi bintang-bintang.",eng,nfa,English,Dhao,3.1555,2.3799,6.2341
"and setted them in the firmament of the heavens, so that they should shine on the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra ètu dedha-liru, sèna ka ra jꞌajꞌi saraa ètu rai-haha.","Pajꞌujꞌu aaꞌi-aaꞌi ra ètu dedha-liru, sèna ka ra jꞌajꞌi saraa ètu rai-haha.",eng,nfa,English,Dhao,2.4503,-0.4955,0.5082
"and that they should be before to the day and beforeto the night, and should part the light and the darkness. and god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi mèdha-panyau sèra.","dènge ho rèngu jadi tanda untuk lod'o dènge mèdhi, dènge ho rèngu pa-pèka liru dènge mèdhi. dènge Ama Lamatua la-ladhe na be'a.",eng,nfa,English,Dhao,3.7791,-1.7345,-0.049
"and the eventide and the morrowtide was made, the fourth day.","ne'e ne, lod'o ka èpa kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, tèlu lodꞌo.","dènge bèli-camèdꞌa dènge bèli-camèdꞌa tao, lod'o ka pa'a.",eng,nfa,English,Dhao,12.4738,25.0815,24.0368
"also god said or and god said, the waters bring forth a reptile, either a creeping beast, of living soul, and a volatile, either a bird flying above the earth, under the firmament of the heavens.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Bèli-camèdꞌa ètu dꞌara èi èèna, abhu rupa-rupa badha, badha, manu-bhui, dènge manu-bhui dhu pakèdꞌi ètu dedha-liru.""","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Bèli-camèdꞌa ètu dꞌara èi èèna, abhu rupa-rupa badha, badha, manu-bhui, dènge manu-bhui dhu pakèdꞌi ètu dedha-liru.""",eng,nfa,English,Dhao,0.0,0.0,0.0
"and god made of nought great whales, and each living soul and movable, which the waters have brought forth in their kinds; and god made of nought each volatile by his kind. and god saw that it was good; and god made out of nothing great whales, and each living soul that moveth, which the waters brought forth after their kind; and god made out of nothing each bird after its kind. and god saw that it was good;","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu. Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu. Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae. Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae-dhèu aae.","Dènge Ama Lamatua tao ngèti boe ngaa-ngaa i'a aae-aae, dènge ca-ca ji'i dhu mèdhi dènge dhu bisa pa-gerak, dhu ai n-èdhi mai ngèti rèngu punya jenis; dènge Ama Lamatua tao ngèti boe ngaa-ngaa ca-ca manu ngèti nèngu punya jenis. Dènge Ama Lamatua la-ladhe na be'a.",eng,nfa,English,Dhao,6.9154,12.0189,11.2376
"and blessed them, and said, wax ye, and be ye multiplied, and fill ye the waters of the sea, and the birds be multiplied on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua pakabꞌua si, ka Na peka dènge si, aku Nèngu na, ""Miu aaꞌi-aaꞌi mi! Jꞌajꞌi dhèu ae-ae ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ra ae-ae ètu rai-haha ne.""","Èle èèna ka, Ama Lamatua pakabꞌua si, ka Na peka dènge si, aku Nèngu na, ""Miu aaꞌi-aaꞌi mi! Jꞌajꞌi ae-ae, ka pa-pènu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ra ae-ae ètu rai-haha ne.""",eng,nfa,English,Dhao,-0.0557,1.3001,1.2274
"and the eventide and the morrowtide was made, the fifth day.","ne'e ne, lod'o ka lèmi kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa.","dènge bèli-camèdꞌa ne dènge madae meda ne, lod'o ka lima.",eng,nfa,English,Dhao,21.5472,38.1584,35.2583
"and god said, the earth bring forth a living soul in his kind, work beasts, and reptiles, either creeping beasts, and unreasonable beasts of the earth, by their kinds; and it was done so. and god said, let the earth bring forth living souls after their kind, yea, work beasts, and reptiles, or creeping beasts, and unreasoning beasts of the earth, all after their kind; and it was done so. and god made unreasonable beasts of the earth by their kinds, and work beasts, and each creeping beast of the earth in his kind. and god saw that it was good; and god made the unreasoning beasts of the earth after their kind, and the work beasts, and the reptiles of the earth, each after its kind. and god saw that it was good;","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua paredha Ama Lamatua, aku Nèngu na, ""Ladhe sèmi èèna, aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa. Ètu rai-haha ne, jꞌajꞌi rupa-rupa badha, badha, badha, dènge badha aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa."" Èle èèna ka, Ama Lamatua ladhe sèmi èèna, ka Ama Lamatua pajꞌajꞌi rupa-rupa badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa. Ka Ama Lamatua ladhe sèmi èèna, hèia Ama Lamatua pajꞌajꞌi rupa-rupa badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi rupa-rupa. Hèia Ama Lamatua ladhe sèmi èèna, ka Ama Lamatua pajꞌajꞌi rupa-rupa badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi ètu rai-haha ne.","Ka Ama Lamatua paredha, ""Ladhe rai-haha pajꞌajꞌi badha dhu n-èdhi sèmi rupa nèngu, dènge badha dhu sabha, dènge badha dhu n-èra, dènge badha dhu baku ngee ètu rai-haha, aa'i-aa'i sèmi rupa sèra."" Ka sèmi èèna ka jꞌajꞌi. Ka Ama Lamatua paredha hari, ""Ladhe rai-haha pajꞌajꞌi badha dhu n-èdhi sèmi rupa sèra, dènge badha dhu sabha, dènge badha dhu n-èra, dènge badha dhu baku ngee ètu rai-haha, aa'i-aa'i sèmi rupa sèra."" Ka sèmi èèna ka jꞌajꞌi. Ka Ama Lamatua tao badha dhu baku ngee ètu rai-haha sèmi rupa sèra, dènge badha dhu sabha, dènge badha dhu n-èra ètu rai-haha, sèmi rupa nèngu. Ka Ama Lamatua la-ladhe na be'a. Ka Ama Lamatua tao hari badha dhu baku ngee ètu rai-haha sèmi rupa sèra, dènge badha dhu sabha, dènge badha dhu n-èra ètu rai-haha, sèmi rupa nèngu. Ka Ama Lamatua la-ladhe na be'a.",eng,nfa,English,Dhao,2.4521,2.4789,1.517
"and said, make we man to our image and likeness, and be he sovereign to the fishes of the sea, and to the volatiles of the heavens, and to the unreasonable beasts of the earth, and to each creature, and to each creeping beast/each reptile, which is moved in the earth. and said, let us make man in our image and likeness, and be he sovereign over the fishes of the sea, and over the birds of the air, and over the unreasoning beasts of the earth, yea, over each creature, and over each reptile which creepeth on the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Ka ana pajuu se peka, aku rèngu na, ""Hudꞌi laa! Jiꞌi neo tao dhèu, sèna ka jꞌajꞌi madhutu dadꞌèi jiꞌi. Jiꞌi neo jꞌajꞌi dhèu, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Jiꞌi neo jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi ra.""","Ka ana pajuu se peka, aku rèngu na, ""Hudꞌi laa! Jiꞌi neo tao dhèu, sèna ka jꞌajꞌi madhutu dadꞌèi jiꞌi, sèna ka nèngu pa-kuasa ètu i'a dhasi, dènge manu langi, dènge binatang rai haha dhu liar, dènge aa'i-aa'i makhluk, dènge aa'i-aa'i binatang melata dhu bergerak ètu rai haha.""",eng,nfa,English,Dhao,17.8745,13.392,14.4267
"and god made of nought a man to his image and likeness; god made of nought a man, to the image of god; god made of nought them, male and female. and so god made out of nothing a man in his image and likeness; god made out of nothing a man in the image of god; yea, god made them out of nothing, male and female.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha ngèti ngaa-ngaa boe, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha ngèti ngaa-ngaa boe, dhèu mone dènge dhèu bhèni.",eng,nfa,English,Dhao,-6.4221,-0.4644,-2.3367
"and god blessed them, and said, increase ye, and be ye multiplied, and fill ye the earth, and make ye it subject; and be ye lords to the fishes of the sea, and to the volatiles of the heavens, and to all living beasts that be moved on the earth, or and be ye lords, or rule ye, over the fishes of the sea, and the birds of the air, and all the living beasts that move on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua pua-paleha si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, sèna ka miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne.""","Èle èèna ka, Ama Lamatua pua-paleha si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, ka miu pa-penu rai-haha ne. Ka miu pa-dhe'u rai-haha ne, dènge pa-dhe'u ika ètu dhasi, dènge manu ètu awi, dènge aa'i binatang dhu ma-muri dhu ma-lèpa ètu rai-haha ne.""",eng,nfa,English,Dhao,6.3042,5.019,5.0551
"and god said, lo! i have given to you each herb bearing seed on the earth, and all the trees that have in themselves the seed of their kind, that they be into meat to you or so that they can be food for you;","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Lamatua peka dènge ra, aku Nèngu na, ""Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ra, nuka sèmi hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi ra, nuka sèmi hua-hela aaꞌi-aaꞌi ètu rai-haha ne.","Èle èèna ka, Lamatua peka dènge miu, ""Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi hela dhu pa-hua ètu rai-haha, dènge aaꞌi-aaꞌi ai dhu ètu nèngu isi na, hua dhu sèmi nèngu dhuꞌi, dhu sèmi nga-nga'a miu.""",eng,nfa,English,Dhao,0.6319,5.5794,5.9388
