verse,source_text,target_text,pred_text
GEN 1:12,"and the earth brings forth tender grass, herb sowing seed after its kind, and tree making fruit whose seed is in itself after its kind; and god sees that it is good;","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, dhèu aaꞌi-aaꞌi ètu rai-haha, aaꞌi-aaꞌi ètu dꞌara rai-haha. Aa aaꞌi-aaꞌi ètu dꞌara rai-haha, aaꞌi-aaꞌi ètu dꞌara hua-hela. Èle èèna ka, Lamatua ladhe-leru aaꞌi-aaꞌi sèmi èèna. Èle èèna ka, Lamatua ladhe-leru aaꞌi-aaꞌi."
GEN 1:13,"and there is an evening, and there is a morning-the third day.","ne'e ne, lod'o ka tèlu kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae, aa bèli-camèdꞌa hari."
GEN 1:14-15,"and god says, let luminaries be in the expanse of the heavens, to make a separation between the day and the night, then they have been for signs, and for appointed times, and for days and years, and they have been for luminaries in the expanse of the heavens to give light on the earth: and it is so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Sèmi neꞌe: ladhe ètu dedha-liru, èèna hudꞌi jꞌajꞌi mèdha-panyau, sèna ka paꞌèci ètu dꞌara lodꞌo dènge lodꞌo. Èèna hudꞌi jꞌajꞌi mèdha-panyau, sèna ka jꞌajꞌi mèdha-panyau, sèna ka jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu rai-haha."" Hèia jꞌajꞌi sèmi èèna kahèi."
GEN 1:16,"and god makes the two great luminaries, the great luminary for the rule of the day, and the small luminary-and the stars-for the rule of the night;","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi sordadꞌu dua, sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu. Sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua, sèna ka jꞌajꞌi sordadꞌu dua."
GEN 1:17,"and god gives them in the expanse of the heavens to give light on the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Èle èèna ka, Ama Lamatua pajꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu rai-haha."
GEN 1:18,"and to rule over day and over night, and to make a separation between the light and the darkness; and god sees that it is good;","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka paredha lodꞌo dènge mèda, sèna ka paꞌèci saraa dènge dꞌara maroga. Èle èèna ka, Ama Lamatua ladhe sèmi èèna."
GEN 1:19,"and there is an evening, and there is a morning-the fourth day.","ne'e ne, lod'o ka èpa kèna.","Èle èèna ka, bèli-camèdꞌa lodꞌo ka èpa. Èle èèna ka, bèli-camèdꞌa lodꞌo ka èpa."
GEN 1:20,"and god says, let the waters teem with the teeming living creature, and let the bird fly above the earth on the face of the expanse of the heavens.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Beꞌa risi ètu dꞌara èi, abhu badha bhelu-katubꞌa ètu dedha-liru."" Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Beꞌa risi ètu dꞌara èi, abhu badha bhelu-katubꞌa ètu dedha-liru."""
GEN 1:21,"and god creates the great dragons, and every living creature that is creeping, which the waters have teemed with, after their kind, and every bird with wing, after its kind, and god sees that it is good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi naga, dènge badha aaꞌi-aaꞌi dhu mamuri ètu dꞌara èi, rupa-rupa. Aa Ama Lamatua pajꞌajꞌi manu-bhui ètu dꞌara èi, rupa-rupa. Èle èèna ka, Ama Lamatua ladhe nèdhi aaꞌi-aaꞌi dhu beꞌa."
GEN 1:22,"and god blesses them, saying, be fruitful, and multiply, and fill the waters in the seas, and let the bird multiply in the earth:","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, sèna ka jꞌajꞌi aaꞌi-aaꞌi ètu dꞌara dhasi. Aa manu-bhui aaꞌi-aaꞌi se jꞌajꞌi aaꞌi-aaꞌi ètu rai-haha."
GEN 1:23,"and there is an evening, and there is a morning-the fifth day.","ne'e ne, lod'o ka lèmi kèna.","Èle èèna ka, bèli-camèdꞌa èèna ka, bèli-camèdꞌa èèna ka, bèli-camèdꞌa èèna ka, bèli-camèdꞌa èèna ka, bèli-camèdꞌa."
GEN 1:24-25,"and god says, let the earth bring forth the living creature after its kind, livestock and creeping thing, and beast of the earth after its kind: and it is so. and god makes the beast of the earth after its kind, and the livestock after their kind, and every creeping thing of the ground after its kind, and god sees that it is good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra hia badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi."" Hèia Ama Lamatua pajꞌajꞌi badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, dènge badha aaꞌi-aaꞌi. Èle èèna ka, Ama Lamatua ladhe-leru."
GEN 1:26,"and god says, let us make man in our image, according to our likeness, and let them rule over the fish of the sea, and over the bird of the heavens, and over livestock, and over all the earth, and over every creeping thing that is creeping on the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Ladhe sèmi èèna, na, èdhi pajꞌajꞌi dhèu, madhutu dadꞌèi èdhi. Èdhi hudꞌi paredha iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, badha aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi!"""
GEN 1:27,"and god creates the man in his image; in the image of god he created him, a male and a female he created them.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni."
GEN 1:28,"and god blesses them, and god says to them, be fruitful, and multiply, and fill the earth, and subdue it, and rule over the fish of the sea, and over the bird of the heavens, and over every living thing that is creeping on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua padhai lii dènge si, aku Nèngu na, ""Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi!"
GEN 1:29,"and god says, behold, i have given to you every herb sowing seed, which is on the face of all the earth, and every tree in which is the fruit of a tree sowing seed, to you it is for food;","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi ètu rai-haha ne, aku Nèngu na, 'Jaꞌa pangèdꞌu miu aaꞌi-aaꞌi hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka miu bisa raꞌa."
GEN 1:30,"and to every beast of the earth, and to every bird of the heavens, and to every creeping thing on the earth, in which is breath of life, every green herb is for food: and it is so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Bèli-camèdꞌa aaꞌi-aaꞌi ètu rai-haha, manu-bhui aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu rai-haha. Bèli-camèdꞌa aaꞌi-aaꞌi ètu rai-haha, ètu dꞌara ngiꞌu aaꞌi-aaꞌi, ètu dꞌara ngiꞌu aaꞌi-aaꞌi, ètu dꞌara ngiꞌu aaꞌi-aaꞌi, aa ètu dꞌara ngiꞌu aaꞌi-aaꞌi, ètu dꞌara ngiꞌu aaꞌi-aaꞌi, ètu dꞌara ngiꞌu aaꞌi-aaꞌi, ètu dꞌara ngiꞌu aaꞌi-aaꞌi, ètu dꞌara ngiꞌu aaꞌi-aaꞌi, ètu dꞌara ngiꞌu aaꞌi-aaꞌi."
GEN 1:31,"and god sees all that he has done, and behold, it is very good; and there is an evening, and there is a morning-the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Èle èèna ka, bèli-camèdꞌa madꞌae, aa bèli-camèdꞌa èèna ka, lodꞌo ka èi."
GEN 2:1,"and the heavens and the earth are completed, and all their host;","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ra."
GEN 2:2,"and god completes by the seventh day his work which he has made, and ceases by the seventh day from all his work which he has made.","ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Nèti èèna ka, dꞌai lodꞌo ka pidhu, Ama Lamatua tao madhutu dadꞌèi Na. Nèti èèna ka, dꞌai lodꞌo ka pidhu, Ama Lamatua dꞌèi tao madhutu dadꞌèi Na."
GEN 2:3,"and god blesses the seventh day, and sanctifies it, for in it he has ceased from all his work which god had created for making.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, dhèu aaꞌi-aaꞌi dhu Ama Lamatua pajꞌajꞌi ètu rai-haha ne, lèpa hari. Nèti èèna ka, dhèu aaꞌi-aaꞌi dhu Ama Lamatua pajꞌajꞌi ètu rai-haha ne, lèpa hari. Nèti èèna ka, dhèu aaꞌi-aaꞌi madhutu dadꞌèi Ama Lamatua, ho madhutu dadꞌèi Lamatua. Nèti èèna ka, dhèu aaꞌi-aaꞌi dhu Ama Lamatua pajꞌajꞌi ètu rai-haha ne, lèpa hari. Nèti èèna ka, dhèu aaꞌi-aaꞌi dhu Na pajꞌajꞌi ètu rai-haha ne."
GEN 2:4,"these are the generations of the heavens and of the earth in their being created, in the day of yhwh god's making the earth and the heavens;","d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,",Aaꞌi-aaꞌi ra sèmi neꞌe ka: lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha.
GEN 2:5-6,"and no shrub of the field is yet in the earth, and no herb of the field yet sprouts, for yhwh god has not rained on the earth, and there is not a man to serve the ground, and a mist goes up from the earth, and has watered the whole face of the ground.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","Lodꞌo èèna, aaꞌi-aaꞌi ra jꞌajꞌi mèka ètu rai-haha ne. Aaꞌi-aaꞌi ra jꞌajꞌi mèka ètu rai-haha ne. Aaꞌi-aaꞌi ra jꞌajꞌi mèka ètu rai-haha ne."
GEN 2:7,"and yhwh god forms the man-dust from the ground, and breathes into his nostrils breath of life, and the man becomes a living creature.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha nèti rai-haha. Hèia Na bhèlu asa dꞌara pua dhèu neꞌe, sèna ka na mamuri. Hèia dhèu ne jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri."
GEN 2:8,"and yhwh god plants a garden in eden, at the east, and he sets there the man whom he has formed;","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na.","Èle èèna ka, Ama Lamatua pajꞌajꞌi hèbꞌa èci ètu hèbꞌa aae Eden. Ètu èèna, Ama Lamatua pajꞌajꞌi dhèu rai-haha dhu Na pajꞌajꞌi."
GEN 2:9,"and yhwh god causes to sprout from the ground every tree desirable for appearance, and good for food, and the tree of life in the midst of the garden, and the tree of the knowledge of good and evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Ètu dꞌara oka ne, Ama Lamatua pajꞌajꞌi aaꞌi ajꞌu aaꞌi-aaꞌi dhu dꞌara hua iia. Aa ajꞌu aaꞌi-aaꞌi dhu dꞌara hua iia. Aa ajꞌu aaꞌi-aaꞌi dhu dꞌara hua iia. Aa ajꞌu aaꞌi-aaꞌi dhu hia mamuri ètu dꞌara oka ne. Aa ajꞌu aaꞌi-aaꞌi dhu dꞌara hua iia. Aa ajꞌu aaꞌi-aaꞌi dhu dꞌara hua iia dènge jꞌara-jꞌara karehe dènge jꞌara-jꞌara karehe."
GEN 2:10,"and a river is going out from eden to water the garden, and from there it is parted, and has become four chief rivers;","ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga.","Ètu hèbꞌa èèna, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa."
GEN 2:11,"the name of the first is pison, it is that which is surrounding the whole land of havilah where the gold is,","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae.","Ngara kapua èèna, Pison. Ngara ne, èci èèna ka dènge rai Havila aaꞌi-aaꞌi. Ètu era neꞌe, èci èèna ka dènge mèdha-panyau aaꞌi-aaꞌi dhu kabꞌua ètu dedha-liru, aa èci èèna ka dènge mèdha-panyau aaꞌi-aaꞌi dhu kabꞌua ètu dedha-liru, aa èci èèna ka dènge mèdha-panyau aaꞌi-aaꞌi dhu kabꞌua ètu dedha-liru, aa èci èèna ka dènge mèdha-panyau aaꞌi-aaꞌi dhu kabꞌua ètu dedha-liru."
GEN 2:12,and the gold of that land is good; the bdellium and the shoham stone are there;,"ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e.","Ètu dꞌara oka èèna, abhu mèdha-panyau dhu beꞌa. Ètu dꞌara oka èèna, abhu mèdha-panyau dhu beꞌa, dènge mèdha-panyau dhu beꞌa."
GEN 2:13,"and the name of the second river is gihon, it is that which is surrounding the whole land of cush;","kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus.","Rèngu aaꞌi-aaꞌi ra èci, ngara na Gihon. Rèngu neꞌe ka dhu padètu-dètu dènge rai Kus."
GEN 2:14,"and the name of the third river is hiddekel, it is that which is going east of asshur; and the fourth river is the euphrates.","kacanga ka tèlu, ngara na tigris. kacanga ne'e ka, j'aj'i mi too rai asyur re ca bèka dhimu. kacanga ka èpa, ngara na efrat.",Rèngu jꞌajꞌi dhèu aae-dhèu. Rèngu jꞌajꞌi dhèu aae-dhèu. Rèngu jꞌajꞌi dhèu aae-dhèu. Rèngu jꞌajꞌi dhèu aae-dhèu. Rèngu jꞌajꞌi dhèu aae-aae. Rèngu jꞌajꞌi dhèu aae-aae. Rèngu jꞌajꞌi dhèu aae-aae. Rèngu jꞌajꞌi dhèu aae-aae. Rèngu jꞌajꞌi dhèu aae-aae. Rèngu jꞌajꞌi dhèu aae-aae. Rèngu jꞌajꞌi dhèu aae-aae. Rèngu jꞌajꞌi dhèu aae-aae.
GEN 2:15,"and yhwh god takes the man, and causes him to rest in the garden of eden, to serve it and to keep it.","ka ama lamatua hia dhèu pea ètu d'ara eden, ho na ladhe-leru oka èèna.","Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aaꞌi-aaꞌi ètu dꞌara oka èèna, nuka sèmi hèbꞌa Eden. Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aaꞌi-aaꞌi ètu dꞌara oka èèna."
