src_text,tgt_text,pred_tgt_text,post_edited_tgt_txt,src_lang,tgt_lang,src_lang_name,tgt_lang_name,spbleu_improvement,chrf3_improvement,chrfpp_improvement
"god made the two great lights: the greater light to rule the day, and the lesser light to rule the night. he also made the stars.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi sordadꞌu sèra. Na pajꞌajꞌi sordadꞌu sèra, sèna ka jꞌajꞌi sordadꞌu. Aa Na pajꞌajꞌi sordadꞌu sèra, sèna ka jꞌajꞌi sordadꞌu sèra, sèna ka jꞌajꞌi sordadꞌu. Aa Na pajꞌajꞌi sordadꞌu sèra, sèna ka jꞌajꞌi sordadꞌu sèra. Aa Na pajꞌajꞌi sordadꞌu sèra, sèna ka jꞌajꞌi sordadꞌu sèra.","Ama Lamatua paj'aj'i dua lampu dhu kapai: lampu dhu lebe kapai untuk pa-dhe'u lod'o, dènge lampu dhu lebe kici untuk pa-dhe'u mèu. Nèngu pun paj'aj'i bintang-bintang kahèi.",eng,nfa,English,Dhao,4.852,5.7067,7.7575
"god set them in the expanse of the sky to give light to the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Ama Lamatua pajꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu rai-haha.","Ama Lamatua pajꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka hia panyau ètu rai-haha.",eng,nfa,English,Dhao,5.6258,0.195,0.5299
"and to rule over the day and over the night, and to divide the light from the darkness. god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka paredha lodꞌo dènge mèda, sèna ka paꞌèci mèdha-panyau nèti dꞌara maroga. Èle èèna ka, Ama Lamatua ladhe sèmi èèna.","sèna ka paredha lodꞌo dènge mèda, sèna ka pa-ciu mèdha-panyau nèti dꞌara maroga. Èle èèna ka, Ama Lamatua ladhe na be'a.",eng,nfa,English,Dhao,2.7685,1.7078,2.3095
"there was evening and there was morning, a fourth day.","ne'e ne, lod'o ka èpa kèna.","Èle èèna ka, lodꞌo ka èpa hari.","Pahdai dènge madae, lod'o ka èpa hari.",eng,nfa,English,Dhao,20.638,17.799,17.1029
"god said, let the waters abound with living creatures, and let birds fly above the earth in the open expanse of the sky.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Beꞌa risi ètu dꞌara èi, abhu badha aaꞌi-aaꞌi dhu mamuri. Aa abhu manu-bhui dhu pakèdꞌi ètu dedha-liru ètu dedha-liru.""","Ama Lamatua peka, aku Nèngu na, ""Beꞌa risi èi dènge badha mamuri aaꞌi-aaꞌi. Aa abhu manu-bhui dhu pakèdꞌi ètu dedha rai haha, ètu dꞌara liru dhu luas.""",eng,nfa,English,Dhao,4.7024,-0.0785,0.8279
"god created the large sea creatures and every living creature that moves, with which the waters swarmed, after their kind, and every winged bird after its kind. god saw that it was good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi ètu dedha-liru. Èle èèna ka, Ama Lamatua ladhe-leru.","Èle èèna ka, Ama Lamatua pajꞌajꞌi badha kapai ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu pa-'eso, dhu pènu ètu dedha-liru, ngèti nèngu punya rupa, dènge ana cika dhu abhu kapai aaꞌi-aaꞌi ngèti nèngu punya rupa. Ama Lamatua la-ladhe na nèngu be'a.",eng,nfa,English,Dhao,6.8846,7.9109,8.7672
"god blessed them, saying, be fruitful, and multiply, and fill the waters in the seas, and let birds multiply on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hia lii manèngi-mangajꞌi sèra. Ka Ama Lamatua peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, sèna ka jꞌajꞌi dhèu ae-ae ètu dꞌara dhasi. Aa manu-bhui jꞌajꞌi dhèu ae-ae ètu rai-haha.""","Ama Lamatua hia lii manèngi-mangajꞌi sèra, ka peka dènge si, aku na, ""Bèli-camèdꞌa miu, ka jꞌajꞌi ae-ae, ka pa-penu dꞌara dhasi, ka manu-bhui jꞌajꞌi ae-ae ètu rai-haha.""",eng,nfa,English,Dhao,0.3112,-1.8962,-1.4516
"there was evening and there was morning, a fifth day.","ne'e ne, lod'o ka lèmi kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae, aa bèli-camèdꞌa hari.","Èle padhai lii dènge èle madhae, lod'o ka lima.",eng,nfa,English,Dhao,19.2165,27.8209,24.4374
"god said, let the earth produce living creatures after their kind, livestock, creeping things, and animals of the earth after their kind; and it was so. god made the animals of the earth after their kind, and the livestock after their kind, and everything that creeps on the ground after its kind. god saw that it was good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra tao badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi-aaꞌi. Hèia Ama Lamatua ladhe kèdhi mèu.","Ama Lamatua peka, ""Rai pa-hua badha dhu n-èdhi sèmi rèngu punya jenis, badha dhu pea, badha dhu n-are ètu rai, dènge badha rai sèmi rèngu punya jenis."" Dènge sèmi èèna ka. Ama Lamatua tao badha rai sèmi rèngu punya jenis, dènge badha dhu pea sèmi rèngu punya jenis, dènge aa'i-aa'i dhu n-are ètu rai sèmi rèngu punya jenis. Ama Lamatua la-ladhe na be'a.",eng,nfa,English,Dhao,14.4403,13.1669,13.692
"god said, let's make man in our image, after our likeness. let them have dominion over the fish of the sea, and over the birds of the sky, and over the livestock, and over all the earth, and over every creeping thing that creeps on the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi ra, aku Nèngu na, ""Mai! Èdhi tao dhèu èci dènge èdhi, nuka sèmi èdhi. Rèngu hudꞌi paredha iꞌa-iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, badha, dènge badha aaꞌi-aaꞌi, dènge badha aaꞌi-aaꞌi, dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi, aa dènge badha aaꞌi-aaꞌi aaꞌi-aaꞌi.""","Ama Lamatua peka na, ""Mai! Èdhi tao dhèu èci dènge èdhi, nuka sèmi èdhi. Rèngu hudꞌi paredha iꞌa-iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, dènge badha, dènge rai haha aa'i, dènge badha aa'i-aa'i dhu pa-ngèlu ètu rai haha.""",eng,nfa,English,Dhao,16.0431,2.9573,5.5236
god created man in his own image. in god's image he created him; male and female he created them.,"hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, nuka sèmi Ama Lamatua. Ama Lamatua pajꞌajꞌi dhèu mone dènge dhèu bhèni.","Ama Lamatua pajꞌajꞌi dhèu rai-haha, nuka sèmi Ama Lamatua. Ama Lamatua pajꞌajꞌi dhèu mone dènge dhèu bhèni.",eng,nfa,English,Dhao,4.4713,0.0112,0.8815
"god blessed them. god said to them, be fruitful, multiply, fill the earth, and subdue it. have dominion over the fish of the sea, over the birds of the sky, and over every living thing that moves on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua pua-paleha si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa! Bèli-camèdꞌa!","Èle èèna ka, Ama Lamatua pua-paleha si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa, pa-pènu rai haha, dènge pa-kuasa nèngu. Pa-kuasa i'a dhasi, manu dedha liru, dènge aa'i dhèu ma-muri ma-lèka ètu rai haha.""",eng,nfa,English,Dhao,5.9711,14.4945,14.1358
"god said, behold, i have given you every herb yielding seed, which is on the surface of all the earth, and every tree, which bears fruit yielding seed. it will be your food.","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge ra, aku Nèngu na, ""Jaꞌa hia miu aaꞌi-aaꞌi, hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa aaꞌi-aaꞌi dhu hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa aaꞌi-aaꞌi dhu hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka jꞌajꞌi miꞌa.","Ama Lamatua peka dènge ra, ""Ja'a hia miu aa'i-aa'i hua-hela dhu ètu aa'i-aa'i rai-haha, aa aa'i-aa'i aj'u dhu hua-hela. Ne sèna ka j'aj'i miu mi'a.""",eng,nfa,English,Dhao,2.0826,0.7875,2.2705
"to every animal of the earth, and to every bird of the sky, and to everything that creeps on the earth, in which there is life, i have given every green herb for food; and it was so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Bèli-camèdꞌa aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi dhu pakèdꞌi ètu dedha-liru, aa dènge badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha. Jaꞌa hia dhèu aaꞌi-aaꞌi cabèka aaꞌi-aaꞌi, sèna ka raꞌa. Ka raꞌa sèmi èèna kahèi.","Bèli-camèdꞌa aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi dhu pakèdꞌi ètu dedha-liru, aa dènge badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha. Jaꞌa hia rèngu aaꞌi-aaꞌi cabèka aaꞌi-aaꞌi, sèna ka raꞌa. Ka raꞌa sèmi èèna.",eng,nfa,English,Dhao,-0.1725,-0.9139,-0.9011
"god saw everything that he had made, and, behold, it was very good. there was evening and there was morning, a sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa lodꞌo ka èpa.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Èle èèna ka, bèli-camèdꞌa. Èle èèna ka, dènge padhai dènge mad'ae, lod'o ka ènem.",eng,nfa,English,Dhao,6.3027,9.1268,8.2902
"the heavens, the earth, and all their vast array were finished.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.",Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ra.,"Dedha, rai haha, dènge aaꞌi-aaꞌi na isi ra èle èci.",eng,nfa,English,Dhao,-6.1492,-10.4102,-4.5193
on the seventh day god finished his work which he had done; and he rested on the seventh day from all his work which he had done.,"ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, dꞌai ka pidhu lodꞌo, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao. Nèti èèna ka, dꞌai ka pidhu lodꞌo, Na lèpa hari nèti sasabꞌa Na aaꞌi-aaꞌi dhu Na tao.","Dꞌai ka pidhu lodꞌo, Ama Lamatua puri-paꞌèle sasabꞌa Na dhu Na tao; dènge dꞌai ka pidhu lodꞌo, Na lèpa hari nèti sasabꞌa Na aaꞌi-aaꞌi dhu Na tao.",eng,nfa,English,Dhao,1.0868,0.9996,0.7644
