src_text,tgt_text,pred_tgt_text,post_edited_tgt_txt,src_lang,tgt_lang,src_lang_name,tgt_lang_name,spbleu_improvement,chrf3_improvement,chrfpp_improvement
"and grass came up on the earth, and every plant producing seed of its sort, and every tree producing fruit, in which is its seed, of its sort: and god saw that it was good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, aaꞌi-aaꞌi ètu rai-haha. Aa aaꞌi-aaꞌi ètu dꞌara rai-haha. Aa aaꞌi-aaꞌi ètu dꞌara rai-haha. Aa aaꞌi-aaꞌi ètu dꞌara rai-haha. Aa aaꞌi-aaꞌi ètu dꞌara rai-haha. Aa aaꞌi-aaꞌi ètu dꞌara rai-haha. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi.","Èle èèna ka, rumput tumbua ètu rai-haha, aa aa'i-aa'i tumbua dhu hua wini madhutu j'ara na, aa aa'i-aa'i aj'u dhu hua, d'ara na abhu wini na, madhutu j'ara na. Aa Ama Lamatua ladhe-leru na, ka na be'a.",eng,nfa,English,Dhao,14.8628,17.6655,17.724
"and there was evening and there was morning, the third day.","ne'e ne, lod'o ka tèlu kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa.","Èle èèna ka madꞌae dènge camèd'a, camèd'a dhu ka tèlu.",eng,nfa,English,Dhao,5.6597,13.3316,12.4882
"and god said, let there be lights in the arch of heaven, for a division between the day and the night, and let them be for signs, and for marking the changes of the year, and for days and for years: and let them be for lights in the arch of heaven to give light on the earth: and it was so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Hudꞌi laa! Ladhe abhu saraa ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge mèda. Ladhe abhu saraa ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge lodꞌo, lodꞌo dènge lodꞌo. Ladhe abhu saraa ètu dedha-liru, sèna ka paꞌèci dènge rai-haha."" Hèia jꞌajꞌi sèmi èèna kahèi.","Èle èèna ka, Ama Lamatua peka na, ""Hud'i laa! Ladhe abhu saraa ètu dedha-liru, sèna ka pa'èci lod'o dènge mèda. Dènge ladhe saraa se j'aj'i mi tadha, dènge ho pa'èci lod'o-lod'o ta'u, dènge ho pa'èci lod'o dènge ta'u. Dènge ladhe saraa se j'aj'i mi saraa ètu dedha-liru ho pasaraa ètu rai-haha."" Hèia j'aj'i sèmi èèna kahèi.",eng,nfa,English,Dhao,7.5986,5.1308,4.2247
"and god made the two great lights: the greater light to be the ruler of the day, and the smaller light to be the ruler of the night: and he made the stars.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi labhu dua dhu kapai. Lamatua pajꞌajꞌi labhu dhu kapai, sèna ka paredha lodꞌo, aa labhu dhu kapai, sèna ka paredha lodꞌo. Aa Lamatua pajꞌajꞌi hari labhu dhu kapai, sèna ka paredha lodꞌo. Aa Lamatua pajꞌajꞌi hari labhu dhu kapai, sèna ka paredha lodꞌo. Aa Lamatua pajꞌajꞌi hari labhu dhu kapai, sèna ka paredha lodꞌo.","Èle èèna ka, Ama Lamatua pajꞌajꞌi labhu dua dhu kapai: labhu dhu kapai risi, sèna ka paredha lodꞌo, aa labhu dhu iiki risi, sèna ka paredha mèu. Aa na pajꞌajꞌi hua-hètu.",eng,nfa,English,Dhao,10.6585,8.5146,11.1928
"and god put them in the arch of heaven, to give light on the earth;","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Èle èèna ka, Ama Lamatua pajꞌujꞌu rai-haha ne ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha ne.","Èle èèna ka, Ama Lamatua pajꞌujꞌu saraa sèra ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha ne.",eng,nfa,English,Dhao,8.2426,10.5393,10.0316
"to have rule over the day and the night, and for a division between the light and the dark: and god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka paredha lodꞌo dènge lodꞌo, sèna ka pamaꞌète aaꞌi mèu-mèu. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi mèu-mèu.","sèna ka paredha lod'o dènge mèu, dènge sèna ka pama'ète saraa dènge maroga. Èle èèna ka, Ama Lamatua ladhe na be'a.",eng,nfa,English,Dhao,4.2746,8.4205,9.1092
"and there was evening and there was morning, the fourth day.","ne'e ne, lod'o ka èpa kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa lodꞌo ka èpa.","Èle èèna ka, bèli-camèdꞌa dènge madꞌae, lodꞌo ka èpa.",eng,nfa,English,Dhao,4.0026,7.3833,6.6433
"and god said, let the waters be full of living things, and let birds be in flight over the earth under the arch of heaven.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Sèmi neꞌe! Bèli-camèdꞌa dhèu aaꞌi-aaꞌi bisa mamuri ètu dꞌara èi. Bèli-camèdꞌa manu-bhui bisa pakèdꞌi ètu rai-haha ètu dedha-liru.""","Èle èèna ka, Ama Lamatua peka, aku Nèngu na, ""Bèli-camèdꞌa èi pènu dènge mamuri-mamuri, aa bèli-camèdꞌa manu-bhui pakèdꞌi ètu dedha rai-haha ètu dedha-liru.""",eng,nfa,English,Dhao,1.8427,-1.4306,-0.469
"and god made great sea-beasts, and every sort of living and moving thing with which the waters were full, and every sort of winged bird: and god saw that it was good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi. Aa Ama Lamatua pajꞌajꞌi manu-bhui ètu dꞌara dhasi, aaꞌi-aaꞌi ètu dꞌara dhasi. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi.","Èle èèna ka, Ama Lamatua paj'aj'i badha aae ètu d'ara dhasi, dènge badha mamuri dhu kako-kètu aa'i-aa'i dhu pènu d'ara èi, dènge manu-bhui dhu dènge èla aa'i-aa'i. Èle èèna ka, Ama Lamatua ladhe-leru, ka na peka na, 'Be'a kèna!'",eng,nfa,English,Dhao,22.2122,16.0709,16.2797
"and god gave them his blessing, saying, be fertile and have increase, making all the waters of the seas full, and let the birds be increased in the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi aaꞌi-aaꞌi ra. Ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa, hua-hètu aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ètu rai-haha.""","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi Nèngu. Ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa, hua-hètu aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ètu rai-haha.""",eng,nfa,English,Dhao,0.268,0.0015,0.1019
"and there was evening and there was morning, the fifth day.","ne'e ne, lod'o ka lèmi kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa bèli-camèdꞌa.","Èle èèna ka mèda, dènge èle èèna ka mad'ae, lod'o lèmi.",eng,nfa,English,Dhao,11.1342,22.7038,20.2208
"and god said, let the earth give birth to all sorts of living things, cattle and all things moving on the earth, and beasts of the earth after their sort: and it was so. and god made the beast of the earth after its sort, and the cattle after their sort, and everything moving on the face of the earth after its sort: and god saw that it was good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra tao rupa-rupa badha aaꞌi-aaꞌi, nuka sèmi badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, dènge badha aaꞌi-aaꞌi. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi.","Ama Lamatua peka na, rai-haha hud'i pua rupa-rupa badha mamuri, nuka badha hui, dènge aa'i-aa'i dhu mamuri ètu rai-haha, dènge badha rai-haha madhutu rupa na. Èle èèna ka, na j'aj'i sèmi èèna. Èle èèna ka, Ama Lamatua tao badha rai-haha madhutu rupa na, dènge badha hui madhutu rupa na, dènge aa'i-aa'i dhu mamuri ètu madha rai-haha madhutu rupa na. Èle èèna ka, Ama Lamatua ladhe-leru, na be'a.",eng,nfa,English,Dhao,19.8567,16.0004,15.9472
"and god said, let us make man in our image, like us: and let him have rule over the fish of the sea and over the birds of the air and over the cattle and over all the earth and over every living thing which goes flat on the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Ladhe sèmi èèna, èdhi tao dhèu èci dènge èdhi, nuka sèmi èdhi. Rèngu hudꞌi paredha iꞌa-iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, dènge badha karuku, dènge aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, dènge aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne.""","Èle èèna ka, Ama Lamatua peka, aku Nèngu na, ""Mai èdhi tao dhèu èci dènge rupa èdhi, nuka sèmi èdhi. Hèia nèngu hud'i paredha i'a-i'a ètu d'ara dhasi, manu-bhui ètu dedha-liru, badha karuku, dènge aa'i rai-haha ne, dènge aa'i-aa'i mamuri dhu lere ètu rai-haha ne.""",eng,nfa,English,Dhao,11.8948,3.7464,4.6845
"and god made man in his image, in the image of god he made him: male and female he made them.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni.",eng,nfa,English,Dhao,0.0,0.0,0.0
"and god gave them his blessing and said to them, be fertile and have increase, and make the earth full and be masters of it; be rulers over the fish of the sea and over the birds of the air and over every living thing moving on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua bꞌala si. Hèia Ama Lamatua peka dènge dua ra, aku Nèngu na, ""Bèli-camèdꞌa, miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne.""","Èle èèna ka, Ama Lamatua bꞌala si. Hèia Ama Lamatua peka dènge dua ra, aku Nèngu na, ""Miu muri dènge sega, aa hua-hela ae, hèia tao rai-haha ne j'aj'i penu. Aa miu j'aj'i dhèu madhenga ètu dedha rai-haha ne. Miu rèd'u paredha ètu dedha i'a ètu d'ara dano, dènge ètu dedha manu-bhui liru, dènge ètu dedha aa'i-aa'i dhu mamuri dhu kako ètu dedha rai-haha ne.""",eng,nfa,English,Dhao,7.9376,8.9072,7.2738
"and god said, see, i have given you every plant producing seed, on the face of all the earth, and every tree which has fruit producing seed: they will be for your food:","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi ètu rai-haha ne, aku Nèngu na, ""Sèmi neꞌe! Jaꞌa hia miu hua-hela aaꞌi-aaꞌi ètu rai-haha ne. Aa Jaꞌa hia miu hua-hela aaꞌi-aaꞌi ètu rai-haha ne. Aa Jaꞌa hia miu hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka miu bisa raꞌa.","Ama Lamatua peka, ""Sèmi ne'e! Ja'a hia miu j'u'u aa'i-aa'i dhu hua hini ètu rai-haha ne aa'i-aa'i, dènge aj'u aa'i-aa'i dhu hua hini. Èèna na sèna ka miu bisa ra'a.""",eng,nfa,English,Dhao,7.6046,3.1936,5.3904
and to every beast of the earth and to every bird of the air and every living thing moving on the face of the earth i have given every green plant for food: and it was so.,"ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Aa ngiꞌu aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi dhu pakèdꞌi ètu dedha-liru, aa ngiꞌu aaꞌi-aaꞌi dhu mamuri ètu rai-haha, aa ngiꞌu aaꞌi-aaꞌi dhu lèke aaꞌi-aaꞌi ra, sèna ka raꞌa. Ka raꞌa sèmi èèna kahèi.","Aa ngiꞌu aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi dhu pakèdꞌi ètu dedha-liru, ja'a hia j'u'u dhu lèke aa'i-aa'i sèna ka ra'a. Ka raꞌa sèmi èèna kahèi.",eng,nfa,English,Dhao,10.2936,3.4066,3.663
"and god saw everything which he had made and it was very good. and there was evening and there was morning, the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Ka Na ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi sèra. Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi, ka bèli-camèdꞌa madꞌae kèna. Ka abhu lod'o nihia, ka abhu lod'o rea, lod'o èna hèru.",eng,nfa,English,Dhao,5.1915,5.884,7.4274
and the heaven and the earth and all things in them were complete.,"dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.",Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ètu rai-haha ne.,Dènge dedha-liru dènge rai-haha dènge aa'i-aa'i ètu d'ara rèngu j'aj'i pamèci.,eng,nfa,English,Dhao,19.6981,7.7287,7.2277
and on the seventh day god came to the end of all his work; and on the seventh day he took his rest from all the work which he had done.,"ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, dꞌai ka pidhu lodꞌo, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao. Nèti èèna ka, Na pea ètu dꞌara lodꞌo pidhu.","Èle èèna ka, dꞌai ka pidhu lodꞌo, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao; nèti èèna ka, dꞌai ka pidhu lodꞌo, Na ae nare d'ara nèti aaꞌi-aaꞌi sab'a dhu Na tao.",eng,nfa,English,Dhao,-0.5421,4.4175,2.5929
