verse,source_text,target_text,pred_text
GEN 1:12,the earth produced vegetation-plants that produce seeds and trees that produce seeded fruit-each one according to its own kind. god saw that it was good.,"ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Ropa tadèngi lii padhai Ama Lamatua sèmi èèna, dhèu aaꞌi-aaꞌi ètu rai-haha ne rai-haha. Aa aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne, aaꞌi-aaꞌi ètu rai-haha ne. Èle èèna ka dhu beꞌa."
GEN 1:13,"so there was evening, and then the morning, making day three.","ne'e ne, lod'o ka tèlu kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae, aa bèli-camèdꞌa bèli-camèdꞌa, jꞌajꞌi hari ka tèlu."
GEN 1:14-15,"god said, let there be lights in the sky to separate day from night, and to provide a way to mark seasons, days, and years. they shall be lights in the sky to shine on the earth. and that's what happened.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Sèmi neꞌe: hudꞌi jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge lodꞌo. Aa hudꞌi jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge lodꞌo. Aa hudꞌi jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu rai-haha."" Hèia jꞌajꞌi sèmi èèna kahèi."
GEN 1:16,"god created two great lights: the larger one in charge of the day, and the smaller one in charge of the night. he created the stars too.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi sordadꞌu aae dua sordadꞌu. Sordadꞌu aae jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu. Sordadꞌu aae jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu. Sordadꞌu aae jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu, sèna ka jꞌajꞌi sordadꞌu."
GEN 1:17,"god placed these lights in the sky to shine upon the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Èle èèna ka, Ama Lamatua pajꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau aaꞌi-aaꞌi ètu rai-haha."
GEN 1:18,"to be in charge of the day and in charge of the night, and to separate light from darkness. god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka paredha lodꞌo dènge beꞌa, sèna ka paredha lodꞌo dènge beꞌa. Èle èèna ka, Ama Lamatua ladhe, na, beꞌa."
GEN 1:19,"so there was evening, and then the morning, making day four.","ne'e ne, lod'o ka èpa kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa bèli-camèdꞌa. Èle èèna ka, lodꞌo ka èpa."
GEN 1:20,"god said, let the waters be full of living creatures, and let birds fly above the earth in the sky.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi hudꞌi jꞌajꞌi aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dhu mamuri ètu dedha-liru, aa manu-bhui hudꞌi pakèdꞌi ètu dedha-liru."""
GEN 1:21,"so god created huge sea creatures and all the living things that swim and fill the waters, each one according to its own kind; and every bird that flies, each one according to its own kind. god saw that it was good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi badha aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae. Aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae aae."
GEN 1:22,"god blessed them and said, reproduce and increase, and fill the waters of the seas, and let the birds increase on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hia mèngi-nale si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, sèna ka miu jꞌajꞌi dhèu ae-ae ètu dedha-liru. Bèli-camèdꞌa manu-bhui aaꞌi-aaꞌi ra jꞌajꞌi ae-ae ètu rai-haha."""
GEN 1:23,"so there was evening, and then the morning, making day five.","ne'e ne, lod'o ka lèmi kèna.","Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa. Èle èèna ka, lèmi lodꞌo."
GEN 1:24-25,"god said, let the land produce living creatures, each one according to its own kind-the livestock, the creatures that run along the ground, and the wild animals, each one according to its own kind. and that's what happened. god made the wild animals, the livestock, and the creatures that run along the ground, all according to their own kind. god saw that it was good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra tao rupa-rupa badha aaꞌi-aaꞌi, nuka sèmi badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi."" Hèia Ama Lamatua pajꞌajꞌi badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi. Ka Ama Lamatua ladhe sèmi èèna, ka Ama Lamatua tao rupa-rupa badha aaꞌi-aaꞌi."
GEN 1:26,"god said, let us make human beings in our image who are like us. they will have authority over the fish of the sea and the birds of the air, over the livestock, and over the whole of the earth and every creature that moves on it.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi ra, aku Nèngu na, ""Èdhi tao dhèu rai-haha, nuka sèmi èdhi. Rèngu hudꞌi paredha iꞌa-iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, dènge badha aaꞌi-aaꞌi, dènge badha aaꞌi-aaꞌi, dènge aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne."""
GEN 1:27,so god created human beings in his own image. he created them in the image of god. he created them male and female.,"hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, nuka sèmi Ama Lamatua. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni."
GEN 1:28,"god blessed them and told them, reproduce, increase, and spread throughout the earth and control it; exercise authority over the fish of the sea and the birds of the air and every creature that moves on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua hia mèngi-nale si, ka Na peka dènge si, aku Nèngu na, ""Miu hudꞌi jꞌajꞌi dhèu ae-ae, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi paredha iꞌa-iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu pakajꞌèu ètu rai-haha ne."""
GEN 1:29,"god said, look, i'm giving you as your food every seed-bearing plant anywhere on earth, and every tree that produces fruit with seeds.","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Sèmi neꞌe! Jaꞌa hia hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka raꞌa. Aa hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka raꞌa."""
GEN 1:30,"i'm giving all the green plants to all the land animals, to the birds, and to every creature that moves on the earth-to every living thing. and that's what happened.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Nèti èèna ka, Jaꞌa hia badha aaꞌi-aaꞌi ètu rai-haha ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi, dènge badha aaꞌi-aaꞌi dhu pakajꞌèu ètu rai-haha. Èèna ka dhu jꞌajꞌi."
GEN 1:31,"god saw everything that he had created, and yes, it was very good. so there was evening, and then the morning, making day six.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Ka Na ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Èle èèna ka, bèli-camèdꞌa madꞌae. Èle èèna ka, bèli-camèdꞌa. Èle èèna ka, lodꞌo ka èi."
GEN 2:1,"the creation of the heavens, the earth, and everything in them was complete.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.",Ama Lamatua ka dhu pajꞌajꞌi dedha-liru dènge rai-haha dènge aaꞌi-aaꞌi dhu ètu rai-haha ne.
GEN 2:2,"by the time the seventh day came, god had finished the work he'd done, and he rested on the seventh day from all the work he'd been doing.","ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, dꞌai lodꞌo kapodꞌe-kabèli, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao. Nèti èèna ka, dꞌai lodꞌo kapodꞌe-kabèli, Na lèpa hari nèti sasabꞌa Na aaꞌi-aaꞌi dhu Na tao."
GEN 2:3,"god blessed the seventh day, and set it apart as holy, because he rested from all the work he'd done in creation.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, Ama Lamatua hagꞌe nare lodꞌo kapodꞌe-kabèli èèna, ho paꞌèki dènge Ne. Te lodꞌo neꞌe, Ama Lamatua hagꞌe nare le lodꞌo kapodꞌe-kabèli èèna. Nèti èèna ka, Na lèpa hari nèti sasabꞌa-laꞌa Na aaꞌi-aaꞌi dhu Na pajꞌajꞌi ètu rai-haha ne."
GEN 2:4,this is the account of the lord god's creation when he made the heavens and the earth.,"d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,","Nèti uru ka mai, Lamatua pajꞌajꞌi liru dènge rai-haha. Nèngu ka dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèngu ka dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèngu ka dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèngu ka dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèngu ka dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèngu ka dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèngu ka dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 2:5-6,"up to this point there were no wild plants or crops growing on the earth, because the lord god hadn't sent rain, and there was no one to cultivate the ground. dew came up from the earth and made the whole surface of the ground wet.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","Te ngaa toke dꞌai lodꞌo neꞌe, abhu boe aaꞌi-aaꞌi ètu rai-haha. Abhu boe aaꞌi-aaꞌi ètu rai-haha. Aa abhu boe aaꞌi-aaꞌi ètu rai-haha. Nèti èèna ka, aaꞌi-aaꞌi ètu rai-haha aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi aaꞌi-aaꞌi."
GEN 2:7,"the lord god shaped the man adam from the dust of the ground. he breathed into his nostrils the breath of life, and adam became a living being.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha, Adam, nèti roꞌa aae rai-haha. Hèia Na bhèlu asa dꞌara pua dhèu neꞌe, sèna ka bisa mamuri. Èle èèna ka, Adam jꞌajꞌi dhèu mamuri dhu mamuri."
GEN 2:8,"the lord planted a garden in eden, in the east. there he put the man adam he had created.","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na.","Ropa tadèngi lii padhai Ama Lamatua, dhèu aaꞌi-aaꞌi dhu Na pajꞌajꞌi ètu rai-haha ne, nuka Eden. Ètu era neꞌe, Lamatua pajꞌajꞌi dhèu aaꞌi-aaꞌi dhu Na pajꞌajꞌi."
GEN 2:9,"the lord god made all kinds of trees grow in the garden, beautiful trees and trees producing fruit that's good to eat. the tree of life was in the middle of the garden, along with the tree of the knowledge of good and evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Èle èèna ka, Lamatua tao ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne, dhu beꞌa. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne, dhu beꞌa. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne, dhu hia mamuri. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne, sèna ka dhèu reꞌa ngaa dhu beꞌa dènge bhabhelu."
GEN 2:10,a river flowed out from eden to water the garden. from there it split into four branches.,"ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga.","Ètu hèbꞌa èèna, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa."
GEN 2:11,"the first branch was called the pishon and it flowed through the whole land of havilah, where gold is found.","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae.","Rèngu aaꞌi-aaꞌi ra, ngara na Pison. Rèngu aaꞌi-aaꞌi ra, ètu dꞌara rai Havila, ètu era dhu abhu mèdha-panyau."
GEN 2:12,the gold from that land is pure. bdellium and onyx stone are also found there.,"ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e.",Abhu kahèi hadhu dhu lèke nèti rai ne. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna. Abhu kahèi hadhu dhu lèke nèti hadhu èèna.
GEN 2:13,the second branch was called the gihon and it flowed through the whole land of cush.,"kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus.","Èle èèna ka, hèbꞌa aae ka dua, ngara na Gion. Èle èèna ka, hèbꞌa aae laꞌe laꞌe asa mia-mia, ètu rai Kus, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne, nuka dhèu aaꞌi-aaꞌi ra ètu rai-haha ne, nuka dhèu aaꞌi-aaꞌi ra ètu rai-haha ne, nuka dhèu aaꞌi-aaꞌi ra ètu rai-haha ne, nuka dhèu aaꞌi-aaꞌi ra ètu rai-haha ne. Nèti èèna ka, hèbꞌa aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ra ètu rai-haha ne, nuka dhèu aaꞌi-aaꞌi ra."
GEN 2:14,the third branch was called the tigris and it flowed east of the city of asshur. the fourth branch was called the euphrates.,"kacanga ka tèlu, ngara na tigris. kacanga ne'e ka, j'aj'i mi too rai asyur re ca bèka dhimu. kacanga ka èpa, ngara na efrat.","Rèhu ka tèlu, ngara na, Tigris. Rèhu ka tèlu, ngara na, Efrat. Rèhu ka tèlu, ngara na, Tigris. Rèhu ka tèlu, ngara na, Efrat. Rèhu ka tèlu, ngara na, Tigris. Rèhu ka tèlu, ngara na, Efrat. Rèhu ka tèlu, ngara na, Tigris. Rèhu ka tèlu, ngara na, Efrat. Rèhu ka tèlu, ngara na, Tigris. Rèhu ka tèlu, ngara na, Efrat."
GEN 2:15,the lord god put the man in the garden of eden to cultivate it and care for it.,"ka ama lamatua hia dhèu pea ètu d'ara eden, ho na ladhe-leru oka èèna.","Èle èèna ka, Lamatua dedꞌe dhèu rai-haha ne ètu dꞌara oka Eden, ho na sabꞌa dènge ladhe-leru."
GEN 2:16,"the lord god ordered adam, you are free to eat fruit from every tree in the garden,","hèia na hia paredha mi dhèu ne, aku nèngu na, hua aaj'u aa'i-aa'i ètu d'ara oka ne, èu bisa mu'a.","Èle èèna ka, Lamatua peka dènge Adam, aku Nèngu na, ""Èu bisa raꞌa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne."
