verse,source_text,target_text
GEN 1:12,the earth produced vegetation-plants that produce seeds and trees that produce seeded fruit-each one according to its own kind. god saw that it was good.,"ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a."
GEN 1:13,"so there was evening, and then the morning, making day three.","ne'e ne, lod'o ka tèlu kèna."
GEN 1:14-15,"god said, let there be lights in the sky to separate day from night, and to provide a way to mark seasons, days, and years. they shall be lights in the sky to shine on the earth. and that's what happened.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka."
GEN 1:16,"god created two great lights: the larger one in charge of the day, and the smaller one in charge of the night. he created the stars too.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi."
GEN 1:17,"god placed these lights in the sky to shine upon the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha."
GEN 1:18,"to be in charge of the day and in charge of the night, and to separate light from darkness. god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a."
GEN 1:19,"so there was evening, and then the morning, making day four.","ne'e ne, lod'o ka èpa kèna."
GEN 1:20,"god said, let the waters be full of living creatures, and let birds fly above the earth in the sky.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne."
GEN 1:21,"so god created huge sea creatures and all the living things that swim and fill the waters, each one according to its own kind; and every bird that flies, each one according to its own kind. god saw that it was good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a."
GEN 1:22,"god blessed them and said, reproduce and increase, and fill the waters of the seas, and let the birds increase on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi."
GEN 1:23,"so there was evening, and then the morning, making day five.","ne'e ne, lod'o ka lèmi kèna."
GEN 1:24-25,"god said, let the land produce living creatures, each one according to its own kind-the livestock, the creatures that run along the ground, and the wild animals, each one according to its own kind. and that's what happened. god made the wild animals, the livestock, and the creatures that run along the ground, all according to their own kind. god saw that it was good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a."
GEN 1:26,"god said, let us make human beings in our image who are like us. they will have authority over the fish of the sea and the birds of the air, over the livestock, and over the whole of the earth and every creature that moves on it.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne."
GEN 1:27,so god created human beings in his own image. he created them in the image of god. he created them male and female.,"hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni."
GEN 1:28,"god blessed them and told them, reproduce, increase, and spread throughout the earth and control it; exercise authority over the fish of the sea and the birds of the air and every creature that moves on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne."
GEN 1:29,"god said, look, i'm giving you as your food every seed-bearing plant anywhere on earth, and every tree that produces fruit with seeds.","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru."
GEN 1:30,"i'm giving all the green plants to all the land animals, to the birds, and to every creature that moves on the earth-to every living thing. and that's what happened.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka."
GEN 1:31,"god saw everything that he had created, and yes, it was very good. so there was evening, and then the morning, making day six.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna."
GEN 2:1,"the creation of the heavens, the earth, and everything in them was complete.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i."
GEN 2:2,"by the time the seventh day came, god had finished the work he'd done, and he rested on the seventh day from all the work he'd been doing.","ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na."
GEN 2:3,"god blessed the seventh day, and set it apart as holy, because he rested from all the work he'd done in creation.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae."
GEN 2:4,this is the account of the lord god's creation when he made the heavens and the earth.,"d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,"
GEN 2:5-6,"up to this point there were no wild plants or crops growing on the earth, because the lord god hadn't sent rain, and there was no one to cultivate the ground. dew came up from the earth and made the whole surface of the ground wet.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe."
GEN 2:7,"the lord god shaped the man adam from the dust of the ground. he breathed into his nostrils the breath of life, and adam became a living being.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka."
GEN 2:8,"the lord planted a garden in eden, in the east. there he put the man adam he had created.","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na."
GEN 2:9,"the lord god made all kinds of trees grow in the garden, beautiful trees and trees producing fruit that's good to eat. the tree of life was in the middle of the garden, along with the tree of the knowledge of good and evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe."
GEN 2:10,a river flowed out from eden to water the garden. from there it split into four branches.,"ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga."
GEN 2:11,"the first branch was called the pishon and it flowed through the whole land of havilah, where gold is found.","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae."
GEN 2:12,the gold from that land is pure. bdellium and onyx stone are also found there.,"ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e."
GEN 2:13,the second branch was called the gihon and it flowed through the whole land of cush.,"kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus."
GEN 2:14,the third branch was called the tigris and it flowed east of the city of asshur. the fourth branch was called the euphrates.,"kacanga ka tèlu, ngara na tigris. kacanga ne'e ka, j'aj'i mi too rai asyur re ca bèka dhimu. kacanga ka èpa, ngara na efrat."
GEN 2:15,the lord god put the man in the garden of eden to cultivate it and care for it.,"ka ama lamatua hia dhèu pea ètu d'ara eden, ho na ladhe-leru oka èèna."
GEN 2:16,"the lord god ordered adam, you are free to eat fruit from every tree in the garden,","hèia na hia paredha mi dhèu ne, aku nèngu na, hua aaj'u aa'i-aa'i ètu d'ara oka ne, èu bisa mu'a."
GEN 2:17,"but you must not eat from the tree of the knowledge of good and evil, because the day you eat from it you are certain to die.","te ngaa èci dhu èu bisa boe mu'a. nuka hua nèti aj'u dhu ne'a hag'e mia dhu be'a, aa mia dhu karehe. ladhe mu'a, èu madhe dènge."
GEN 2:18,"then the lord god said, it's not good for adam to be alone. i will make someone to help him, someone that's like him.","ka ama lamatua tuhu haru lii na, aku nèngu na, babe'a na aad'o, ladhe dhèu ne mamuri mesa na. de ja'a neo paj'aj'i hia ne, anga ca dhèu dhu pamèci dènge ne."
GEN 2:19-20,"the lord god used the ground to make all the wild animals, and all the birds. he took them all to adam to see what he would call them, and adam named every living creature. adam gave names to all the livestock, all the birds, and all the wild animals. but adam didn't find anyone like him who could help him.","lod'o èèna, ama lamatua nare rai ciki, ka na tao rupa-rupa badha dènge manu-bhui. hèia na pangèd'u si asa dhèu ne, sèna ka na pangare si. ka dhèu ne pangare badha se dènge manu-bhui aa'i-aa'i ra, èci-èci ka dènge ngara ra. te ngaa dhèu ne abhu mèka anga dhu pamèci dènge nèngu."
GEN 2:21,so the lord god put adam into a deep sleep and as he slept the lord god removed one of adam's ribs and closed up the place where he took it with body tissue.,"hèia ama lamatua pabhèj'i luu dhèu ne'e. ropa na bhèj'i, ama lamatua nare rui karasa na calaa, ka na pakateme hari nu'a deo na."
GEN 2:22,"the lord god made a woman, using the rib he'd taken from adam, and presented her to adam.","nèti rui ne, na paj'aj'i bhèni ca dhèu. hèia na pangèd'u bhèni ne mi dhèu èèna."
GEN 2:23,"finally! said adam. here is bone from my bone and flesh from my flesh. she shall be called woman, because she was taken out of man.","ropa ladhe nèdhi bhèni ne, ka dhèu na peka, aku nèngu na, waaa! ne'e ne ku! sèmi ne'e ku, heka pamèci dènge ja'a kèna! rui na, sama èci èèna ka dènge rui ja'a. aa isi na, sama kahèi dènge isi ja'a. lula nèngu ne, j'aj'i nèti dhèu mone, nèti èèna ka ja'a pangare ne, ‘dhèu bhèni'."
GEN 2:24,"this is the reason a man leaves his father and mother and is joined to his wife, and the two become one being.","nèti èèna ka, dhèu mone hud'i tèke eele ku ina-ama na, ho la'e mamuri d'ara èci dènge dhèu èmu-kamali na, lula dua ra, j'aj'i le èci."
GEN 2:25,"adam and his wife eve were both naked, but they weren't embarrassed about it.","lod'o èèna, dua ra dhu dènge boe mèdha-papake, te ngaa ra makae boe."
GEN 3:1,"the serpent was more cunning than any of the other wild animals that the lord god had made. he asked eve, did god really say that you can't eat fruit from every tree in the garden?","nèti badha aa'i-aa'i dhu ama lamatua paj'aj'i ètu rai-haha ne, mege ka dhu mèu risi kapod'e-kabèli. ca lod'o, mege karèi bhèni na, aku nèngu na, tare'a, do? ama lamatua kai miu baku mi'a hua aaj'u aa'i-aa'i ètu d'ara oka ne'e."
GEN 3:2-3,"eve replied to the serpent, we can eat from the trees in the garden, but not the fruit from the tree in the middle of the garden. god told us, ‘you mustn't eat from that tree, or even touch it, otherwise you'll die. '","ka bhèni na b'ala, aad'o! ji'i bisa nga'a! dhodhoka aj'u ca kapua ètu talora oka ne, ama lamatua kai, baku nga'a hua na. na peka na, ji'i baku nga'a, aa baku g'ag'e hua èèna kahèi, te aad'o na, ji'i madhe!"
GEN 3:4,"you certainly won't die, the serpent told eve.","te ngaa mege na dhaa, aku nèngu na, waa! sèmi boe èèna! miu se madhe boe!"
GEN 3:5,"it's because god knows that as soon as you eat it, you'll see things differently, and you'll be like god, knowing both what is good and what is evil.","ama lamatua mema kai tare'a sèmi èèna, lula dhu ne'a le, ladhe mi'e hua aaj'u èèna, miu j'aj'i d'èlu-mèu sèmi nèngu. ho èèna na me'a mia dhu be'a, aa mia dhu karehe."
GEN 3:6,"eve saw that the fruit of the tree appeared good to eat. it looked very attractive. she really wanted it so she could become wise. so she took some of its fruit and ate it, and she gave some to her husband, who was with her, and he ate it too.","aa bhèni ne ladhe na aj'u ne be'a titu kèna, dènge hua na ele boe kee. na ngee, ladhe ja'a ku'a hua aj'u ne'e, ja'a d'èlu-mèu. hèia puu nare ka hua aj'u èèna, ka na'e. na'e nare, nèti hia dhèu èmu na, ka na'a kahèi."
GEN 3:7,immediately they saw everything differently and realized they were naked. so they sewed fig leaves together to cover themselves up.,"ra'a rare ka, heka re'a na rèngu dhu pake boe mèdha dhu hutu ua rèngu. nèti èèna ka, ra lui rèu aj'u ho pa'abhe era makae rèngu."
GEN 3:8,later they heard the lord walking in the garden in the evening when the breeze was blowing. adam and eve went and hid out of sight of the lord god among the trees of the garden.,"d'ai lod'o nihia, dua ra tadèngi lii core haga ama lamatua ètu d'ara oka èèna. ka dua ra rai lasi lu'u asa ca bèka aj'u, sèna ka lamatua baku nèdhi si."
GEN 3:9,"the lord god called out to adam, where are you?","te ngaa ama lamatua paroa mi dhèu mone èèna, aku nèngu na, adam! èu ètu mia?"
GEN 3:10,"i heard you walking in the garden and i was afraid because i was naked, so i hid, he replied.","hèia mone na dhaa, ja'a tadèngi lii lamatua ètu ne'e. te ngaa ja'a makae, lula ja'a pake boe mèdha ètu ua. nèti èèna ka, ja'a rai pahuni iisi."
GEN 3:11,who told you that you were naked? asked the lord god. did you eat fruit from the tree i ordered you not to?,"ka lamatua peka na, cee ka dhu peka, na èu dhu pake boe mèdha-papake? de tasamia? tatu èu mu'a le hua aj'u dhu ja'a kai na, sina ma?"
GEN 3:12,"it was the woman you gave me who gave me the fruit from the tree, and i ate it, adam replied.","ka na b'ala, peka na, bhèni dhu èu hia ho pa'anga dènge ja'a èèna, ka dhu hia ja'a ku'a!"
GEN 3:13,"the lord god asked eve, why have you done this? the serpent tricked me, and so i ate it, she replied.","hèia ama lamatua peka dènge bhèni na, aku nèngu na, nga tao ka, èu ad'u madha j'ara èèna? ka bhèni ne dhaa, peka na, te mege ne ka dhu ag'o ja'a! nèti èèna ka, ja'a ku'a."
GEN 3:14,"then the lord god told the serpent, because of what you've done, you are cursed more than any of the other animals. you will slide along on your belly and eat dust as long as you live.","èle èèna ka, ama lamatua dhoo mege èèna, aku nèngu na, ja'a huku èu, lula tatao èu. nèti badha aa'i-aa'i, dhoka èu di dhu abhu huku sèmi ne'e. mulai nèti deo ne'e toke èu madhe, èu dhoka rod'o dènge kakara, aa mu'a ètu rai di."
GEN 3:15,"i will make sure you and your children, and the woman and her children, are enemies. one of her children will crush your head, and you will strike his heel.","ja'a tao sèna ka, èu loe boe pamusu dènge bhèni ne. aa ana-èpu miu dua mi sèmi èèna kahèi. ana-èpu èu, èèna na kadhi hui tèdhu dhèu. te ngaa ca dhèu nèti ana-èpu bhèni ne, èèna na dhedhe palaho kètu èu."
GEN 3:16,"he told eve, i will make pregnancy much more difficult, and giving birth will be very painful. however, you will still desire your husband, but he will have control over you.","èle èèna ka, ama lamatua peka dènge bhèni ne, èèna na, ja'a pasusa tabha èu, ropa èu dènge babia; lod'o mora iisi, èu asa tabha j'èra. masi ka sèmi èèna, d'ara èu d'èi taruu dhèu èmu èu, aa nèngu ka dhu ator èu."
GEN 3:17,"he told adam, because you did what your wife told you, and ate fruit from the tree after i ordered you, ‘don't eat fruit from this tree, ' the ground is now cursed because of you. you will have to work painfully hard to grow food from it throughout your whole life.","ka ama lamatua peka dènge mone ne, èu madhutu boe lii paredha ja'a, te ngaa èu nanene dhoka lii dhèu èmu èu di, ka èu mu'a hua aj'u dhu ja'a kai èèna. nèti èèna ka, èu abhu huku kahèi. aa rai lèke huku kahèi. nèti deo ne'e, toke d'ai èu madhe, hud'i èu kabèli rai, heka èu abhu nganga'a kèna. dènge sab'a bia sèmi ne'e ka, èu heka mamuri kèna."
GEN 3:18,"it will grow thorns and thistles for you, and you will have to eat wild plants.","masi ka èu sèle rupa-rupa hini èèna ka, te ngaa dhu muri mai dhodhoka dhudhu-sete di."
GEN 3:19,you will have to sweat to grow enough food to eat until you die and return to the ground. for you were made from dust and you will return to dust.,"hud'i èu èi kabhèsu haa ku, heka rai hia èu nganga'a kèna. èu hud'i sab'a bia sèmi èèna ku, toke d'ai lod'o èu madhe. èu ne, ja'a paj'aj'i nèti rai. de ladhe èu madhe, èu j'aj'i hari rai."
GEN 3:20,"adam named his wife eve, because she was to be the mother of all human beings.","èle èèna ka, adam pangare dhèu èmu na ‘hawa' dhu sasoa na ‘dhu mamuri', te nèngu ka j'aj'i ina nèti dhèu dhu mamuri aa'i-aa'i."
GEN 3:21,the lord god made adam and eve clothes from animal skins and dressed them.,"hèia ama lamatua tao mèdha-papake nèti ka'uri badha, ka papake dua ra."
GEN 3:22,"then the lord god observed, look, the human beings have become like one of us, knowing both what is good and what is evil. now if they take the fruit from the tree of life and eat it, then they'll live forever!","ka ama lamatua peka, limuri ne, dhèu re'a le, mia dhu be'a dènge mia dhu karehe, sèmi èdhi kahèi. de mage dhoka, rèngu ra'a hua aj'u dhu èci hari na, dhu hia mamuri taa-taa."
GEN 3:23,so the lord god expelled them from the garden of eden. he sent adam to cultivate the ground from which he'd been made.,"èle èèna ka, na babèga eele si nèti d'ara oka eden èèna, ho lasi asa era leo, sèna ka ra mamuri dènge sab'e oka-tedhe. lula dhèu j'aj'i nèti rai, de mamuri kahèi nèti rai."
GEN 3:24,"after he drove them out, the lord god placed on the east side of the garden of eden angels and a sword that flashed in every direction. they were to prevent access to the tree of life.","babège nare si, ka lamatua paredha ana pajuu na nèti sorga, dhu dènge èla, ho lasi j'aga oka èèna re ca bèka dhimu. rèngu dènge samala dhu heo ha'a-ha'a, dhu seru la'e-mai. lamatua pua si bèdho eele j'ara la'e sa d'ara, te nèngu d'èi boe dhèu puu rare hua aj'u dhu hia ra mamuri taa-taa èèna."
GEN 4:1,"adam slept with his wife eve and she became pregnant. she gave birth to cain, and said, with the lord's help i have made a man.","hèia adam j'unu dènge dhèu èmu na, hawa. ka bhèni ne dènge babia. hèia nara iisi ana mone ca dhèu. ka na peka, aku nèngu na, ja'a abhu le ana mone ca dhèu, lula ama lamatua soru nare le ja'a. ka na pangare ana ne, kaen dhu sasoa na ‘abhu'."
GEN 4:2,"later she gave birth to his brother abel. abel became a shepherd, while cain was a crop farmer.","hèia hawa nara iisi hari ana mone èci. ka na pangare ne habel. dua ra kapai ka, habel j'aj'i dhèu madhenge badha. aa a'a na kaen, sab'a oka-tedhe."
GEN 4:3,sometime later cain brought some of the produce he'd grown as an offering to the lord.,"ca lod'o, kaen nèti isi rai na cahag'e, ka hia lamatua."
GEN 4:4,"abel also brought an offering: the firstborn lambs of his flock, selecting the very best parts to offer. the lord was pleased with abel and his offering,","habel nèti ana-ana uuru kahib'i-kalèbho na. na roro kahib'i-kalèbho se, ka nèti sisi dhu be'a hia lamatua. d'ara ama lamatua karej'e ropa ladhe nèdhi korban nèti habel ne."
GEN 4:5,"but he wasn't pleased with cain and his offering, which made cain very angry and he frowned in annoyance.","te ngaa na d'èi boe korban unu kaen. hèia kaen nasa bia, ka rèhu na mare boe."
GEN 4:6,"the lord said to cain, why are you so angry? why do you look so annoyed?","ka lamatua lii dènge kaen, aku nèngu na, kaen! nga tao ka èu nasa sèmi èèna, ka rèhu èu mare boe?"
GEN 4:7,"if you were doing what's right, then you'd be looking happy. but if you don't do what's right, then sin will be like an animal crouching outside your home, ready to pounce on you. it wants to have you, but you must be the one in control.","ladhe tatao èu be'a, na ja'a sèmi èu dènge hua iia. de mu pangee uuru ku! ladhe èu tao bhelu, na bhabhelu èèna na'e hari èu, sama sèmi meo neo pacèli maraho. de sèmi èu neo tao bhabhelu, be'a risi core eele ka!"
GEN 4:8,"later, when cain was talking with his brother abel they went out into the fields where cain attacked his brother and killed him.","ca tèka, kaen gale habel, na peka na, mai lati ngad'o oka, we. ropa dua ra d'ai d'ara oka, kaen kalabhe pamadhe ari na."
GEN 4:9,where is your brother abel? the lord asked cain. how should i know? he replied. am i supposed to be my brother's care-giver?,"ka lamatua karèi kaen, aku nèngu na, kaen! ari mu ka mia? hèia kaen dhaa, aku nèngu na, ja'a ke'a boe na ètu mia! èu ngee na, ja'a dhèu kèpe haga na, do?"
GEN 4:10,what have you done? the lord asked. your brother's blood is crying out to me from the ground.,"ka lamatua b'ala, nga tao ka èu bhelu sèmi èèna? baku pangee na, èu pahuni more le raa ari èu ètu d'ara rai, te ja'a dhu kèdhi aa'i-aa'i le!"
GEN 4:11,consequently you are more cursed than the ground because you soaked it with your brother's blood.,"de lii dhoo lèke le mi dedha èu. lod'o èu pamadhe ari èu, rai sakid'o nare raa na. de limuri ne, rai bisa heka nèti mamuri mi èu."
GEN 4:12,"when you cultivate the ground, it won't produce crops for you. you'll be always on the run, wandering all over the earth.","de ladhe èu sab'a oka-tedhe, rai ne hia heka èu ngaa-ngaa. nèti deo ne'e, èu lu'u sa haa-sa dhimu, sèmi dhèu dhu dènge boe era paleo-palu'u."
GEN 4:13,"my punishment is more than i can take, cain replied.","te ngaa kaen b'ala lamatua, aku nèngu na, haii! ama lamatua, ee! lamatua dhoo ja'a bia titu kèna, de ja'a pasae mèke boe nga."
GEN 4:14,"look! you're driving me away right now-cursing the ground and banishing me from your presence. i'm going to have to hide and always be on the run, left to wander all over the earth. anyone who finds me is going to kill me!","lula lamatua bège eele ja'a nèti era ne'e, ja'a kaj'èu nèti ama lamatua. ja'a kako lole-laa asa mia-mia. de ladhe paraga dènge dhèu, èèna na ra pamadhe ja'a."
GEN 4:15,"but the lord replied, no, cain. anyone who kills you will be punished seven times over. the lord placed a mark on cain so that no one who came across him would kill him.","te ngaa lamatua dhaa na, aad'o sèmi èèna! dhèu cee dhu pamadhe èu, èèna na ja'a huku ne, babia na pidhu hari risi nèti èu. hèia lamatua tao tadha mi kaen, sèna ka dhèu re'a ho baku pamadhe ne."
GEN 4:16,"so cain left the lord's presence and went to live in a land called nod, east of eden.","hèia kaen tèke eele dènge era èèna. la'e pakaj'èu nèti lamatua, asa era èci, ètu bèka dhimu oka eden. era ne'e, ngara na nod dhu sasoa na, ‘lole-laa'. ka na pea ètu era èèna."
GEN 4:17,"cain slept with his wife and she became pregnant. she had a son named enoch. at that time cain was building a town, so he named it after his son enoch.","hèia kaen leo-èmu, ka dhèu èmu na dènge babia. ka nara iisi ana mone ca dhèu, dhu pangare na henok. hèia kaen patitu rae cue, ngara na henok, madhutu ngara ana na."
GEN 4:18,"enoch had a son named irad. irad was the father of mehujael, mehujael was the father of methushael, and methushael was the father of lamech.","ka henok matana irad. hèia irad matana mehuyael. mehuyael matana metusael. aa ana metusael, lamek."
GEN 4:19,"lamech married two women. the first was named adah, and the second was named zillah.","dhèu èmu lamek, dhèu dua. èci ngara na ada, aa ca dhèu hari, ngara na sila."
GEN 4:20,adah had a son named jabal. he was the father of those who live in tents and have livestock.,"ana ada, ngara na yabal. ana-èpu na, j'aj'i dhèu piara badha. mamuri ra ètu boe ca era, aa ra pea dhoka ètu d'ara paleo di."
GEN 4:21,he had a brother named jubal; he was the father of all those who play stringed and wind instruments.,"ari yabal, ngara na yubal. ana-èpu yubal, j'aj'i dhèu gai sasadhu, dènge tiu sakino."
GEN 4:22,"zillah also had a son. he was named tubal-cain and he was a blacksmith, making different kinds of tools out of bronze and iron. tubal-cain's sister was named naamah.","dhèu èmu lamek èci hari, sila, nara iisi tubal kaen. ana-èpu na j'aj'i tuka bèsi, ka ra tuku mèdha ae-ae tao nèti bèsi, dènge tabaga. ana hèni tubal kaen, ngara na na'ama."
GEN 4:23,"at one time lamech told his wives, adah and zillah, listen to me. you wives of lamech, pay attention to what i have to say. i killed a man because he wounded me; i killed a young man because he injured me.","ca tèka, lamek padedha iisi na ètu madha dhèu èmu dua ra, peka na, mi nanene, ee! deo na, ana mone ngèru èci neo game ja'a. te ngaa ja'a dhadhedhe ne, toke madhe."
GEN 4:24,"if the sentence for killing cain was to be punished seven times over, then if someone kills me, lamech, the punishment should be seventy-seven times.","dhèu dhu pamadhe kaen, abhu huku pidhu hari. te ngaa cee ka dhu neo b'ala ho pamadhe ja'a, abhu huku pidhu nguru pidhu hari."
GEN 4:25,"adam slept with his wife again, and she had a son and named him seth, explaining that, god has given me another child to replace abel, the one cain killed.","ka hawa nara iisi hari ana mone ca dhèu. hèia ra pangare ne, set dhu sasoa na, ‘hia', lula aku hawa na, ama lamatua hia ja'a ana ne, sèna ka gati madha habel, dhu kaen pamadhe ne."
