verse,source_text,target_text,pred_text
GEN 1:12,"and the earth brought forth vegetation, and herb yielding zera seed after its kind, and the tree yielding fruit, whose seed was in itself, after its kind; and elohim saw that it was tov good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, aaꞌi-aaꞌi ètu rai-haha ne hia hua-hela. Aa aaꞌi-aaꞌi ètu rai-haha ne hia hua-hela. Aa aaꞌi-aaꞌi ètu rai-haha ne hia hua-hela. Aa aaꞌi-aaꞌi ètu rai-haha ne hia hua-hela. Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi."
GEN 1:13,"and the erev and the boker were yom shlishi day three, the third day.","ne'e ne, lod'o ka tèlu kèna.","Èle èèna ka, dhèu aaꞌi-aaꞌi ra tèke eele aaꞌi-aaꞌi ra. Èle èèna ka, dhèu aaꞌi-aaꞌi ra tèke eele aaꞌi-aaꞌi ra."
GEN 1:14-15,"and elohim said, let there be lights in the raki'a of the heaven to divide the day from the night; and let them be for otot signs, and for mo'adim seasons, and for yamim days, and shanim years; and let them be for lights in the raki'a of the heaven to give light upon the earth; and it was so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka dènge ana pajuu Na, aku Nèngu na, ""Sèmi neꞌe: Ama Lamatua hagꞌe nare mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu dedha-liru. Dènge jꞌara neꞌe, rèngu jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau ètu rai-haha."" Hèia jꞌajꞌi sèmi èèna kahèi."
GEN 1:16,"and elohim made two great lights; the greater light to rule the day, and the lesser light to rule the night; he made the kokhavim stars also.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌujꞌu dhèu aaꞌi-aaꞌi ètu dedha rai-haha ne, sèna ka rèdꞌu aaꞌi-aaꞌi ra. Dhèu aaꞌi-aaꞌi ra pajꞌujꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra. Aa Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra. Aa Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra, sèna ka rèdꞌu aaꞌi-aaꞌi ra."
GEN 1:17,"and elohim set them in the raki'a of the heaven to give light upon the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra ètu dedha-liru, sèna ka ra jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 1:18,"and to rule over the day and over the night, and to divide the light from the darkness; and elohim saw that it was tov.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, aa jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi. Aa jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, aa jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi."""
GEN 1:19,"and the erev and the boker were yom revi'i day four, the fourth day.","ne'e ne, lod'o ka èpa kèna.","Èle èèna ka, dhèu aaꞌi-aaꞌi sèra mamuri hari kahèi. Èle èèna ka, dhèu aaꞌi-aaꞌi sèra mamuri hari kahèi."
GEN 1:20,"and elohim said, let the waters bring forth an abundance of living creatures, and fowl that may fly above the earth in the open raki'a of heaven.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Sèmi neꞌe ka! Bèli-camèdꞌa dhèu aaꞌi-aaꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu dedha-liru, aa manèngi-mangajꞌi ètu dedha-liru, aa manèngi-mangajꞌi ètu dedha-liru, aa manèngi-mangajꞌi ètu dedha-liru."""
GEN 1:21,"and elohim created great sea creatures, and every living creature that moveth, which the waters brought forth in abundance, after their kind, and every winged fowl after its kind; and elohim saw that it was tov.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi aaꞌi-aaꞌi ètu dedha-liru, aa aaꞌi-aaꞌi ètu dedha-liru, aaꞌi-aaꞌi ètu dedha-liru. Aa aaꞌi-aaꞌi ètu dedha-liru, aaꞌi-aaꞌi ètu dedha-liru, aaꞌi-aaꞌi ètu dedha-liru. Aa aaꞌi-aaꞌi ètu dedha-liru, aaꞌi-aaꞌi ètu dedha-liru, aaꞌi-aaꞌi ètu dedha-liru, aaꞌi-aaꞌi ètu dedha-liru."
GEN 1:22,"and elohim blessed them, saying, be fruitful, and multiply, and fill the waters in the seas, and let fowl multiply in the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hagꞌe nare aaꞌi-aaꞌi ra, ka Na peka dènge ra, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi aaꞌi-aaꞌi ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ètu rai-haha."
GEN 1:23,"and the erev and the boker were yom chamishi day five, the fifth day.","ne'e ne, lod'o ka lèmi kèna.","Èle èèna ka, dhèu aaꞌi-aaꞌi ra tèke eele hèbꞌa sèra. Èle èèna ka, dhèu aaꞌi-aaꞌi ra tèke eele hèbꞌa sèra dènge hèbꞌa sèra. Èle èèna ka, dhèu aaꞌi-aaꞌi ra tèke eele hèbꞌa sèra, sèna ka tèke eele hèbꞌa sèra. Èle èèna ka, dhèu aaꞌi-aaꞌi ra tèke eele hèbꞌa sèra, te ngaa dhèu aaꞌi-aaꞌi ra tèke eele hèbꞌa sèra. Èle èèna ka, dhèu aaꞌi-aaꞌi ra tèke eele hèbꞌa sèra."
GEN 1:24-25,"and g-d said, let the earth bring forth the living creature after its kind, cattle, and creeping thing, and beast of the earth after its kind; and it was so. and g-d made the beast of the earth after its kind, and cattle after their kind, and every thing that creepeth upon the earth after its kind; and g-d saw that it was tov.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Hèia Ama Lamatua peka dènge jiꞌi, aku Nèngu na, ""Ladhe sèmi èèna, dhèu aaꞌi-aaꞌi ra jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi ra."" Èle èèna ka, Ama Lamatua ladhe sèmi dhèu aaꞌi-aaꞌi-aaꞌi ra, aaꞌi-aaꞌi-aaꞌi ra, nuka sèmi dhèu aaꞌi-aaꞌi-aaꞌi ra."
GEN 1:26,"and g-d said, let us make man in our tzelem, after our demut: and let them have dominion over the fish of the sea, and over the fowl of the air, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon ha'aretz the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge ana pajuu sèra, aku Nèngu na, ""Ladhe sèmi èèna, èdhi hudꞌi tao dhèu ho jꞌajꞌi dhèu unu èdhi, sèna ka jꞌajꞌi dhèu unu èdhi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi ra. Rèngu hudꞌi jꞌajꞌi dhèu aaꞌi aaꞌi-aaꞌi-aaꞌi ra."""
GEN 1:27,"so g-d created humankind in his own tzelem, in the tzelem elohim image of g-d created he him; zachar male and nekevah female created he them.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu dua, dhèu bhèni dènge dhèu bhèni."
GEN 1:28,"and g-d blessed them, and g-d said unto them, be fruitful, and multiply, and fill the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua manèngi-mangajꞌi si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne."""
GEN 1:29,"and g-d said, hinei, i have given you every herb bearing seed, which is upon the face of kol ha'aretz all the earth, and every etz tree, in the which is the fruit of a tree yielding seed; to you it shall be for food.","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge jiꞌi, aku Nèngu na, ""Sèmi neꞌe! Jaꞌa hia miu aaꞌi-aaꞌi dhu hia hua-hela ètu rai-haha ne. Aa Jaꞌa hia miu aaꞌi-aaꞌi dhu hia hua-hela ètu rai-haha ne. Aa Jaꞌa hia miu aaꞌi-aaꞌi dhu hia hua-hela ètu rai-haha ne. Aa Jaꞌa hia miu aaꞌi-aaꞌi dhu hia hua-hela ètu rai-haha ne."
GEN 1:30,"and to every beast of the earth, and to every fowl of the air, and to every thing that creepeth upon the earth, wherein there is life, i have given every green herb for food; and it was so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Aa aa aaꞌi-aaꞌi dhu mamuri ètu rai-haha, aa aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu."""
GEN 1:31,"and g-d saw every thing that he had made, and, behold, it was tov me'od very good. and the erev and the boker were yom shishi day six, the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi. Ka Na ladhe-leru aaꞌi-aaꞌi dhu Na tao ètu rai-haha ne. Èle èèna ka, dhèu aaꞌi-aaꞌi sèra, dènge badha aaꞌi-aaꞌi sèra, tèlu lodꞌo."
GEN 2:1,"thus hashomayim and ha'aretz were finished, and all the tza'va of them.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.","Èle èèna ka, Ama Lamatua pahie eele rai-haha ne dènge aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra, aa aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra aaꞌi-aaꞌi ra."
GEN 2:2,and on yom hashevi'i elohim finished his work which he had made; and he rested on the yom hashevi'i from all his work which he had made.,"ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, dhèu aaꞌi-aaꞌi dhu Lamatua hagꞌe nare sèra, hèia na lèpa hari nèti sasabꞌa-laꞌa na aaꞌi-aaꞌi dhu Lamatua pajꞌujꞌu ètu dꞌara èmu na, toke dꞌai tèlu lodꞌo èèna, hèia na lèpa hari nèti sasabꞌa-laꞌa na ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi."
GEN 2:3,"vayevarech elohim et yom hashevi'i, and set it apart as kodesh: because that in it shavat he had rested from all his work which bara elohim g-d created and made.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, Ama Lamatua hagꞌe nare dhèu aaꞌi-aaꞌi ètu rai-haha ne, ho dedꞌe Ne jꞌajꞌi dhèu unu Na. Nèti èèna ka, Lamatua hagꞌe nare dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèti èèna ka, Lamatua hagꞌe nare dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèti èèna ka, Lamatua hagꞌe nare dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèti èèna ka, Lamatua hagꞌe nare dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 2:4,"these are the toledot of hashomayim and of ha'aretz when they were created, in the yom that hashem elohim made eretz v'shomayim,","d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,","Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi aaꞌi-aaꞌi ra, Lamatua pajꞌajꞌi aaꞌi-aaꞌi ètu dedha-liru. Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi aaꞌi-aaꞌi ra, Lamatua pajꞌajꞌi aaꞌi-aaꞌi ètu dedha-liru."
GEN 2:5-6,"and every plant of the sadeh was not yet in ha'aretz, and every herb of the sadeh had not yet yitzmach sprung up; for hashem elohim had not caused it to rain upon ha'aretz, and there was not an adam man la'avod to till, to work haadamah the ground. but there went up a mist from ha'aretz, and watered the whole face of the adamah.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","Lodꞌo èèna, aaꞌi-aaꞌi dhu ètu rai-haha ne jꞌajꞌi boe. Aa lodꞌo èèna, aaꞌi-aaꞌi dhu ètu rai-haha ne jꞌajꞌi boe aaꞌi-aaꞌi, lula Ama Lamatua pajꞌujꞌu mèdha-panyau aaꞌi-aaꞌi ètu rai-haha ne. Nèti èèna ka, abhu mèdha-panyau dhu lèke nèti rai-haha ne, ho jꞌajꞌi ngiꞌu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 2:7,"and hashem elohim formed the adam of the aphar min haadamah, and breathed into his nostrils the nishmat chayyim; and the adam became a nefesh chayyah.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Ropa tadèngi lii padhai Ama Lamatua, ka Na pajꞌajꞌi dhèu rai-haha nèti ajꞌu rai-haha ne. Hèia Na bhoke ètu dꞌara dꞌara dꞌara na, lii padhai Ama Lamatua dhu hia mamuri. Èle èèna ka, dhèu rai-haha ne jꞌajꞌi ngiꞌu aaꞌi-aaꞌi."
