"src_text","tgt_text","pred_tgt_text","post_edited_tgt_txt","src_lang","tgt_lang","src_lang_name","tgt_lang_name","spbleu_improvement","chrf3_improvement","chrfpp_improvement"
"and the earth brought forth green herb and making seed by his kind, and a tree making fruit, and each having seed by his kind. and god saw that it was good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Ètu rai-haha ne, abhu hèbꞌa aaꞌi-aaꞌi dhu jꞌajꞌi rupa-rupa. Aa ajꞌu aaꞌi-aaꞌi dhu jꞌajꞌi rupa-rupa. Ama Lamatua ladhe sèmi èèna.","Rai-haha ne jꞌajꞌi hèbꞌa ijo dhu n-a'a bibit sèsuai dènge nèngu punya rupa, dènge ajꞌu dhu n-a'a hua, dènge sè-sèra abhu bibit sèsuai dènge nèngu punya rupa. Ama Lamatua ladhe na be'a.","eng","nfa","English","Dhao","1.1368","3.3943","3.7771"
"and the eventide and the morrowtide was made, the third day.","ne'e ne, lod'o ka tèlu kèna.","Bèli-camèdꞌa, bèli-camèdꞌa dꞌai tèlu lodꞌo.","Bèli-camèdꞌa, bèli-camèdꞌa dꞌai tèlu lodꞌo.","eng","nfa","English","Dhao","0.0","0.0","0.0"
"forsooth god said, lights be made in the firmament of heaven, and part they the day and night; and be they into signs, and times, and days, and years; and shine those in the firmament of heaven, and lighten they the earth; and it was done so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Hudꞌi laa! Ladhe abhu saraa ètu dedha-liru, sèna ka jꞌajꞌi tadha-tadha, lodꞌo, lodꞌo, dènge lodꞌo. Ladhe abhu saraa ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha."" Hèia jꞌajꞌi sèmi èèna.","Èle èèna ka, Ama Lamatua peka, aku Nèngu na, ""Hudꞌi laa! Ladhe abhu saraa ètu dedha-liru, sèna ka rèngu pa-tèke lod'o dènge mèu; dènge jꞌajꞌi tadha-tadha, dènge waktu, dènge lod'o, dènge ta'u; dènge rèngu pa-saraa ètu dedha-liru, dènge pa-saraa rai-haha."" Hèia jꞌajꞌi sèmi èèna.","eng","nfa","English","Dhao","4.8895","3.7662","2.7124"
"and god made two great lights, the greater light that it should be before to the day, and the lesser light that it should be before to the night; and god made stars;","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda.","Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dua dhu kapai: saraa dhu kapai sèna ka nèngu j'aj'i pamuru lod'o, dènge saraa dhu kèdhi sèna ka nèngu j'aj'i pamuru wengi. Dènge Ama Lamatua pajꞌajꞌi bintang-bintang kahèi.","eng","nfa","English","Dhao","2.2511","3.5988","6.4173"
"and setted them in the firmament of heaven, that they should shine on the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Èle èèna ka, Ama Lamatua hagꞌe nare si jꞌajꞌi saraa ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha ne.","Èle èèna ka, Ama Lamatua hagꞌe nare si ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha ne.","eng","nfa","English","Dhao","4.6128","-1.2622","-0.0865"
"and that they should be before to the day and to the night, and should part light and darkness. and god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra.","Dènge rèngu harus pa-tèke lod'o dènge wengi, dènge harus pa-tèke liru dènge mèdhi. Dènge Ama Lamatua la-ladhe na dhu be'a.","eng","nfa","English","Dhao","2.6391","1.228","1.9328"
"and the eventide and the morrow-tide was made, the fourth day.","ne'e ne, lod'o ka èpa kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, tèlu lodꞌo.","dènge bèli-camèdꞌa tao, lod'o ka pa'a.","eng","nfa","English","Dhao","18.859","25.3856","25.282"
"also god said, the waters bring forth a reptile, either a creeping beast, of living soul, and a volatile, either a bird flying above the earth, under the firmament of heaven.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge jaꞌa, aku Nèngu na, ""Bèli-camèdꞌa ètu dꞌara èi, bèli-camèdꞌa ètu dꞌara èi, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru. Ètu dꞌara èi, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru.""","Ama Lamatua pun peka, ""Èi pa-muri ma-bèli binatang ma-muri ma-rai, dènge manu ma-liru ètu dedha rai, ètu dꞌara liru.""","eng","nfa","English","Dhao","6.9361","-0.3292","2.0706"
"and god made of nought great whales, and each living soul and movable, which the waters have brought forth in their kinds; and god made of nought each volatile by his kind. and god saw that it was good;","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi seꞌe: seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe.","Ha Ama Lamatua paj'aj'i i'a kapai dhu kapai seli, dènge ti'i dhu abhu nyawa dènge bisa pa-lèpa, dhu ae n-èti mai ngèti j'ara rèngu mesa-mesa; ha Ama Lamatua paj'aj'i kahèi ti'i dhu bisa pa-terbha ngèti j'ara rèngu mesa-mesa. Ha Ama Lamatua la-ladhe na be'a.","eng","nfa","English","Dhao","12.4144","27.54","23.533"
"and blessed them, and said, wax ye, and be ye multiplied, and fill ye the waters of the sea, and the birds be multiplied on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi sèra. Ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, aa jꞌajꞌi dhèu aaꞌi-aaꞌi ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi dhèu aaꞌi-aaꞌi.""","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi sèra. Ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu, aa jꞌajꞌi aaꞌi-aaꞌi, aa miu pa-pènu dꞌara dhasi, aa manu-bhui jꞌajꞌi aaꞌi-aaꞌi ètu rai-haha ne.""","eng","nfa","English","Dhao","1.051","0.5768","0.7788"
"and the eventide and the morrowtide was made, the fifth day.","ne'e ne, lod'o ka lèmi kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa.","dènge bèli-camèdꞌa dènge madae meda tao, lod'o ka lima.","eng","nfa","English","Dhao","16.8166","29.8461","27.1745"
"and god said, the earth bring forth a living soul in his kind, work beasts, and reptiles, either creeping beasts, and unreasonable beasts of the earth, by their kinds; and it was done so. and god made unreasonable beasts of the earth by their kinds, and work beasts, and each creeping beast of the earth in his kind. and god saw that it was good;","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra tao badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi."" Èle èèna ka, Ama Lamatua tao badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi. Èle èèna ka dhu beꞌa.","Èle èèna ka, Ama Lamatua peka, ""Rai haha pa-mai makhluk dhu ma-huri dènge j'ara nèngu, badha dhu saba, dènge badha dhu ma-ngèlu, dènge badha rai haha dhu boe ngee dènge j'ara rèngu."" Èle èèna ka dhu dadi sèmi èèna. Èle èèna ka, Ama Lamatua tao badha rai haha dhu boe ngee dènge j'ara rèngu, dènge badha dhu saba, dènge badha ma-ngèlu aa'i-aa'i ètu rai haha dènge j'ara nèngu. Èle èèna ka, Ama Lamatua la-ladhe na dhu be'a.","eng","nfa","English","Dhao","9.7715","10.7762","10.7173"
"and said, make we man to our image and likeness, and be he sovereign to the fishes of the sea, and to the volatiles of heaven, and to the unreasonable beasts of the earth, and to each creature, and to each creeping beast or each reptile, which is moved in the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Hèia ra padhai lii, aku rèngu na, ""Mai ka jiꞌi tao dhèu, sèna ka jꞌajꞌi sama sèmi jiꞌi. Jiꞌi hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi.""","Hèia ra padhai lii, aku rèngu na, ""Mai ka ji'i tao dhèu, sèna ka j'aj'i sama sèmi gambar dènge rupa ji'i. Dènge nèngu hud'i pa-parenta i'a ètu dhasi, dènge manu ètu lani, dènge binatang dhu abhu boe ngee ètu rai haha, dènge aa'i-aa'i makluk, dènge aa'i-aa'i binatang dhu n-èlu ètu rai haha.""","eng","nfa","English","Dhao","20.3834","18.3795","18.7237"
"and god made of nought a man to his image and likeness; god made of nought a man, to the image of god; god made of nought them, male and female.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu mone dènge dhèu bhèni.","eng","nfa","English","Dhao","0.0","0.0","0.0"
"and god blessed them, and said, increase ye, and be ye multiplied, and fill ye the earth, and make ye it subject; and be ye lords to the fishes of the sea, and to the volatiles of heaven, and to all living beasts that be moved on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua bꞌala si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne.""","Èle èèna ka, Ama Lamatua bꞌala si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu, ka miu jꞌajꞌi dhèu aaꞌi-aaꞌi, ka miu isi rai-haha ne, ka miu pa-kuasa rai-haha ne; ka miu kuasai ika ètu dhasi, dènge manu ètu langi, dènge binatang aaꞌi-aaꞌi dhu idup dhu lèpa ètu rai-haha ne.""","eng","nfa","English","Dhao","6.9652","7.7713","7.33"
"and god said, lo! i have given to you each herb bearing seed on the earth, and all trees that have in themselves the seed of their kind, that they be into meat to you;","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Sèmi neꞌe: Jaꞌa hia miu aaꞌi-aaꞌi, hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa aaꞌi-aaꞌi dhu abhu hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa aaꞌi-aaꞌi dhu abhu hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka miu bisa raꞌa.","Ama Lamatua peka, ""Sèmi ne'e: Ja'a hia miu aa'i-aa'i hua-hela dhu abhu hua ètu rai-haha, aa aa'i-aa'i ai dhu abhu hua na sèmi nèngu punya jenis, sèna ka miu bisa ra'a.""","eng","nfa","English","Dhao","7.1034","2.3535","4.4484"
"and to all living beasts of the earth, and to each bird of heaven, and to all things that be moved in the earth, and in which is a living soul, that they have to eat; and it was done so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Jaꞌa hia badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu kabꞌua ètu rai-haha, sèna ka raꞌa-rinu. Hèia raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu. Ka raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu. Ka raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu. Ka raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu.","Jaꞌa hia badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu kabꞌua ètu rai-haha, dhu nèngu nana mamuri, sèna ka raꞌa-rinu. Hèia nuka sèmi dhu tao.","eng","nfa","English","Dhao","8.7807","3.409","4.8504"
"and god saw all things which he made, and they were full good. and the eventide and the morrowtide was made, the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi, aa ladhe-leru aaꞌi-aaꞌi. Èle èèna ka, Ama Lamatua pajꞌajꞌi mèu-mèu, aa bèli-camèdꞌa jꞌajꞌi mèu-mèu.","Èle èèna ka, Ama Lamatua la-ladhe aaꞌi-aaꞌi dhu Na pajꞌajꞌi, dènge rèngu pènu be'a. Dènge haa dènge madae j'aj'i, lod'o ka ène.","eng","nfa","English","Dhao","13.0987","12.2497","11.4234"
"therefore heavens and earth be made perfect, and all the ornament of those or them.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.","Nèti èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ra.","Nèti èèna ka, dedha-liru jadi jujꞌu, dènge aaꞌi-aaꞌi dhu pa-jujꞌu ra.","eng","nfa","English","Dhao","0.9503","-6.8998","-3.4785"
