src_text,tgt_text,pred_tgt_text,post_edited_tgt_txt,src_lang,tgt_lang,src_lang_name,tgt_lang_name,spbleu_improvement,chrf3_improvement,chrfpp_improvement
"forsooth god said, lights be made in the firmament of heaven, and part they the day and night; and be they into signs, and times, and days, and years; and shine those in the firmament of heaven, and lighten they the earth; and it was done so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Hudꞌi laa! Ladhe abhu saraa ètu dedha-liru, sèna ka jꞌajꞌi tadha-tadha, lodꞌo, lodꞌo, dènge lodꞌo. Ladhe abhu saraa ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha."" Hèia jꞌajꞌi sèmi èèna.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Hudꞌi laa! Ladhe abhu saraa ètu dedha-liru, sèna ka ra pacèri lod'o dènge mèda; dènge j'aj'i mi tadha-tadha, dènge waktu, dènge lod'o, dènge tèu; dènge ra saraa ètu dedha-liru, dènge ra pasaraa rai-haha."" Hèia jꞌajꞌi sèmi èèna.",eng,nfa,English,Dhao,10.5024,7.4201,6.5007
"and god made two great lights, the greater light that it should be before to the day, and the lesser light that it should be before to the night; and god made stars;","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Èle èèna ka, Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, toke dꞌai mèda. Aa Ama Lamatua pajꞌajꞌi saraa dhu kapai, sèna ka jꞌajꞌi saraa dhu kapai, toke dꞌai mèda.","Èle èèna ka, Ama Lamatua paj'aj'i saraa dhu kapai rua. Saraa dhu kab'ua risi sèna ka paredha lod'o, aa saraa dhu haha d'ai seli sèna ka paredha mèda. Aa Ama Lamatua paj'aj'i hua-hètu kahèi.",eng,nfa,English,Dhao,11.0112,13.1337,15.1417
"and setted them in the firmament of heaven, that they should shine on the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Èle èèna ka, Ama Lamatua hagꞌe nare si jꞌajꞌi saraa ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha ne.","Èle èèna ka, Ama Lamatua hagꞌe nare si jꞌajꞌi saraa ètu dedha-liru, sèna ka jꞌajꞌi saraa ètu rai-haha ne.",eng,nfa,English,Dhao,0.0,0.0,0.0
"and that they should be before to the day and to the night, and should part light and darkness. and god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra. Èle èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ra.","aa ho paredha lod'o dènge mèda, aa ho pacèri saraa dènge maroga. Èle èèna ka, Ama Lamatua rèdhi, na, be'a.",eng,nfa,English,Dhao,4.6159,6.3779,9.2467
"and the eventide and the morrow-tide was made, the fourth day.","ne'e ne, lod'o ka èpa kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, tèlu lodꞌo.","mèda dènge bèli mad'ae aae j'aj'i, èpa lod'o.",eng,nfa,English,Dhao,7.1718,13.8674,12.7537
"also god said, the waters bring forth a reptile, either a creeping beast, of living soul, and a volatile, either a bird flying above the earth, under the firmament of heaven.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge jaꞌa, aku Nèngu na, ""Bèli-camèdꞌa ètu dꞌara èi, bèli-camèdꞌa ètu dꞌara èi, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru. Ètu dꞌara èi, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru, bèli-camèdꞌa ètu dedha-liru.""","Èle èèna ka, Ama Lamatua peka, ""Bèli-camèd'a èi pua mai badha rod'o-kakara mamuri, dènge manu-bhui dhu lela dedha rai-haha, ètu baba liru.""",eng,nfa,English,Dhao,15.4123,12.5023,14.1623
"and god made of nought great whales, and each living soul and movable, which the waters have brought forth in their kinds; and god made of nought each volatile by his kind. and god saw that it was good;","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi seꞌe: seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe, seꞌe.","Èle èèna ka, Ama Lamatua paj'aj'i i'a kapua sèra, dènge ngi'u mamuri aa'i-aa'i dhu bisa kako, dhu èi paj'aj'i madhutu rupa ra. Dènge Ama Lamatua paj'aj'i kahèi manu-manu aa'i-aa'i madhutu rupa ra. Ama Lamatua rèdhi, na, be'a.",eng,nfa,English,Dhao,27.8788,36.6347,32.2026
"and blessed them, and said, wax ye, and be ye multiplied, and fill ye the waters of the sea, and the birds be multiplied on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi sèra. Ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae, aa jꞌajꞌi dhèu aaꞌi-aaꞌi ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi dhèu aaꞌi-aaꞌi.""","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi sèra. Ka Na peka dènge si, aku Nèngu na, ""Miu muri aa tabha ae, aa isi miu d'ara dhasi ne, aa manu-bhui tabha ae ètu rai-haha ne.""",eng,nfa,English,Dhao,1.7296,2.1487,2.6634
"and the eventide and the morrowtide was made, the fifth day.","ne'e ne, lod'o ka lèmi kèna.","bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa, bèli-camèdꞌa.","aa lod'o cèna dènge lod'o rea j'aj'i, lod'o ka lèmi.",eng,nfa,English,Dhao,24.3022,42.6143,38.9671
"and god said, the earth bring forth a living soul in his kind, work beasts, and reptiles, either creeping beasts, and unreasonable beasts of the earth, by their kinds; and it was done so. and god made unreasonable beasts of the earth by their kinds, and work beasts, and each creeping beast of the earth in his kind. and god saw that it was good;","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra tao badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi."" Èle èèna ka, Ama Lamatua tao badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi. Èle èèna ka dhu beꞌa.","Èle èèna ka, Ama Lamatua peka, ""Rai-haha hud'i pua mai badha mamuri madhutu rupa na, badha sab'a, dènge badha rod'o-kakara, dènge badha rai-haha dhu dènge boe ngangee na, madhutu rupa na."" Èle èèna ka, j'aj'i sèmi èèna. Èle èèna ka, Ama Lamatua tao badha rai-haha dhu dènge boe ngangee na, madhutu rupa na, dènge badha sab'a, dènge badha rod'o-kakara èci-èci madhutu rupa na. Èle èèna ka, Ama Lamatua ladhe, na, dhu be'a.",eng,nfa,English,Dhao,10.433,12.5717,13.1679
"and said, make we man to our image and likeness, and be he sovereign to the fishes of the sea, and to the volatiles of heaven, and to the unreasonable beasts of the earth, and to each creature, and to each creeping beast or each reptile, which is moved in the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Hèia ra padhai lii, aku rèngu na, ""Mai ka jiꞌi tao dhèu, sèna ka jꞌajꞌi sama sèmi jiꞌi. Jiꞌi hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi.""","Hèia ra padhai lii, aku rèngu na, ""Mai ka ji'i tao dhèu, sèna ka j'aj'i sama sèmi ji'i. Aa sèna ka nèngu paredha ètu dedha i'a ètu d'ara dano, dènge manu-bhui ètu dedha-liru, dènge badha dhu dènge boe ngangee na ètu rai-haha, dènge aa'i-aa'i mèdha dhu lamatua paj'aj'i, dènge aa'i-aa'i badha rod'o-kakara dhu mamuri ètu rai-haha.""",eng,nfa,English,Dhao,30.8094,34.5303,32.4607
"and god made of nought a man to his image and likeness; god made of nought a man, to the image of god; god made of nought them, male and female.","hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu dadꞌèi Na. Ama Lamatua pajꞌajꞌi dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu rèhu Na dènge rupa Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, madhutu rèhu Ama Lamatua. Ama Lamatua pajꞌajꞌi dhèu mone dènge dhèu bhèni.",eng,nfa,English,Dhao,-1.2907,0.8581,0.2411
"and god blessed them, and said, increase ye, and be ye multiplied, and fill ye the earth, and make ye it subject; and be ye lords to the fishes of the sea, and to the volatiles of heaven, and to all living beasts that be moved on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua bꞌala si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Bèli-camèdꞌa miu jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne.""","Èle èèna ka, Ama Lamatua bꞌala si, ka Na peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu tabha ae, aa isi papènu rai-haha ne, aa tao ne j'aj'i madhutu miu; aa miu j'aj'i lamatua mi i'a ètu dano, dènge manu-bhui nèti liru, dènge aa'i-aa'i badha mamuri dhu kako ètu rai-haha ne.""",eng,nfa,English,Dhao,17.1688,13.3624,12.2475
"and god said, lo! i have given to you each herb bearing seed on the earth, and all trees that have in themselves the seed of their kind, that they be into meat to you;","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Sèmi neꞌe: Jaꞌa hia miu aaꞌi-aaꞌi, hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa aaꞌi-aaꞌi dhu abhu hua-hela aaꞌi-aaꞌi ètu rai-haha. Aa aaꞌi-aaꞌi dhu abhu hua-hela aaꞌi-aaꞌi ètu rai-haha ne, sèna ka miu bisa raꞌa.","Èle èèna ka, Ama Lamatua peka, aku Nèngu na, ""Mi nanene! Jaꞌa hia miu aaꞌi-aaꞌi tumbuhan aaꞌi-aaꞌi dhu abhu hini ètu rai-haha, aa aj'u aaꞌi-aaꞌi dhu abhu hini nèti j'ara rèngu d'ara rèngu, sèna ka rèngu j'aj'i nganga'a mi miu.""",eng,nfa,English,Dhao,1.9524,6.8239,6.3782
"and to all living beasts of the earth, and to each bird of heaven, and to all things that be moved in the earth, and in which is a living soul, that they have to eat; and it was done so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Jaꞌa hia badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu kabꞌua ètu rai-haha, sèna ka raꞌa-rinu. Hèia raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu. Ka raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu. Ka raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu. Ka raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu aaꞌi-aaꞌi raꞌa-rinu.","Dènge badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha, dènge manu-bhui aaꞌi-aaꞌi ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu kabꞌua ètu rai-haha, dènge d'ara na abhu samanga dhu mamuri, sèna ka raꞌa-rinu. Hèia j'aj'i sèmi èèna.",eng,nfa,English,Dhao,9.4231,5.5198,6.2662
"and god saw all things which he made, and they were full good. and the eventide and the morrowtide was made, the sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi, aa ladhe-leru aaꞌi-aaꞌi. Èle èèna ka, Ama Lamatua pajꞌajꞌi mèu-mèu, aa bèli-camèdꞌa jꞌajꞌi mèu-mèu.","Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na pajꞌajꞌi, aa mèu-mèu kèna. Èle èèna ka, d'ai mèda dènge lod'o rea j'aj'i lod'o titu mera.",eng,nfa,English,Dhao,4.8993,7.4393,6.4351
"therefore heavens and earth be made perfect, and all the ornament of those or them.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.","Nèti èèna ka, Ama Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge aaꞌi-aaꞌi ra.","Nèti èèna ka, dedha-liru dènge aaꞌi isi na, j'aj'i pajꞌujꞌu.",eng,nfa,English,Dhao,2.923,-5.2219,-2.5845
