verse,source_text,target_text,pred_text
GEN 1:12,"the earth yielded grass, herbs yielding seed after their kind, and trees bearing fruit, with their seeds in it, after their kind; and god saw that it was good.","ètu dedha-rai, ana aaj'u se hua-hela ka madhutu rupa rèngu. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.",Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu rai-haha. Rèngu aaꞌi-aaꞌi ètu rai-haha neꞌe ka dhu beꞌa.
GEN 1:13,"there was evening and there was morning, a third day.","ne'e ne, lod'o ka tèlu kèna.","bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa, tèlu lodꞌo."
GEN 1:14-15,"god said, let there be lights in the expanse of the sky to divide the day from the night; and let them be for signs to mark seasons, days, and years; and let them be for lights in the expanse of the sky to give light on the earth; and it was so.","hèia ama lamatua lii hari, aku nèngu na, re bèka dedha, hud'i abhu ku mèdha dhu saraa, ho pasaraa rai-haha ne. hud'i abhu mèdha dhu pasaraa re mèu, aa abhu kahèi dhu pasaraa re mèda. rèngu aa'i-aa'i se, j'aj'i tadha, ho sèna ka bisa ige lod'o, hèru, dènge tèu. ropa padhai lii nare sèmi ne'e, mèdha dhu heo aa'i-aa'i ra j'aj'i dènge ka.","Èle èèna ka, Ama Lamatua peka hari, aku Nèngu na, ""Sèmi neꞌe: ladhe abhu mèdha-panyau ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge lodꞌo. Aa ladhe abhu mèdha-panyau ètu dedha-liru, sèna ka paꞌèci lodꞌo dènge lodꞌo. Aa ladhe abhu mèdha-panyau ètu dedha-liru, sèna ka paꞌèci dènge rai-haha."" Hèia jꞌajꞌi sèmi èèna kahèi."
GEN 1:16,"god made the two great lights: the greater light to rule the day, and the lesser light to rule the night. he also made the stars.","ka na tao ka mèdha kapai dua dhu pasaraa rai-haha. dhu kapai risi, pasaraa re mèu; aa dhu ako ana iiki, pasaraa re mèda. aa na tao hua-hètu kahèi.","Èle èèna ka, Ama Lamatua pajꞌajꞌi mèdha-panyau dua. Lamatua pajꞌajꞌi mèdha-panyau dhu kapai, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi. Lamatua pajꞌajꞌi mèdha-panyau dhu kapai, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi. Aa Lamatua pajꞌajꞌi mèdha-panyau dhu kapai, sèna ka jꞌajꞌi mèdha-panyau dhu kapai, sèna ka jꞌajꞌi mèdha-panyau dhu kapai, sèna ka jꞌajꞌi mèdha-panyau dhu kapai. Aa Lamatua pajꞌajꞌi mèdha-panyau dhu kapai, sèna ka jꞌajꞌi mèdha-panyau dhu kapai, sèna ka jꞌajꞌi mèdha-panyau."
GEN 1:17,"god set them in the expanse of the sky to give light to the earth,","na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.","Ama Lamatua pajꞌajꞌi mèdha-panyau ètu dedha-liru, sèna ka jꞌajꞌi mèdha-panyau mi dedha-liru, sèna ka jꞌajꞌi mèdha-panyau mi dedha-liru, sèna ka jꞌajꞌi mèdha-panyau mi dedha-liru, sèna ka jꞌajꞌi mèdha-panyau mi dedha-liru, sèna ka jꞌajꞌi mèdha-panyau mi dedha-liru, sèna ka jꞌajꞌi mèdha-panyau mi dedha-liru."
GEN 1:18,"and to rule over the day and over the night, and to divide the light from the darkness. god saw that it was good.","ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. dènge j'ara ne'e, na hag'e eele saraa nèti maroga. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","sèna ka paredha lodꞌo dènge lodꞌo, sèna ka paꞌèci mèdha-panyau nèti dꞌara maroga. Hèia Ama Lamatua ladhe sèmi èèna, na, beꞌa."
GEN 1:19,"there was evening and there was morning, a fourth day.","ne'e ne, lod'o ka èpa kèna.",bèli-camèdꞌa bèli-camèdꞌa lodꞌo ka èpa.
GEN 1:20,"god said, let the waters abound with living creatures, and let birds fly above the earth in the open expanse of the sky.","hèia ama lamatua padhai lii hari, peka na, hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi hudꞌi jꞌajꞌi aaꞌi-aaꞌi dhu mamuri, aa manu-bhui hudꞌi pakèdꞌi asa rai-haha ètu dedha-liru."""
GEN 1:21,"god created the large sea creatures and every living creature that moves, with which the waters swarmed, after their kind, and every winged bird after its kind. god saw that it was good.","ka na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. na paj'aj'i kahèi manu-bhui aa'i-aa'i. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua pajꞌajꞌi badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi, dènge badha aaꞌi-aaꞌi ètu dꞌara dhasi. Èle èèna ka, Ama Lamatua ladhe sèmi èèna ka."
GEN 1:22,"god blessed them, saying, be fruitful, and multiply, and fill the waters in the seas, and let birds multiply on the earth.","ka na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, i'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. aa manu-bhui, asa tabha kahèi.","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi sèra, peka na, ""Miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu dꞌara dhasi, aa manu-bhui aaꞌi-aaꞌi ra jꞌajꞌi aaꞌi-aaꞌi ètu rai-haha."""
GEN 1:23,"there was evening and there was morning, a fifth day.","ne'e ne, lod'o ka lèmi kèna.","bèli-camèdꞌa bèli-camèdꞌa, bèli-camèdꞌa bèli-camèdꞌa."
GEN 1:24-25,"god said, let the earth produce living creatures after their kind, livestock, creeping things, and animals of the earth after their kind; and it was so. god made the animals of the earth after their kind, and the livestock after their kind, and everything that creeps on the ground after its kind. god saw that it was good.","ka ama lamatua peka hari, na, hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. sèmi: badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Dhèu aaꞌi-aaꞌi sèra tao badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi. Hèia Ama Lamatua ladhe sèmi mèu-mèu."
GEN 1:26,"god said, let's make man in our image, after our likeness. let them have dominion over the fish of the sea, and over the birds of the sky, and over the livestock, and over all the earth, and over every creeping thing that creeps on the earth.","ka ama lamatua peka hari, aku nèngu na, hua iia, mai ta paj'aj'i dhèu, madhutu rupa èdhi. hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi, aku Nèngu na, ""Ladhe sèmi èèna, èdhi tao dhèu èci dènge èdhi, nuka sèmi èdhi. Rèngu hudꞌi paredha iꞌa-iꞌa ètu dꞌara dhasi, manu-bhui ètu dedha-liru, badha aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi, aaꞌi-aaꞌi."""
GEN 1:27,god created man in his own image. in god's image he created him; male and female he created them.,"hèia na paj'aj'i dhèu rai-haha ne madhutu rupa na. na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Èle èèna ka, Ama Lamatua pajꞌajꞌi dhèu rai-haha, nuka sèmi Na. Ama Lamatua pajꞌajꞌi dhèu rai-haha, dhèu mone dènge dhèu bhèni."
GEN 1:28,"god blessed them. god said to them, be fruitful, multiply, fill the earth, and subdue it. have dominion over the fish of the sea, over the birds of the sky, and over every living thing that moves on the earth.","ka na padhai lii ho sèna ka hia berkat mi rèngu, aku nèngu na, miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Èle èèna ka, Ama Lamatua hagꞌe nare lii manèngi-mangajꞌi aaꞌi-aaꞌi ra. Ka Ama Lamatua peka dènge si, aku Nèngu na, ""Bèli-camèdꞌa miu jꞌajꞌi dhèu ae-ae. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha. Miu hudꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha."""
GEN 1:29,"god said, behold, i have given you every herb yielding seed, which is on the surface of all the earth, and every tree, which bears fruit yielding seed. it will be your food.","mi nanene paie-iie! ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. sèmi: ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Èle èèna ka, Ama Lamatua peka dènge dhèu aaꞌi-aaꞌi sèra, aku Nèngu na, ""Sèmi neꞌe! Jaꞌa pangèdꞌu mi dedha-liru aaꞌi-aaꞌi ètu rai-haha ne, aa ajꞌu aaꞌi-aaꞌi ètu dꞌara rai-haha ne, sèna ka raꞌa-rinu."
GEN 1:30,"to every animal of the earth, and to every bird of the sky, and to everything that creeps on the earth, in which there is life, i have given every green herb for food; and it was so.","ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Jaꞌa hia badha aaꞌi-aaꞌi ètu rai-haha, manu-bhui aaꞌi-aaꞌi ètu dedha-liru, aa aaꞌi-aaꞌi dhu mamuri ètu rai-haha. Jaꞌa hia dhèu aaꞌi-aaꞌi sèra, sèna ka raꞌa. Ka raꞌa sèmi èèna kahèi."
GEN 1:31,"god saw everything that he had made, and, behold, it was very good. there was evening and there was morning, a sixth day.","ropa nèdhi aa'i-aa'i se, d'ara na karej'e, lula ngaa dhu na ad'u, mema be'a. ne'e ne, lod'o ka èna kèna.","Èle èèna ka, Ama Lamatua ladhe-leru aaꞌi-aaꞌi dhu Na tao, aa ladhe-leru aaꞌi-aaꞌi. Èle èèna ka, bèli-camèdꞌa, aa bèli-camèdꞌa, jꞌajꞌi lodꞌo ka èpa."
GEN 2:1,"the heavens, the earth, and all their vast array were finished.","dènge j'ara sèmi èèna ka, ama lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.",Lamatua pajꞌujꞌu aaꞌi-aaꞌi ètu dedha-liru dènge rai-haha aaꞌi-aaꞌi ètu rai-haha ne.
GEN 2:2,on the seventh day god finished his work which he had done; and he rested on the seventh day from all his work which he had done.,"ropa na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. hèia na ae nèti sasab'a-la'a na.","Èle èèna ka, dꞌai lodꞌo ka pidhu, Ama Lamatua puri-paꞌèle aaꞌi-aaꞌi dhu Na tao. Nèti èèna ka, dꞌai lodꞌo ka pidhu, Na lèpa hari nèti sasabꞌa Na aaꞌi-aaꞌi dhu Na tao."
GEN 2:3,"god blessed the seventh day, and made it holy, because he rested in it from all his work of creation which he had done.","dènge j'ara ne'e, na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. na tao sèmi èèna, lula na pa'èle aa'i le sasab'a na, ka ètu d'ara lod'o ka pidhu na, na ae.","Èle èèna ka, Ama Lamatua hagꞌe nare le lodꞌo ka pidhu, ho paꞌèki dènge ne. Te lodꞌo neꞌe, Ama Lamatua pea ètu dꞌara lodꞌo neꞌe. Nèti èèna ka, Ama Lamatua hagꞌe nare le lodꞌo ka pidhu. Nèti èèna ka, Nèngu pea ètu dꞌara lodꞌo neꞌe. Nèti èèna ka, Ama Lamatua hagꞌe nare le lodꞌo ka pidhu. Nèti èèna ka, Ama Lamatua hagꞌe nare le lodꞌo kahibꞌi-kalèbho Na."
GEN 2:4,"this is the history of the generations of the heavens and of the earth when they were created, in the day that the lord god made the earth and the heavens.","d'ai sange ne'e ka, lii lolo ama lamatua paj'aj'i dedha-liru dènge rai-haha ne. lod'o ama lamatua heka paj'aj'i dedha-liru dènge rai-haha èèna,","Ètu dꞌara lodꞌo Lamatua pajꞌajꞌi dedha-liru dènge rai-haha ne, sèmi neꞌe ka:"
GEN 2:5-6,"no plant of the field was yet in the earth, and no herb of the field had yet sprung up; for the lord god had not caused it to rain on the earth. there was not a man to till the ground, but a mist went up from the earth, and watered the whole surface of the ground.","dhae abhu mèka ana aaj'u, lula na papuru mèka èj'i. taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","Lodꞌo èèna, abhu heka aaꞌi-aaꞌi ètu rai-haha. Lodꞌo èèna, abhu heka aaꞌi-aaꞌi ètu rai-haha. Lodꞌo èèna, abhu heka aaꞌi-aaꞌi ètu rai-haha. Lodꞌo èèna, abhu heka aaꞌi-aaꞌi ètu rai-haha."
GEN 2:7,"the lord god formed man from the dust of the ground, and breathed into his nostrils the breath of life; and man became a living soul.","èle èèna ka, ama lamatua nare rai ciki, ka na paj'aj'i dhèu rai-haha. hèia na tiu a'ae na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Lamatua pajꞌajꞌi dhèu rai-haha nèti rai-haha ètu rai-haha ne. Hèia Na bhèlu asa dꞌara dꞌara rèngu, sèna ka nèngu bisa mamuri. Hèia dhèu ne jꞌajꞌi dhèu aaꞌi-aaꞌi dhu mamuri."
GEN 2:8,"the lord god planted a garden eastward, in eden, and there he put the man whom he had formed.","hèia ama lamatua bhoke oka cue ètu rai eden, re bèka dhimu. hèia na hia dhèu ne pea ètu d'ara oka na.",hèia Lamatua pajꞌajꞌi oka ètu hèbꞌa aae Eden. Hèia Na pajꞌajꞌi ètu èèna dhèu rai-haha dhu Na pajꞌajꞌi le.
GEN 2:9,"out of the ground the lord god made every tree to grow that is pleasant to the sight, and good for food, including the tree of life in the middle of the garden and the tree of the knowledge of good and evil.","ètu d'ara oka èèna, na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. aa na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Èle èèna ka, Lamatua tao ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka. Aa ajꞌu aaꞌi-aaꞌi ètu dꞌara oka."
GEN 2:10,"a river went out of eden to water the garden; and from there it was parted, and became the source of four rivers.","ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. loko èèna, èpa kacanga.","Èle èèna ka, èci mai nèti rai Eden, ho na bhoke èi èi ètu dꞌara oka èèna. Èci èèna ka, bèli-camèdꞌa èci bèli-camèdꞌa paꞌèci nèti era èèna, ho jꞌajꞌi èi èi èi èi èi."
GEN 2:11,"the name of the first is pishon: it flows through the whole land of havilah, where there is gold;","kacanga ka èci na, ngara na pison. nèngu ka dhu hae pale-lème rai hawila dhu abhu hualaa ae-ae.","dhu uru èèna, ngara na Pison. Nèngu neꞌe ka dhu jꞌajꞌi ètu rai Havila, ètu era dhu abhu mèdha-panyau."
GEN 2:12,and the gold of that land is good. bdellium and onyx stone are also there.,"ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e.",aa mèdha-panyau nèti rai èèna beꞌa kahèi. Bdellium dènge hadhu onyx ètu nèi kahèi.
GEN 2:13,the name of the second river is gihon. it is the same river that flows through the whole land of cush.,"kacanga ka dua, ngara na gihon. kacanga ne, hae pale-lème rai kus.",aa aaꞌi-aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi aaꞌi.
GEN 2:14,the name of the third river is hiddekel. this is the one which flows in front of assyria. the fourth river is the euphrates.,"kacanga ka tèlu, ngara na tigris. kacanga ne'e ka, j'aj'i mi too rai asyur re ca bèka dhimu. kacanga ka èpa, ngara na efrat.","Nèbhu ka tèlu, ngara na Hidekel. Nèbhu ka tèlu, ngara na Efrat."
GEN 2:15,"the lord god took the man, and put him into the garden of eden to cultivate and keep it.","ka ama lamatua hia dhèu pea ètu d'ara eden, ho na ladhe-leru oka èèna.","ka Lamatua dedꞌe dhèu rai-haha ne asa dꞌara oka Eden, ho laꞌe sabꞌa."
GEN 2:16,"the lord god commanded the man, saying, you may freely eat of every tree of the garden;","hèia na hia paredha mi dhèu ne, aku nèngu na, hua aaj'u aa'i-aa'i ètu d'ara oka ne, èu bisa mu'a.","Èle èèna ka, Lamatua paredha dhèu aaꞌi-aaꞌi, peka na, 'Èu bisa raꞌa hua ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne."
GEN 2:17,"but you shall not eat of the tree of the knowledge of good and evil; for in the day that you eat of it, you will surely die.","te ngaa èci dhu èu bisa boe mu'a. nuka hua nèti aj'u dhu ne'a hag'e mia dhu be'a, aa mia dhu karehe. ladhe mu'a, èu madhe dènge.","Te ngaa ladhe èu raꞌa hua nèti ajꞌu aaꞌi-aaꞌi dhu peka na, beꞌa dènge bhabhelu-katubꞌa, èu baku raꞌa. Te ladhe èu raꞌa hua nèti ajꞌu aaꞌi-aaꞌi, èu hudꞌi madhe tareꞌa-reꞌa."""
