verse,source_text,target_text,pred_text
GEN 1:16,"God made the two great lights, the greater light to rule the day, and the lesser light to rule the night. He also made the stars.","Ka Na tao ka mèdha kapai dua dhu pasaraa rai-haha. Dhu kapai risi, pasaraa re mèu, aa dhu ako ana iiki, pasaraa re mèda. Aa Na tao hua-hètu kahèi.","Hèia Ama Lamatua paj'aj'i labhu kapai dua. Labhu kapai, sèna ka uri madha lod'o. Aa labhu kapai, sèna ka uri mèda. Aa Na tao hua-hètu kahèi."
GEN 1:17,"God set them in the expanse of the sky to give light to the earth,","Na tèke mèdha dhu saraa sèra ètu dedha-liru, sèna ka loti mai asa rai-haha.",Hèia Ama Lamatua paj'aj'i liru ho pasaraa rai-haha.
GEN 1:18,"and to rule over the day and over the night, and to divide the light from the darkness. God saw that it was good.","Ka mèdha se, pasaraa ka re mèu, aa pasaraa re mèda. Dènge j'ara ne'e, Na hag'e eele saraa nèti maroga. Ropa nèdhi aa'i-aa'i se, d'ara Na karej'e, lula ngaa dhu Na ad'u, mema be'a.","Ama Lamatua ded'e si j'aj'i dhèu aae, sèna ka rèngu ka ladhe-leru mèu-mèda. Aa Lamatua ded'e si j'aj'i dhèu aae, ho pala-bagi saraa dènge maroga. Hèia Ama Lamatua ladhe, na, be'a sèmi èèna."
GEN 1:19,"There was evening and there was morning, a fourth day.","Ne'e ne, lod'o ka èpa kèna.","Ka lod'o cèna, hèia j'aj'i mad'ae aae. Lèke dènge lod'o ka èpa."
GEN 1:20,"God said, Let the waters abound with living creatures, and let birds fly above the earth in the open expanse of the sky.","Hèia Ama Lamatua padhai lii hari, peka na, Hud'i abhu ku ae-ae dhu mamuri ètu d'ara èi. Dènge hud'i abhu ku rupa-rupa manu-bhui dhu lela ètu dedha rai-haha ne.","Èle èèna ka, Ama Lamatua padhai lii hari, peka na, Hud'i laa èi mai asa tabha ae-ae, sèna ka badha ae-ae dhu mamuri. Aa hud'i laa manu-bhui kahèi lela re dedha-liru."
GEN 1:21,"God created the large sea creatures and every living creature that moves, with which the waters swarmed, after their kind, and every winged bird after its kind. God saw that it was good.","Ka Na tao ka i'a aa'i-aa'i dènge badha kapai dhu mamuri ètu d'ara èi. Na paj'aj'i kahèi manu-bhui aa'i-aa'i. Ropa nèdhi aa'i-aa'i se, d'ara Na karej'e, lula ngaa dhu Na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua paj'aj'i badha aae-dhèu dhu kapai, rupa-rupa ètu d'ara dhasi, dènge rupa-rupa manu-bhui dhu lela ètu d'ara dhasi. Lamatua ladhe na, na, be'a le."
GEN 1:22,"God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let birds multiply on the earth.","Ka Na padhai lii ho sèna ka hia berkat mi aa'i-aa'i dhu mamuri, peka na, I'a se, hud'i laa bèba-kacanga sèna ka papènu èi ètu mia-mia. Aa manu-bhui, asa tabha kahèi.","Hèia Ama Lamatua hia si mèngi-nale, peka na, Miu hud'i rara iisi ae-ae, ho paj'aj'i ae-ae ètu d'ara dhasi. Sèmi èèna kahèi, manu-bhui asa tabha ae-ae ètu rai-haha."
GEN 1:23,"There was evening and there was morning, a fifth day.","Ne'e ne, lod'o ka lèmi kèna.","Ka lod'o cèna, aa mad'ae aae kahèi, lèmi lod'o kèna."
GEN 1:24-25,"God said, Let the earth produce living creatures after their kind, livestock, creeping things, and animals of the earth after their kind, and it was so. God made the animals of the earth after their kind, and the livestock after their kind, and everything that creeps on the ground after its kind. God saw that it was good.","Ka Ama Lamatua peka hari, na, Hud'i abhu ku rupa-rupa badha dhu mamuri ètu rai-dedha. Sèmi, badha-manu dhu ani, badha hui, dènge badha dhu rod'o, èci-èci ka dènge rupa na. Ropa padhai lii nare sèmi ne'e, badha aa'i-aa'i ra j'aj'i dènge ka. Ropa nèdhi aa'i-aa'i se, d'ara Na karej'e, lula ngaa dhu Na ad'u, mema be'a.","Èle èèna ka, Ama Lamatua peka dènge Musa, aku Nèngu na, Hia ètu rai-haha rupa-rupa badha, nuka badha rod'o-kakara, badha rod'o-kakara, dènge badha aa'i-aa'i ètu rai-haha. Èle èèna ka, Ama Lamatua tao sèmi èèna. Hèia Na paj'aj'i badha aa'i-aa'i ètu rai-haha, sèmi èèna ka. Ama Lamatua ladhe, na, be'a."
GEN 1:26,"God said, Let's make man in our image, after our likeness. Let them have dominion over the fish of the sea, and over the birds of the sky, and over the livestock, and over all the earth, and over every creeping thing that creeps on the earth.","Ka Ama Lamatua peka hari, aku Nèngu na, Hua iia, mai Ta paj'aj'i dhèu, madhutu rupa Èdhi. Hud'i laa ra leru dènge ator i'a aa'i-aa'i ètu d'ara dhasi, manu-bhui aa'i-aa'i ètu dedha-liru, badha-manu dhu ani, dènge badha leo aa'i-aa'i ra dhu mamuri ètu rai-haha ne.","Hèia Ama Lamatua peka, aku Nèngu na, Mai ka! Èdhi tao dhèu rai-haha, madhutu rupa èdhi, madhutu rupa èdhi. Be'a risi rèngu paredha i'a-i'a ètu d'ara dhasi, manu-bhui dhu lela ètu li'u, badha-manu. Be'a risi paredha aa'i rai-haha. Be'a risi paredha aa'i-aa'i dhu rod'o-kakara ètu rai-haha."
GEN 1:27,"God created man in his own image. In God's image he created him, male and female he created them.","Hèia Na paj'aj'i dhèu rai-haha ne madhutu rupa Na. Na paj'aj'i si, dhèu mone dènge dhèu bhèni.","Hèia Ama Lamatua paj'aj'i dhèu rai-haha, èci èèna ka dènge Nèngu. Na paj'aj'i dhèu rai-haha, dhèu mone dènge dhèu bhèni."
GEN 1:28,"God blessed them. God said to them, Be fruitful, multiply, fill the earth, and subdue it. Have dominion over the fish of the sea, over the birds of the sky, and over every living thing that moves on the earth.","Ka Na padhai lii ho sèna ka hia berkat mi rèngu, aku Nèngu na, Miu hud'i bèba-kacanga ku, sèna ka pea papènu rai-haha ne, ho mi ator ne. Ja'a hia miu koasa, sèna ka mi ator i'a, manu-bhui, dènge badha-manu aa'i-aa'i ra ètu rai-haha ne.","Hèia Ama Lamatua hia si mèngi-nale. Ka Na paredha si, peka na, Miu hud'i mera-milu ku, sèna ka paj'aj'i ae-ae ètu rai-haha ne. Miu hud'i j'aj'i dhèu aae-dhèu dhu paredha. Miu hud'i paredha ku i'a-i'a nèti d'ara dhasi, dènge manu-bhui dhu lela ètu dedha-liru. Miu hud'i ladhe-leru ku aa'i-aa'i dhu mamuri ètu rai-haha."
GEN 1:29,"God said, Behold, I have given you every herb yielding seed, which is on the surface of all the earth, and every tree, which bears fruit yielding seed. It will be your food.","Mi nanene paie-iie! Ja'a hia miu rupa-rupa nganga'a ètu rai-haha ne'e. Sèmi, ana aaj'u dhu dènge hua, dhu dènge lamusi, aa dhu dènge rèu mangèru.","Hèia Ama Lamatua peka, aku Nèngu na, Nanene paie! Ja'a pangèd'u le miu aj'u aa'i-aa'i ètu rai-haha, dènge aj'u aa'i-aa'i dhu hua, sèna ka miu bisa mi'a."
GEN 1:30,"To every animal of the earth, and to every bird of the sky, and to everything that creeps on the earth, in which there is life, I have given every green herb for food, and it was so.","Ja'a hia rupa-rupa ana aaj'u kahèi sèna ka j'aj'i nganga'a badha. Nganga'a hia badha-manu dhu ani, badha hui, badha dhu rod'o, dènge manu-bhui. Ropa padhai lii nare sèmi ne'e, nganga'a badha sèra aa'i-aa'i ra j'aj'i dènge ka.","Badha aa'i-aa'i ètu rai-haha ne, dènge rupa-rupa manu-bhui dhu lela ètu li'u, Ja'a pangèd'u ra'a-rinu nèti aj'u-j'u dhu muri. Sèmi èèna kahèi dènge badha aa'i-aa'i ètu rai-haha. Badha aa'i-aa'i dhu lela ètu rai-haha, Ja'a pangèd'u ra'a-rinu nèti aj'u-j'u dhu muri."
GEN 1:31,"God saw everything that he had made, and, behold, it was very good. There was evening and there was morning, a sixth day.","Ropa nèdhi aa'i-aa'i se, d'ara Na karej'e, lula ngaa dhu Na ad'u, mema be'a. Ne'e ne, lod'o ka èna kèna.","Hèia Ama Lamatua ladhe nèdhi aa'i-aa'i dhu Na paj'aj'i. Ka ladhe sèmi èèna, be'a titu kèna. Ka lod'o cèna, aa mad'ae aae hari. Èèna, lod'o ka èna."
GEN 2:1,"The heavens, the earth, and all their vast array were finished.","Dènge j'ara sèmi èèna ka, Ama Lamatua paj'aj'i dedha-liru, rai-haha, dènge isi ra aa'i-aa'i.",Lamatua tao aa'i mèu-mèu ngaa-ngaa ètu dedha-liru dènge rai-haha dènge isi ra aa'i-aa'i.
GEN 2:2,"On the seventh day God finished his work which he had done, and he rested on the seventh day from all his work which he had done.","Ropa Na sab'a èle, asa bèli èèna, lèke dènge lod'o ka pidhu. Hèia Na ae nèti sasab'a-la'a Na.","Ka asa bèli èèna, Ama Lamatua sab'a nare aa'i mèu-mèu. Hèia asa bèli èèna, Na ae nare d'ara Na, nèti sasab'a Na aa'i-aa'i."
GEN 2:3,"God blessed the seventh day, and made it holy, because he rested in it from all his work of creation which he had done.","Dènge j'ara ne'e, Na tao lod'o ka pidhu ne, lod'o dhu kapai risi nèti lod'o dhu leo sèra. Na tao sèmi èèna, lula Na pa'èle aa'i le sasab'a Na, ka ètu d'ara lod'o ka pidhu na, Na ae.","Hèia Ama Lamatua hia mèngi-nale mi dhèu aa'i-aa'i dhu Na paj'aj'i ètu dedha-liru dènge rai-haha. Ka Na mola-mèci hari èèna, lula ètu d'ara lod'o èèna, Na ae nare d'ara Na nèti sasab'a-la'a Na aa'i-aa'i."
GEN 2:4,"This is the history of the generations of the heavens and of the earth when they were created, in the day that the LORD God made the earth and the heavens.","D'ai sange ne'e ka, lii lolo Ama Lamatua paj'aj'i dedha-liru dènge rai-haha ne. Lod'o Ama LAMATUA heka paj'aj'i dedha-liru dènge rai-haha èèna,","Lii maho'o nèti dedha-liru dènge rai-haha, karèi nèti uru ka. Lod'o Lamatua paj'aj'i liru dènge rai-haha,"
GEN 2:5-6,"No plant of the field was yet in the earth, and no herb of the field had yet sprung up, for the LORD God had not caused it to rain on the earth. There was not a man to till the ground, but a mist went up from the earth, and watered the whole surface of the ground.","dhae abhu mèka ana aaj'u, lula Na papuru mèka èj'i. Taa èèna, dhoka sèb'u èi di, mai nèti d'ara rai ho pabasa rai re dedha. Aa abhu mèka dhèu rai-haha dhu tao oka-tedhe.","Lod'o èèna, abhu mèka ana aaj'u ètu rai-haha. Abhu mèka aj'u dhu muri, lula Ama Lamatua hia mèka èj'i. Aa abhu boe dhèu sab'a ètu rai-haha. Nèti èèna ka, hèb'a-namo ca'e mai, ka hia èi asa rai-haha."
GEN 2:7,"The LORD God formed man from the dust of the ground, and breathed into his nostrils the breath of life, and man became a living soul.","Èle èèna ka, Ama LAMATUA nare rai ciki, ka Na paj'aj'i dhèu rai-haha. Hèia Na tiu a'ae Na asa d'ara sahènga dhèu na, ka na mamuri dènge ka.","Èle èèna ka, Lamatua Lamatua paj'aj'i dhèu rai-haha nèti ahu rai. Hèia Na hia si a'ae dhu nèti mamuri. Ka dhèu rai-haha ne j'aj'i samanga dhu mamuri."
GEN 2:8,"The LORD God planted a garden eastward, in Eden, and there he put the man whom he had formed.","Hèia Ama LAMATUA bhoke oka cue ètu rai Eden, re bèka dhimu. Hèia Na hia dhèu ne pea ètu d'ara oka na.","Èle èèna ka, Lamatua Lamatua tao hadhu ètu d'ara oka cue, ngara na Eden. Ètu era ne'e, Lamatua paj'aj'i dhèu rai-haha dhu uru èèna Na paj'aj'i. Ka Na paj'aj'i dhèu rai-haha èèna, ho na pea ètu èèna."
GEN 2:9,"Out of the ground the LORD God made every tree to grow that is pleasant to the sight, and good for food, including the tree of life in the middle of the garden and the tree of the knowledge of good and evil.","Ètu d'ara oka èèna, Na pamamuri rupa-rupa aj'u dhu be'a, dhu dhèu bisa ra'a. Aa Na pamamuri kahèi aj'u dua kapua ètu talora aae oka èèna. Ladhe dhèu ra'e hua nèti aj'u èci, na mamuri taa-taa. Aa ladhe dhèu ra'e hua nèti aj'u èci hari, ne'a hag'e mia dhu be'a, aa mia dhu karehe.","Ètu talora oka ne, abhu aj'u ca kapua dhu dhèu bisa na'a. Aj'u sèra, be'a titu kèna. Aa aj'u dhu dhèu bisa ra'a, be'a kahèi. Ètu talora oka ne, abhu aj'u dhu nèti mamuri dhu lèke, aa aj'u dhu nèti dhèu re'a madha j'ara-j'ara dhu be'a dènge dhu karehe."
GEN 2:10,"A river went out of Eden to water the garden, and from there it was parted, and became the source of four rivers.","Ètu era èèna, abhu loko èci dhu hae nèti d'ara oka èèna. Loko èèna, èpa kacanga.","Ètu d'ara oka ne, abhu èi aae cue dhu hae nèti rai-haha ne. Èi ne hae nèti rai-haha ne, cèu nèti d'ara oka ne, ka j'aj'i loko èpa."
GEN 2:11,"The name of the first is Pishon, it flows through the whole land of Havilah, where there is gold,","Kacanga ka èci na, ngara na Pison. Nèngu ka dhu hae pale-lème rai Hawila dhu abhu hualaa ae-ae.","Ngara dhasi uuru èèna, Pishon'. Dhasi ne, kako re rai Havila aa'i-aa'i ra. Dhodhoka ètu era hualaa èèna di,"
GEN 2:12,and the gold of that land is good. Bdellium and onyx stone are also there.,"Ètu era èèna ka, abhu poe-pai, aj'u dhu raa na hèu mèngi, dènge hadhu kale'e.","Aa mèdha hualaa ètu d'ara rai èèna, be'a titu kèna. Abhu kahèi hadhu kale'e dhu kab'ua titu kèna, dhu ra tao nèti hadhu kale'e dhu kab'ua titu kèna."
GEN 2:13,The name of the second river is Gihon. It is the same river that flows through the whole land of Cush.,"Kacanga ka dua, ngara na Gihon. Kacanga ne, hae pale-lème rai Kus.","Ngara loko ka dua, nuka Gihon. Nèngu ne'e ka dhu pakèd'i asa rai Etiopia."
GEN 2:14,The name of the third river is Hiddekel. This is the one which flows in front of Assyria. The fourth river is the Euphrates.,"Kacanga ka tèlu, ngara na Tigris. Kacanga ne'e ka, j'aj'i mi too rai Asyur re ca bèka dhimu. Kacanga ka èpa, ngara na Efrat.","Ngara loko ka tèlu, sèmi ne'e ka, Hidkeel'. Nèngu ne'e ka dhu rai la'e asa bèka Asuri. Aa loko ka èpa, nuka, Efrat."
GEN 2:15,"The LORD God took the man, and put him into the garden of Eden to cultivate and keep it.","Ka Ama LAMATUA hia dhèu pea ètu d'ara Eden, ho na ladhe-leru oka èèna.","Èle èèna ka, Lamatua Lamatua ded'e dhèu èèna, la'e tèke ne asa d'ara oka èci, ngara na Eden, sèna ka na ladhe-leru oka ne."
GEN 2:16,"The LORD God commanded the man, saying, You may freely eat of every tree of the garden,","Hèia Na hia paredha mi dhèu ne, aku Nèngu na, Hua aaj'u aa'i-aa'i ètu d'ara oka ne, èu bisa mu'a.","Èle èèna ka, Lamatua Lamatua hia paredha mi dhèu èèna, peka na, Èu bisa mu'a hua aj'u aa'i-aa'i ètu d'ara oka ne."
GEN 2:17,"but you shall not eat of the tree of the knowledge of good and evil, for in the day that you eat of it, you will surely die.","Te ngaa èci dhu èu bisa boe mu'a. Nuka hua nèti aj'u dhu ne'a hag'e mia dhu be'a, aa mia dhu karehe. Ladhe mu'a, èu madhe dènge.","Te ngaa aj'u dhu ètu d'ara Èmu Kapua Manèngi-Mangaj'i, bisa boe mu'a. Te aj'u dhu ètu d'ara Èmu Kapua Manèngi-Mangaj'i èèna, peka na, ladhe èu mu'a, èèna na èu madhe tare'a-re'a."
GEN 2:18,"The LORD God said, It is not good for the man to be alone. I will make him a helper comparable to him.","Ka Ama LAMATUA tuhu haru lii Na, aku Nèngu na, Babe'a na aad'o, ladhe dhèu ne mamuri mesa na. De Ja'a neo paj'aj'i hia ne, anga ca dhèu dhu pamèci dènge ne.","Èle èèna ka, Lamatua Yesus padhai lii tabha hari, peka na, Be'a boe ladhe dhèu rai-haha ne mesa na. Ja'a tao kore le dhèu èci, ho soru-bara ne, madhutu dad'èi Ja'a."
GEN 2:19-20,"Out of the ground the LORD God formed every animal of the field, and every bird of the sky, and brought them to the man to see what he would call them. Whatever the man called every living creature became its name. The man gave names to all livestock, and to the birds of the sky, and to every animal of the field, but for man there was not found a helper comparable to him.","Lod'o èèna, Ama LAMATUA nare rai ciki, ka Na tao rupa-rupa badha dènge manu-bhui. Hèia Na pangèd'u si asa dhèu ne, sèna ka na pangare si. Ka dhèu ne pangare badha se dènge manu-bhui aa'i-aa'i ra, èci-èci ka dènge ngara ra. Te ngaa dhèu ne abhu mèka anga dhu pamèci dènge nèngu.","Èle èèna ka, Lamatua Lamatua paj'aj'i rai nèti rai. Ka Na paj'aj'i rupa-rupa badha hui, dènge rupa-rupa manu-bhui ètu dedha-liru. Na mai pad'elo dènge dhèu èèna, sèna ka na pangee, na, Ja'a neo pangare rèngu ngara ngaa èèna ka. Hèia dhèu ne pangare ngara ra, sèmi èèna ka, badha aa'i-aa'i sèra. Manu-bhui sèra, dènge badha aa'i-aa'i ètu dedha-liru. Te ngaa dhèu rai-haha ne dènge boe dhèu èci sa, ho soru-bara ne, madhutu dad'èi Lamatua."
GEN 2:21,"The LORD God caused the man to fall into a deep sleep. As the man slept, he took one of his ribs, and closed up the flesh in its place.","Hèia Ama LAMATUA pabhèj'i luu dhèu ne'e. Ropa na bhèj'i, Ama Lamatua nare rui karasa na calaa, ka Na pakateme hari nu'a deo na.","Hèia Lamatua Lamatua tao dhèu èèna bhèj'i luu. Ka dhèu ne bhèj'i luu. Hèia Lamatua ded'e karasa na èci, ka na bèdho ngi'u na dènge karasa na."
GEN 2:22,"The LORD God made a woman from the rib which he had taken from the man, and brought her to the man.","Nèti rui ne, Na paj'aj'i bhèni ca dhèu. Hèia Na pangèd'u bhèni ne mi dhèu èèna.","Èle èèna ka, Lamatua Lamatua paj'aj'i nare aj'u iiki èèna nèti Adam, ka Na paj'aj'i dhèu bhèni èci. Hèia Na paj'aj'i dhèu èèna, dhèu èmu-kamali Na."
GEN 2:23,"The man said, This is now bone of my bones, and flesh of my flesh. She will be called ‘woman, ' because she was taken out of Man.","Ropa ladhe nèdhi bhèni ne, ka dhèu na peka, aku nèngu na, Waaa! Ne'e ne ku! Sèmi ne'e ku, heka pamèci dènge ja'a kèna! Rui na, sama èci èèna ka dènge rui ja'a. Aa isi na, sama kahèi dènge isi ja'a. Lula nèngu ne, j'aj'i nèti dhèu mone, nèti èèna ka ja'a pangare ne, ‘dhèu bhèni'.","Ka dhèu èèna peka, aku nèngu na, Limuri ne, ne'e ne, rui nèti rui nèti ngi'u aae ja'a, aa ngi'u nèti ngi'u ja'a kahèi. Èèna na dhèu paroa ne, dhèu bhèni', lula uru èèna, Ama Lamatua paj'aj'i nèngu nèti Dhèu Rai-haha Tare'a-re'a."
GEN 2:24,"Therefore a man will leave his father and his mother, and will join with his wife, and they will be one flesh.","Nèti èèna ka, dhèu mone hud'i tèke eele ku ina-ama na, ho la'e mamuri d'ara èci dènge dhèu èmu-kamali na, lula dua ra, j'aj'i le èci.","Nèti èèna ka, dhèu mone hud'i tèke eele ku ina-ama na, ho la'e mamuri d'ara èci dènge dhèu èmu-kamali na, te dua ra j'aj'i le èci."
GEN 2:25,"The man and his wife were both naked, and they were not ashamed.","Lod'o èèna, dua ra dhu dènge boe mèdha-papake, te ngaa ra makae boe.","Èle èèna ka, dhèu mone dènge dhèu èmu na, makae boe, te dua ra dènge heka mèdha-papake."
GEN 3:1,"Now the serpent was more subtle than any animal of the field which the LORD God had made. He said to the woman, Has God really said, ‘You shall not eat of any tree of the garden'?","Nèti badha aa'i-aa'i dhu Ama LAMATUA paj'aj'i ètu rai-haha ne, mege ka dhu mèu risi kapod'e-kabèli. Ca lod'o, mege karèi bhèni na, aku nèngu na, Tare'a, do? Ama Lamatua kai miu baku mi'a hua aaj'u aa'i-aa'i ètu d'ara oka ne'e.","Hèia na karèi bhèni ne, peka na, Mema tare'a! Te Ama Lamatua peka le, na, Miu bisa boe mi'a hua aj'u ètu d'ara oka ne. ' Te ngaa mege ne dhu mèu risi nèti badha aa'i-aa'i ètu d'ara pad'a sod'a dhu Lamatua tao."
GEN 3:2-3,"The woman said to the serpent, We may eat fruit from the trees of the garden, but not the fruit of the tree which is in the middle of the garden. God has said, ‘You shall not eat of it. You shall not touch it, lest you die. '","Ka bhèni na b'ala, Aad'o! Ji'i bisa nga'a! Dhodhoka aj'u ca kapua ètu talora oka ne, Ama Lamatua kai, baku nga'a hua na. Na peka na, ji'i baku nga'a, aa baku g'ag'e hua èèna kahèi, te aad'o na, ji'i madhe!","Hèia bhèni ne dhaa, peka na, Sèmi ne'e! Èdhi bisa ta'a hua nèti aj'u ètu d'ara oka. Te ngaa èdhi bisa boe ta'a hua nèti aj'u ètu talora oka. Te Ama Lamatua peka na, Baku mi'a hua nèti aj'u èèna. Baku g'ag'e laa, te èèna na miu madhe. '"
GEN 3:4,"The serpent said to the woman, You won't really die,","Te ngaa mege na dhaa, aku nèngu na, Waa! Sèmi boe èèna! Miu se madhe boe!","Te ngaa mege ne b'ala bhèni ne, peka na, Mema tare'a èu madhe boe!"
GEN 3:5,"for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.","Ama Lamatua mema kai tare'a sèmi èèna, lula dhu ne'a le, ladhe mi'e hua aaj'u èèna, miu j'aj'i d'èlu-mèu sèmi Nèngu. Ho èèna na me'a mia dhu be'a, aa mia dhu karehe.","Te Ama Lamatua ne'a, na, bèli-camèd'a, ropa miu mi'a aj'u èèna, bèli-camèd'a miu mèdhi dènge be'a, aa j'aj'i sama sèmi Ama Lamatua kahèi, dhu ne'a mia ka dhu be'a dènge mia ka dhu karehe."
