verse,source_text,target_text
MAT 1:20,"But when he thought about these things, behold, an angel of the Lord appeared to him in a dream, saying, Joseph, son of David, don't be afraid to take to yourself Mary as your wife, for that which is conceived in her is of the Holy Spirit.","Te ngaa lod'o dhu na pangee era, d'ara ca mèda sa, ka nèngu nii. Ètu d'ara nii ne, ladhe nèdhi ana pajuu Ama Lamatua nèti sorga mai peka dènge ne, aku nèngu na, Yusuf! Èu ne, ana-èpu dhèu aae Daud. Èu mage makae leo dènge Maria. Te ana dhu na kad'o èèna, j'aj'i nèti Roh Ama Lamatua."
MAT 1:21,"She shall give birth to a son. You shall name him Jesus, for it is he who shall save his people from their sins.","Bèli-camèd'a Maria nara iisi ana mone ca dhèu. Aa èu hud'i pangare Ne, Yesus, te Nèngu ka dhu patabuli dhèu unu Ama Lamatua nèti koasa sasala-sasigo ra."
MAT 1:22,"Now all this has happened that it might be fulfilled which was spoken by the Lord through the prophet, saying,","J'ara ne j'aj'i sèmi èèna, lula Ama Lamatua dhu peka mema nèti uru ka, re dhèu nèti lii padhai Na, ngara na Yesaya, dhu suri, peka na,"
MAT 1:23,"Behold, the virgin shall be with child, and shall give birth to a son. They shall call his name Immanuel, which is, being interpreted, God with us.","Mi nanene! Bèli-camèd'a abhu ana bhèni ca dhèu dhu kalora iisi, te'a boe na, nèngu dhu dènge babia le. Èèna na nara iisi Ana Mone ca dhèu. Ka ra pangare Ne, Imanuel. Lii Ibrani, ‘Imanuel' sasoa na, Ama Lamatua bera-bera dènge èdhi."
MAT 1:24,"Joseph arose from his sleep, and did as the angel of the Lord commanded him, and took his wife to himself,","Ropa nii èle, Yusuf kèd'i nèti bhèj'i na. Ka na madhutu ka lii padhai Ama Lamatua dhu na tadèngi ètu d'ara nii deo na. Ka nare Maria j'aj'i dhèu èmu na."
MAT 1:25,and didn't know her sexually until she had given birth to her firstborn son. He named him Jesus.,"Te ngaa na j'unu pa'èci boe dènge Maria, toke Maria nara iisi aa'i. Nara iisi nare ka, Yusuf pangare Ana ne, Yesus."
MAT 2:1,"Now when Jesus was born in Bethlehem of Judea in the days of King Herod, behold, wise men from the east came to Jerusalem, saying,","Lod'o rara iisi Yesus ètu rae Betlehem, ètu propensi Yudea, dhèu aae Herodes dhu nèd'u paredha ètu èèna. Lod'o èèna, dhèu pèri-pèri nèti era kaj'èu, mai nèti bèka dhimu asa kota Yerusalem. Rèngu se, dhu re'a mèu ladhe hua-hètu."
MAT 2:2,"Where is he who is born King of the Jews? For we saw his star in the east, and have come to worship him.","Ropa ra d'ai Yerusalem dhèu se pakarèi, aku rèngu na, Dhèu Aae nèti dhèu Yahudi, dhu heka rara iisi hiu èèna, era na buli mia, ee? Ji'i ngèdhi hua-hètu cue ètu bèka dhimu, dhu j'aj'i mi tadha dhu peka na, rara iisi le Nèngu. Nèti èèna ka, ji'i mai neo pahaha iisi mi Nèngu."
MAT 2:3,"When King Herod heard it, he was troubled, and all Jerusalem with him.","Ropa dhèu aae Herodes tadèngi lii ne'e, hèia d'ara na susa. Nèti èèna ka, dhèu aa'i-aa'i ètu Yerusalem sèra, d'ara ra susa kahèi."
MAT 2:4,"Gathering together all the chief priests and scribes of the people, he asked them where the Christ would be born.","Èle èèna ka, dhèu aae Herodes paroa nare kètu agama Yahudi dènge mese agama aa'i-aa'i sèra, ka na karèi si, peka na, Miu peka sèku dènge ja'a la! Kristus, dhu Ama Lamatua padhadha tèke èèna, rara iisi Ne ètu mia?"
MAT 2:5,"They said to him, In Bethlehem of Judea, for this is written through the prophet,","Hèia ra dhaa, aku rèngu na, Ètu rae Betlehem, propensi Yudea. Te ca dhèu nèti lii padhai Ama Lamatua, ngara na Mika, dhu suri tèke le karèi nèti uru ka, na,"
MAT 2:6,"‘You Bethlehem, land of Judah, are in no way least among the princes of Judah, for out of you shall come a governor who shall shepherd my people, Israel. '","‘Wee! Miu dhèu Betlehem ètu propensi Yudea sèra. Baku pangee na, rae miu ne, ca rae iiki dhu dhèu ige boe. Te bèli-camèd'a dhèu kapai ca dhèu cèu mai nèti rae ne'e. Èèna na Nèngu j'aj'i dhèu madhenga mi dhèu Ja'a, dhèu Isra'el. '"
MAT 2:7,"Then Herod secretly called the wise men, and learned from them exactly what time the star appeared.","Ropa tadèngi nare sèmi èèna, hèia dhèu aae Herodes paroa mau-mau dhèu dhu d'èlu-mèu ladhe hua-hètu sèra. Ka na karèi, na, Lod'o mia miu ladhe mèdhi hua-hètu ne cèu ètu dedha-liru? Hèia ra peka dènge ne."
MAT 2:8,"He sent them to Bethlehem, and said, Go and search diligently for the young child. When you have found him, bring me word, so that I also may come and worship him.","Èle ka, na hia si lasi asa Betlehem. Na moa dènge ra, peka na, Lami ho tenge palème era, ètu mia Ana ne. Ladhe miu rage, na, lèpa hari mai sèna ka peka dènge ja'a. Te ja'a neo laku pahaha iisi mi Nèngu kahèi."
MAT 2:9,"They, having heard the king, went their way, and behold, the star, which they saw in the east, went before them until it came and stood over where the young child was.","Ropa tadèngi rare lii padhai dhèu aae, hèia lasi dènge ka. Kaca'a laa, rèngu rèdhi hari hua-hètu dhu uru èèna rèdhi ètu bèka dhimu. Hua-hètu ne cèu ètu madha rèngu, na kako uru nèti rèngu, hèia tèja ètu dedha era Ana ne pea."
MAT 2:10,"When they saw the star, they rejoiced with exceedingly great joy.","Ropa rèdhi, hèia ra karej'e titu kèna."
MAT 2:11,"They came into the house and saw the young child with Mary, his mother, and they fell down and worshiped him. Opening their treasures, they offered to him gifts, gold, frankincense, and myrrh.","Èle ka lasi asa d'ara èmu, hèia ladhe rèdhi Ana ne dènge ina Na Maria. Hèia ra patitu kètu urutuu ho pahaha iisi mi Ana ne. Ka dhèu se bhoke mèdha dhu kab'ua rèti hia Ana ne. Ra hia hualaa, kemenyan dènge raa aj'u hèu mèngi."
MAT 2:12,"Being warned in a dream not to return to Herod, they went back to their own country another way.","Nèbhu boe, ka dhèu se abhu nii nèti Ama Lamatua, peka na, Lami ia ka asa dhèu aae Herodes. Nèti èèna ka, ra lèpa hari asa rai rèngu re j'ara leo."
MAT 2:13,"Now when they had departed, behold, an angel of the Lord appeared to Joseph in a dream, saying, Arise and take the young child and his mother, and flee into Egypt, and stay there until I tell you, for Herod will seek the young child to destroy him.","Lod'o dhèu d'èlu-mèu ladhe hua-hètu se lèpa, hèia ana pajuu Lamatua èci nèti sorga, mai peka dènge Yusuf ètu d'ara nii, aku nèngu na, Yusuf! Pakèd'i dènge ka d'ara lai-lai ne! Mèti Ana ne dènge ina Na lami asa Masir. Pea ètu nèi, toke Ja'a peka d'ai lod'o mia miu lèpa hari. Te dhèu aae Herodes tenge j'ara ho pamadhe Ana ne!"
MAT 2:14,"He arose and took the young child and his mother by night and departed into Egypt,","Hèia Yusuf kèd'i nèti bhèj'i. Ka mèda èèna kahèi, nèti dhèu èmu na dènge Ana ne, rai lasi asa Masir."
MAT 2:15,"and was there until the death of Herod, that it might be fulfilled which was spoken by the Lord through the prophet, saying, Out of Egypt I called my son.","Ra pea ètu nèi toke dhèu aae Herodes madhe. J'ara èèna, nuka sèmi ca dhèu nèti lii padhai Ama Lamatua, ngara na Hosea, suri tèke karèi nèti uru ka, na, Ja'a paroa hari Ana Ku, ho lèpa ka nèti Masir."
MAT 2:16,"Then Herod, when he saw that he was mocked by the wise men, was exceedingly angry, and sent out and killed all the male children who were in Bethlehem and in all the surrounding countryside, from two years old and under, according to the exact time which he had learned from the wise men.","Ropa dhèu aae Herodes ne'a nare, na, dhèu d'èlu-mèu ladhe hua-hètu sèra leko-monya ne, hèia na nasa titu kèna. Na paredha sordad'u na sèra, aku nèngu na, Lami asa rae Betlehem nèi, aa asa rae-rae leo dhu padètu ètu èèna. Pamadhe aa'i ana mone iiki dhu dua tèu asa haha mai. Herodes hia paredha ne, lula na sanèd'e lii lolo nèti dhèu d'èlu-mèu sèra. Na ige karèi nèti rèngu rèdhi hiu-hiu hua-hètu cèu ètu dedha-liru."
MAT 2:17,"Then that which was spoken by Jeremiah the prophet was fulfilled, saying,","J'ara se'e aa'i-aa'i j'aj'i madhutu ngaa dhu dhèu nèti lii padhai Ama Lamatua, ngara na Yermia, suri tèke, peka na,"
MAT 2:18,"A voice was heard in Ramah, lamentation, weeping and great mourning, Rachel weeping for her children, she wouldn't be comforted, because they are no more.","Abhu lii tangi dènge lii roma iisi dhèu nèti kota Rama. Rahel tangi d'ara pèd'a, lula ana-ana na madhe aa'i. Na d'èi boe ca dhèu sa mai pamako ne, lula ana-ana na, aad'o heka ca dhèu sa."
MAT 2:19,"But when Herod was dead, behold, an angel of the Lord appeared in a dream to Joseph in Egypt, saying,","Nèbhu-nèbhu ka, dhèu aae Herodes madhe. Lod'o èèna, Yusuf si ètu Masir era. Hèia Ama Lamatua pua ana pajuu Na ca dhèu mai nèti sorga, pad'elo rèhu na mi nèngu ètu d'ara nii."
MAT 2:20,"Arise and take the young child and his mother, and go into the land of Israel, for those who sought the young child's life are dead.","Ana pajuu ne lii, aku nèngu na, Yusuf! Kèd'i ka! Mèti ka Ana ne dènge ina Na asa Isra'el. Te dhèu dhu neo pamadhe Ana ne, madhe le."
MAT 2:21,"He arose and took the young child and his mother, and came into the land of Israel.","Ropa tadèngi nare, hèia Yusuf kèd'i. Èle ka nèti si asa rai Isra'el."
MAT 2:22,"But when he heard that Archelaus was reigning over Judea in the place of his father, Herod, he was afraid to go there. Being warned in a dream, he withdrew into the region of Galilee,","Te ngaa ropa Yusuf tadèngi na, Arkalaus, ana dhèu aae Herodes, dhu j'aj'i dhèu aae limuri ne ètu propensi Yudea, ka na madha'u la'e asa Yudea. Èle èèna ka, Ama Lamatua peka hari dènge ne ètu d'ara nii, na, Yusuf, èu baku pea ètu Yudea. Nèti èèna ka, lasi pea asa propensi Galilea,"
MAT 2:23,"and came and lived in a city called Nazareth, that it might be fulfilled which was spoken through the prophets that he will be called a Nazarene.","ètu rae Nasaret. Dènge j'ara ne lii padhai Ama Lamatua lèke tare'a, nuka sèmi ngaa dhu dhèu rèti lii padhai Na suri tèke, na Bèli-camèd'a dhèu paroa Ne, Dhèu Nasaret."
MAT 3:1,"In those days, John the Baptizer came, preaching in the wilderness of Judea, saying,","Lod'o Yesus dhu kapai le, hèia Yohanis tuka sarani mulai aj'a-nori dhèu ètu era dhu dhèu pea boe ètu propensi Yudea."
MAT 3:2,"Repent, for the Kingdom of Heaven is at hand!","Na aj'a peka na, A'ari pasue! Miu hud'i mangaku aa tèke eele ku sasala-sasigo miu, ho lèpa asa Ama Lamatua. Te limuri ne dhèu aa'i-aa'i bisa j'aj'i dhèu unu Ama Lamatua."
MAT 3:3,"For this is he who was spoken of by Isaiah the prophet, saying, The voice of one crying in the wilderness, make the way of the Lord ready! Make his paths straight!","Uru èèna, ca dhèu nèti lii padhai Ama Lamatua, ngara na Yesaya, suri le lula-nèti Yohanis ne, aku nèngu na, Bèli-camèd'a abhu dhèu pa'oo-parodha ètu d'ara mamoo, peka na, ‘Dhèu aa'i-aa'i pa'èra sèna ka tao pabe'a j'ara, ho sèmi mamai Ama Lamatua! Tao pamola j'ara hia Ne! '"
MAT 3:4,Now John himself wore clothing made of camel's hair with a leather belt around his waist. His food was locusts and wild honey.,"J'ara mamuri Yohanis ne, ca ropa dènge dhèu rèti lii padhai Ama Lamatua uru sèra. Mèdha-papake na tao nèti rèu badha onta. Dhari hake na nèti ka'uri badha. Nganga'a na, kabara dènge dhua nasu oni."
MAT 3:5,"Then people from Jerusalem, all of Judea, and all the region around the Jordan went out to him.","Lod'o èèna, dhèu ae mai neo paraga dènge Yohanis. Rèngu mai nèti kota Yerusalem, nèti kabarai propensi Yudea aa'i-aa'i, dènge nèti rae-rae dhu dètu loko Yarden."
MAT 3:6,"They were baptized by him in the Jordan, confessing their sins.","Ra bhoka d'ara ra, aa mangaku sasala-sasigo aa'i-aa'i, èle ka Yohanis sarani si ètu d'ara loko Yarden."
MAT 3:7,"But when he saw many of the Pharisees and Sadducees coming for his baptism, he said to them, You offspring of vipers, who warned you to flee from the wrath to come?","Lod'o èèna, dhèu ae nèti partei agama Parisi dènge dhèu partei agama Saduki, lasi asa era èèna kahèi, manèngi Yohanis sarani si. Te ngaa ropa Yohanis ladhe nèdhi si, hèia na jèke si, peka na, Heeh! Miu se cakaraa mege dhu kapod'e-kabèli. Bèli-camèd'a Ama Lamatua huku mi, lula tatao miu dhu bhelu-katub'a sèra. Mage mi pangee na, miu bisa rai nèti hahuku Na."
MAT 3:8,Therefore produce fruit worthy of repentance!,"De be'a risi miu lèpa sa Ama Lamatua, aa tèke eele sasala miu sèra. Èle na, tao j'ara-j'ara dhu be'a, sèmi aj'u dhu hua be'a."
MAT 3:9,"Don't think to yourselves, ‘We have Abraham for our father, ' for I tell you that God is able to raise up children to Abraham from these stones.","Mage mi pangee na, miu se abhu mamuri, lula j'aj'i ana-èpu Abraham. Mi sanèd'e lii ja'a, ee! Te Ama Lamatua bisa tao hadhu se j'aj'i ana-èpu Abraham kahèi."
MAT 3:10,"Even now the ax lies at the root of the trees. Therefore every tree that doesn't produce good fruit is cut down, and cast into the fire.","Baku pamud'e! Te abhu dhu kèpe mema kataka, pa'èra patue aa'i-aa'i aj'u dhu hua be'a boe, sèna ka core asa d'ara ai."
MAT 3:11,"I indeed baptize you in water for repentance, but he who comes after me is mightier than I, whose sandals I am not worthy to carry. He will baptize you in the Holy Spirit.","Limuri ne, ja'a sarani miu pake èi, ho j'aj'i mi tadha dhu peka na, miu se tèke eele sasala-sasala miu. Te ngaa pe abhu ca Dhèu dhu kapai risi nèti ja'a, bèli-camèd'a mai. Masi ka j'aj'i ana pua-paleha Na, ja'a nia boe sa hèi. Èèna na, Nèngu papènu d'ara miu dènge Roh Ama Lamatua dhu Mola-Mèci. Nèngu tao miu j'aj'i mola-mèci kahèi, sama sèmi dhèu pake ai ho bhubhu maruru."
MAT 3:12,"His winnowing fork is in his hand, and he will thoroughly cleanse his threshing floor. He will gather his wheat into the barn, but the chaff he will burn up with unquenchable fire.","Te Nèngu dhu nèd'u kokotai dènge laludhu ètu d'ara, ho neo tatai eele èto na. Èle èèna, Na bhori laludhu asa d'ara soka. Te ngaa èto sèra, Na dutu asa d'ara ai dhu heo robhe-robhe dhu madhe boe."
MAT 3:13,"Then Jesus came from Galilee to the Jordan to John, to be baptized by him.","Lod'o èèna, Yesus puru mai nèti Galilea, la'e asa loko Yarden. Na mai sèna ka manèngi Yohanis sarani Ne."
MAT 3:14,"But John would have hindered him, saying, I need to be baptized by you, and you come to me?","Te ngaa Yohanis no'o boe. Na pab'ala peka na, Tasamia ka ja'a sarani Èu? Sale ne, sina ma? Hud'i Èu ku dhu sarani ja'a. Te èèna ka dhu ja'a parluu!"
MAT 3:15,"But Jesus, answering, said to him, Allow it now, for this is the fitting way for us to fulfill all righteousness. Then he allowed him.","Te ngaa Yesus dhaa, aku Nèngu na, Pangee ia ka. Te ngaa doe ne'e, hud'i laa èu di dhu sarani Ja'a. Dènge j'ara sèmi ne'e, èdhi tao madhutu dad'èi Ama Lamatua. Ropa tadèngi nare, ka Yohanis b'ala, aku nèngu na, Sad'i aku Èu Hèia Yohanis sarani Yesus."
MAT 3:16,"Jesus, when he was baptized, went up directly from the water, and behold, the heavens were opened to him. He saw the Spirit of God descending as a dove, and coming on him.","Ropa sarani èle, ka Yesus kalua nèti d'ara loko. Cag'ag'a laa, liru bhoke eele. Hèia ladhe nèdhi Roh Ama Lamatua puru mai, nuka sèmi koro j'aha dhu mai tèka mi Nèngu."
MAT 3:17,"Behold, a voice out of the heavens said, This is my beloved Son, with whom I am well pleased.","Hèia ra tadèngi lii Ama Lamatua nèti dedha-liru, peka na, Nèngu ne, Ana pasue Ja'a. Nèngu pakarej'e taruu d'ara Ja'a."
MAT 4:1,Then Jesus was led up by the Spirit into the wilderness to be tempted by the devil.,"Èle ka, Roh Ama Lamatua nèti Yesus asa d'ara mamoo, sèna ka dhèu aae nidhu sèku Ne."
MAT 4:2,"When he had fasted forty days and forty nights, he was hungry afterward.","Ètu era ne'e, Yesus na'a-ninu boe èpa nguru lod'o mèu-mèda. Hèia Na manganga titu kèna."
MAT 4:3,"The tempter came and said to him, If you are the Son of God, command that these stones become bread.","Ropa Na manganga sèmi èèna, hèia dhèu aae nidhu mai sèku Ne, peka na, Èu ne tare'a-re'a Ana Ama Lamatua, do? Ladhe tare'a, na, paredha hadhu se, ho j'aj'i nganga'a."
MAT 4:4,"But he answered, It is written, ‘Man shall not live by bread alone, but by every word that proceeds out of God's mouth. '","Te ngaa Yesus dhaa, na, Dhu suri ètu d'ara Sasuri Mola-Mèci Ama Lamatua, peka na, ‘Dhèu rai-haha mamuri mesa boe nèti nganga'a di. Te ngaa rèngu hud'i nanene ku Lii Holo-Nori Ama Lamatua, aa tao madhutu dad'èi Na kahèi. '"
MAT 4:5,"Then the devil took him into the holy city. He set him on the pinnacle of the temple,","Ka dhèu aae nidhu nèti Yesus asa kota Yerusalem, kota Lamatua dhu mola-mèci èèna. Èle ka, na nèti Yesus asa era dhu dedha risi ètu Èmu Kapua Manèngi-Mangaj'i."
MAT 4:6,"and said to him, If you are the Son of God, throw yourself down, for it is written, ‘He will command his angels concerning you, ' and, ‘On their hands they will bear you up, so that you don't dash your foot against a stone. '","Hèia nidhu ne, peka, Ladhe Èu ne tare'a-re'a Ana Ama Lamatua, Èu ridhu sèku asa haha nèi. Te dhu suri tèke ètu d'ara Sasuri Mola-Mèci Ama Lamatua, na, ‘Pe Ama Lamatua pua ana pajuu nèti sorga, sèna ka j'aga Èu. ' Aa ètu d'ara Sasuri Mola-Mèci Ama Lamatua, dhu suri kahèi, ‘Pe ra kanata ai ra, ho sibhe Èu, sèna ka ngi'u Èu pèd'a boe, aa haga Èu goi lèke boe hadhu sa hèi. '"
MAT 4:7,"Jesus said to him, Again, it is written, ‘You shall not test the Lord, your God. '","Te ngaa Yesus b'ala, aku Nèngu na, Abhu kahèi dhu suri tèke ètu d'ara Sasuri Mola-Mèci Ama Lamatua, dhu peka na, ‘Ama Lamatua èèna, Lamatua èu. De èu baku pua Ne pake koasa Na, sèna ka pad'elo bukti, peka na, Nèngu èèna, tare'a-re'a Ama Lamatua. '"
MAT 4:8,"Again, the devil took him to an exceedingly high mountain, and showed him all the kingdoms of the world and their glory.","Èle èèna ka, dhèu aae nidhu ne nèti hari Yesus asa kolo ledhe dhu dedha aae. Hèia na pad'elo aa'i saraga dènge babe'a negara aa'i-aa'i ètu rai-haha ne."
MAT 4:9,"He said to him, I will give you all of these things, if you will fall down and worship me.","Ropa na pad'elo nare, hèia dhèu aae nidhu ne peka, aku nèngu na, Sad'i Èu patitu kètu urutuu, sèna ka pahaha iisi mi ja'a, pe ja'a hia aa'i se'e se mi Èu."
MAT 4:10,"Then Jesus said to him, Get behind me, Satan! For it is written, ‘You shall worship the Lord your God, and you shall serve him only. '","Te ngaa Yesus jèke ne, peka na, He, nidhu! Pakaj'èu nèti era ne'e ne! Te Sasuri Mola-Mèci Ama Lamatua, suri na, ‘Èu hud'i pahaha iisi mi Ama Lamatua, aa èu ne hud'i sab'a ku dhoka hia Nèngu di. '"
MAT 4:11,"Then the devil left him, and behold, angels came and served him.","Ropa dhèu aae nidhu tadèngi lii ne, hèia na tèke eele Yesus. Te ngaa ana pajuu Ama Lamatua nèti sorga mai uri Ne."
MAT 4:12,"Now when Jesus heard that John was delivered up, he withdrew into Galilee.","Tèu èèna, dhèu aae Herodes pamaso Yohanis tuka sarani asa d'ara èmu bèdho. Ropa Yesus tadèngi, hèia Na lèpa asa Galilea."
MAT 4:13,"Leaving Nazareth, he came and lived in Capernaum, which is by the sea, in the region of Zebulun and Naphtali,","La'e asa rae Na Nasaret, èle ka la'e taruu pea ètu rae Kapernaum. Rae èèna ètu sebhe dano Galilea, ètu rai Sebulon dènge Naftali."
MAT 4:14,"that it might be fulfilled which was spoken through Isaiah the prophet, saying,","Dènge j'ara ne, Na tao madhutu ngaa dhu dhèu nèti lii padhai Ama Lamatua, ngara na Yesaya, suri tèke, peka na,"
MAT 4:15,"The land of Zebulun and the land of Naphtali, toward the sea, beyond the Jordan, Galilee of the Gentiles,",Rai Sebulon dènge rai Naftali dhu padètu dènge dano Galilea ètu sebhe haa loko Yarden. Dhèu Yahudi boe pea ètu era sèra kahèi.
MAT 4:16,"the people who sat in darkness saw a great light, to those who sat in the region and shadow of death, to them light has dawned.","Rèngu dhu mamuri ètu d'ara maroga, te ngaa limuri ne, rèdhi le saraa. Aa saraa ne heo le palème mi dhèu aa'i-aa'i dhu tadhe mèka Ama Lamatua."
MAT 4:17,"From that time, Jesus began to preach, and to say, Repent! For the Kingdom of Heaven is at hand.","Karèi nèti lod'o èèna, Yesus mulai aj'a-nori dhèu, peka na, Miu hud'i soro kabodho aa tèke eele sasala-sasigo miu, ho mamuri ka dènge mola-mèci! Te limuri ne dhèu aa'i-aa'i bisa le j'aj'i dhèu unu Ama Lamatua."
MAT 4:18,"Walking by the sea of Galilee, he saw two brothers, Simon, who is called Peter, and Andrew, his brother, casting a net into the sea, for they were fishermen.","Ca tèka, Yesus kako re sebhe dano Galilea. Na paraga dènge dhèu dua dhu pa'a'ari. Èci ngara na Simon, dhu tema paroa ne, Petrus. Aa ari na, Anderias. Dua ra dhu pèku i'a ètu dano Galilea, lula dua ra dhèu sab'a dhasi."
MAT 4:19,"He said to them, Come after me, and I will make you fishers for men.","Hèia Yesus paroa si, aku Nèngu na, Mai ku madhutu Ja'a! Miu biasa tenge i'a, te ngaa limuri ne Ja'a neo aj'a miu ho j'aj'i tuka tenge dhèu."
MAT 4:20,They immediately left their nets and followed him.,"Ropa ra tadèngi rare, hèia dua ra tèke eele dènge ka pèku ra, lasi madhutu Yesus."
MAT 4:21,"Going on from there, he saw two other brothers, James the son of Zebedee, and John his brother, in the boat with Zebedee their father, mending their nets. He called them.","Èle ka, Yesus kako hari ciki, hèia ladhe nèdhi ana Sabadeus, dhèu dua. A'a, ngara na Yakobis, aa ari na, Yohanis. Dua ra dhu lalau paie pèku ètu dedha koha sama-sama dènge ama ra. Hèia Yesus paroa dua ra, sèna ka madhutu Ne."
MAT 4:22,"They immediately left the boat and their father, and followed him.","Ropa ra tadèngi rare, hèia ra tèke eele ama dènge koha ra, lasi madhutu Ne."
MAT 4:23,"Jesus went about in all Galilee, teaching in their synagogues, preaching the Good News of the Kingdom, and healing every disease and every sickness among the people.","Èle ka, Yesus si kako palème propensi Galilea, ho Na aj'a-nori dhèu ètu d'ara èmu sabaj'a dhèu Yahudi. Na aj'a Lii Lolo Be'a Ama Lamatua, aa Na peka j'ara-j'ara tasamia, sèna ka dhèu bisa madhutu paredha Ama Lamatua. Aa Na puri-pa'èle kahèi dhèu nèti rupa-rupa papèd'a-tarègu."
MAT 4:24,"The report about him went out into all Syria. They brought to him all who were sick, afflicted with various diseases and torments, possessed with demons, epileptics, and paralytics, and he healed them.","Nèbhu boe ka, tatao Yesus ne dhèu lolo palème toke d'ai propensi Siria aa'i-aa'i. Hèia dhèu rèti dhèu ra dhu lèke rupa-rupa papèd'a asa Yesus. Dhèu se rèti kahèi dhèu dhu nidhu tao, dhu huj'u kahib'i, dènge dhu karuku. Ka Na puri-pa'èle aa'i si."
MAT 4:25,"Great multitudes from Galilee, Decapolis, Jerusalem, Judea, and from beyond the Jordan followed him.","Lod'o èèna, dhèu ae-ae mai madhutu Ne. Dhèu se mai nèti propensi Galilea, aa nèti rai Canguru Kota, dhu ra peka na, Dekapolis. Dhèu cahag'e mai nèti kota Yerusalem, nèti propensi Yudea, aa nèti cabèka dhimu loko Yarden."
